Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTAN826,BUILDING,BUILDING,380008.379N,0323206.407E,3561.3,34.4,NO INFO,,NO
LTAN827,BUILDING,BUILDING,380008.322N,0323205.064E,3562.6,34.4,NO INFO,,NO
LTAN828,BUILDING,BUILDING,380007.749N,0323205.074E,3562.0,34.4,NO INFO,,NO
LTAN829,BUILDING,BUILDING,380007.835N,0323206.427E,3561.3,34.4,NO INFO,,NO
LTAN830,BUILDING,BUILDING,380007.872N,0323207.783E,3560.7,34.4,NO INFO,,NO
LTAN831,BUILDING,BUILDING,380007.055N,0323202.704E,3567.6,34.4,NO INFO,,NO
LTAN832,BUILDING,BUILDING,380008.425N,0323202.709E,3568.2,34.4,NO INFO,,NO
LTAN833,BUILDING,BUILDING,380008.415N,0323202.065E,3570.2,34.4,NO INFO,,NO
LTAN834,BUILDING,BUILDING,380007.025N,0323202.074E,3568.9,34.4,NO INFO,,NO
LTAN835,BUILDING,BUILDING,380006.969N,0323200.525E,3571.7,34.4,NO INFO,,NO
LTAN836,BUILDING,BUILDING,380008.413N,0323200.496E,3573.6,34.4,NO INFO,,NO
LTAN837,BUILDING,BUILDING,380008.398N,0323159.871E,3575.0,34.4,NO INFO,,NO
LTAN838,BUILDING,BUILDING,380006.969N,0323159.906E,3572.7,34.4,NO INFO,,NO
LTAN839,BUILDING,BUILDING,380007.151N,0323158.592E,3575.4,34.4,NO INFO,,NO
LTAN840,BUILDING,BUILDING,380007.400N,0323158.026E,3576.8,34.4,NO INFO,,NO
LTAN841,BUILDING,BUILDING,380008.405N,0323158.263E,3577.7,34.4,NO INFO,,NO
LTAN842,BUILDING,BUILDING,380009.910N,0323158.938E,3577.7,34.4,NO INFO,,NO
LTAN843,BUILDING,BUILDING,380011.139N,0323159.405E,3577.7,34.4,NO INFO,,NO
LTAN844,BUILDING,BUILDING,380011.440N,0323200.000E,3577.7,34.4,NO INFO,,NO
LTAN845,BUILDING,BUILDING,380009.900N,0323159.533E,3577.7,34.4,NO INFO,,NO
LTAN846,BUILDING,BUILDING,380009.934N,0323200.557E,3576.3,34.4,NO INFO,,NO
LTAN847,BUILDING,BUILDING,380009.887N,0323201.303E,3574.1,34.4,NO INFO,,NO
LTAN848,BUILDING,BUILDING,380009.883N,0323202.417E,3571.4,34.4,NO INFO,,NO
LTAN849,BUILDING,BUILDING,380010.328N,0323202.400E,3571.7,34.4,NO INFO,,NO
LTAN850,BUILDING,BUILDING,380011.542N,0323202.448E,3572.3,34.4,NO INFO,,NO
LTAN851,BUILDING,BUILDING,380011.499N,0323201.874E,3573.3,34.4,NO INFO,,NO
LTAN852,BUILDING,BUILDING,380012.631N,0323202.057E,3573.0,34.4,NO INFO,,NO
LTAN853,BUILDING,BUILDING,380007.062N,0323156.081E,3577.7,34.4,NO INFO,,NO
LTAN854,BUILDING,BUILDING,380007.498N,0323156.102E,3577.7,34.4,NO INFO,,NO
LTAN855,BUILDING,BUILDING,380007.554N,0323154.286E,3578.0,34.4,NO INFO,,NO
LTAN856,BUILDING,BUILDING,380007.051N,0323154.343E,3577.7,34.4,NO INFO,,NO
LTAN857,BUILDING,BUILDING,380007.041N,0323152.461E,3578.7,34.4,NO INFO,,NO
LTAN858,BUILDING,BUILDING,380007.523N,0323152.561E,3579.3,34.4,NO INFO,,NO
LTAN859,BUILDING,BUILDING,380009.264N,0323154.585E,3577.7,34.4,NO INFO,,NO
LTAN860,BUILDING,BUILDING,380010.233N,0323154.561E,3577.7,34.4,NO INFO,,NO
LTAN861,BUILDING,BUILDING,380010.738N,0323154.361E,3578.0,34.4,NO INFO,,NO
LTAN862,BUILDING,BUILDING,380011.113N,0323155.804E,3577.7,34.4,NO INFO,,NO
LTAN863,BUILDING,BUILDING,380010.626N,0323155.928E,3577.7,34.4,NO INFO,,NO
LTAN864,BUILDING,BUILDING,380009.588N,0323155.967E,3577.7,34.4,NO INFO,,NO
LTAN865,BUILDING,BUILDING,380009.903N,0323157.800E,3577.7,34.4,NO INFO,,NO
LTAN866,BUILDING,BUILDING,380010.374N,0323157.814E,3577.7,34.4,NO INFO,,NO
LTAN867,BUILDING,BUILDING,380010.952N,0323157.580E,3558.0,14.8,NO INFO,,NO
LTAN868,BUILDING,BUILDING,380012.350N,0323158.503E,3577.7,34.4,NO INFO,,NO
LTAN869,BUILDING,BUILDING,380012.619N,0323157.098E,3577.7,34.4,NO INFO,,NO
LTAN870,BUILDING,BUILDING,380013.047N,0323156.807E,3577.7,34.4,NO INFO,,NO
LTAN871,BUILDING,BUILDING,380013.686N,0323158.309E,3577.7,34.4,NO INFO,,NO
LTAN872,BUILDING,BUILDING,380014.017N,0323158.909E,3577.7,34.4,NO INFO,,NO
LTAN873,BUILDING,BUILDING,380013.224N,0323200.115E,3577.5,34.4,NO INFO,,NO
LTAN874,BUILDING,BUILDING,380012.964N,0323159.562E,3577.7,34.4,NO INFO,,NO
LTAN875,BUILDING,BUILDING,380013.642N,0323201.037E,3574.9,34.4,NO INFO,,NO
LTAN876,BUILDING,BUILDING,380013.953N,0323201.651E,3573.3,34.4,NO INFO,,NO
LTAN877,BUILDING,BUILDING,380014.884N,0323200.828E,3575.0,34.4,NO INFO,,NO
LTAN878,BUILDING,BUILDING,380014.649N,0323200.305E,3576.3,34.4,NO INFO,,NO
LTAN879,BUILDING,BUILDING,380016.188N,0323159.878E,3576.7,34.4,NO INFO,,NO
LTAN880,BUILDING,BUILDING,380016.640N,0323159.555E,3576.8,34.4,NO INFO,,NO
LTAN881,BUILDING,BUILDING,380016.059N,0323158.426E,3577.7,34.4,NO INFO,,NO
LTAN882,BUILDING,BUILDING,380015.626N,0323158.736E,3577.7,34.4,NO INFO,,NO
LTAN883,BUILDING,BUILDING,380017.152N,0323157.540E,3577.7,34.4,NO INFO,,NO
LTAN884,BUILDING,BUILDING,380017.620N,0323157.223E,3577.3,34.4,NO INFO,,NO
LTAN885,BUILDING,BUILDING,380018.192N,0323158.389E,3575.4,34.4,NO INFO,,NO
LTAN886,BUILDING,BUILDING,380017.685N,0323158.734E,3576.1,34.4,NO INFO,,NO
LTAN887,BUILDING,BUILDING,380014.736N,0323157.056E,3577.7,34.4,NO INFO,,NO
LTAN888,BUILDING,BUILDING,380015.178N,0323156.708E,3577.7,34.4,NO INFO,,NO
LTAN889,BUILDING,BUILDING,380014.597N,0323155.579E,3577.7,34.4,NO INFO,,NO
LTAN890,BUILDING,BUILDING,380014.150N,0323155.946E,3577.7,34.4,NO INFO,,NO
LTAN891,BUILDING,BUILDING,380015.364N,0323154.962E,3577.7,34.4,NO INFO,,NO
LTAN892,BUILDING,BUILDING,380015.821N,0323154.620E,3578.3,34.4,NO INFO,,NO
LTAN893,BUILDING,BUILDING,380016.747N,0323155.467E,3577.7,34.4,NO INFO,,NO
LTAN894,BUILDING,BUILDING,380016.321N,0323155.883E,3577.7,34.4,NO INFO,,NO
LTAN895,BUILDING,BUILDING,380011.957N,0323155.484E,3577.7,34.4,NO INFO,,NO
LTAN896,BUILDING,BUILDING,380012.375N,0323155.168E,3577.7,34.4,NO INFO,,NO
LTAN897,BUILDING,BUILDING,380013.021N,0323154.650E,3578.0,34.4,NO INFO,,NO
LTAN898,BUILDING,BUILDING,380013.448N,0323154.296E,3578.4,34.4,NO INFO,,NO
LTAN899,BUILDING,BUILDING,380014.111N,0323153.846E,3579.0,34.4,NO INFO,,NO
LTAN900,BUILDING,BUILDING,380014.601N,0323153.433E,3579.7,34.4,NO INFO,,NO
LTAN901,BUILDING,BUILDING,380015.350N,0323153.099E,3580.4,34.4,NO INFO,,NO
LTAN902,BUILDING,BUILDING,380015.111N,0323152.595E,3581.3,34.4,NO INFO,,NO
LTAN903,BUILDING,BUILDING,380014.635N,0323151.712E,3582.5,34.4,NO INFO,,NO
LTAN904,BUILDING,BUILDING,380014.287N,0323151.869E,3582.1,34.4,NO INFO,,NO
LTAN905,BUILDING,BUILDING,380013.436N,0323152.495E,3581.1,34.4,NO INFO,,NO
LTAN906,BUILDING,BUILDING,380013.031N,0323152.755E,3580.8,34.4,NO INFO,,NO
LTAN907,BUILDING,BUILDING,380012.229N,0323153.379E,3579.7,34.4,NO INFO,,NO
LTAN908,BUILDING,BUILDING,380011.753N,0323153.735E,3579.1,34.4,NO INFO,,NO
LTAN909,BUILDING,BUILDING,380007.489N,0323151.537E,3560.4,14.8,NO INFO,,NO
LTAN910,BUILDING,BUILDING,380007.267N,0323150.482E,3580.3,34.4,NO INFO,,NO
LTAN911,BUILDING,BUILDING,380007.424N,0323149.201E,3581.3,34.4,NO INFO,,NO
LTAN912,BUILDING,BUILDING,380006.942N,0323149.100E,3580.7,34.4,NO INFO,,NO
LTAN913,BUILDING,BUILDING,380006.995N,0323147.778E,3581.8,34.4,NO INFO,,NO
LTAN914,BUILDING,BUILDING,380006.955N,0323147.123E,3582.2,34.4,NO INFO,,NO
LTAN915,BUILDING,BUILDING,380007.868N,0323147.883E,3583.0,34.4,NO INFO,,NO
LTAN916,BUILDING,BUILDING,380009.038N,0323148.596E,3584.3,34.4,NO INFO,,NO
LTAN917,BUILDING,BUILDING,380010.066N,0323147.913E,3586.6,34.4,NO INFO,,NO
LTAN918,BUILDING,BUILDING,380010.476N,0323147.635E,3587.1,34.4,NO INFO,,NO
LTAN919,BUILDING,BUILDING,380011.123N,0323147.179E,3588.1,34.4,NO INFO,,NO
LTAN920,BUILDING,BUILDING,380011.540N,0323146.800E,3588.9,34.4,NO INFO,,NO
LTAN921,BUILDING,BUILDING,380012.217N,0323146.356E,3590.0,34.4,NO INFO,,NO
LTAN922,BUILDING,BUILDING,380012.052N,0323145.881E,3590.2,34.4,NO INFO,,NO
LTAN923,BUILDING,BUILDING,380011.394N,0323144.805E,3590.6,34.4,NO INFO,,NO
LTAN924,BUILDING,BUILDING,380011.059N,0323145.111E,3589.9,34.4,NO INFO,,NO
LTAN925,BUILDING,BUILDING,380010.304N,0323145.609E,3588.3,34.4,NO INFO,,NO
LTAN926,BUILDING,BUILDING,380009.856N,0323145.913E,3587.3,34.4,NO INFO,,NO
LTAN927,BUILDING,BUILDING,380009.168N,0323146.539E,3585.9,34.4,NO INFO,,NO
LTAN928,BUILDING,BUILDING,380010.323N,0323150.198E,3584.1,34.4,NO INFO,,NO
LTAN929,BUILDING,BUILDING,380010.821N,0323149.892E,3584.7,34.4,NO INFO,,NO
LTAN930,BUILDING,BUILDING,380011.581N,0323149.376E,3585.5,34.4,NO INFO,,NO
LTAN931,BUILDING,BUILDING,380011.969N,0323149.048E,3586.1,34.4,NO INFO,,NO
LTAN932,BUILDING,BUILDING,380012.666N,0323148.384E,3587.1,34.4,NO INFO,,NO
LTAN933,BUILDING,BUILDING,380013.168N,0323148.059E,3587.8,34.4,NO INFO,,NO
LTAN934,BUILDING,BUILDING,380013.897N,0323149.595E,3585.4,34.4,NO INFO,,NO
LTAN935,BUILDING,BUILDING,380013.404N,0323149.882E,3585.1,34.4,NO INFO,,NO
LTAN936,BUILDING,BUILDING,380012.755N,0323150.482E,3584.1,34.4,NO INFO,,NO
LTAN937,BUILDING,BUILDING,380012.199N,0323150.828E,3583.4,34.4,NO INFO,,NO
LTAN938,BUILDING,BUILDING,380011.586N,0323151.277E,3582.7,34.4,NO INFO,,NO
LTAN939,BUILDING,BUILDING,380010.053N,0323152.160E,3581.3,34.4,NO INFO,,NO
LTAN940,BUILDING,BUILDING,380009.067N,0323152.116E,3581.2,34.4,NO INFO,,NO
LTAN941,BUILDING,BUILDING,380009.081N,0323151.440E,3582.0,34.4,NO INFO,,NO
LTAN942,BUILDING,BUILDING,380014.317N,0323212.094E,3560.0,34.4,NO INFO,,NO
LTAN943,BUILDING,BUILDING,380014.786N,0323212.272E,3559.9,34.4,NO INFO,,NO
LTAN944,BUILDING,BUILDING,380015.860N,0323212.862E,3558.2,34.4,NO INFO,,NO
LTAN945,BUILDING,BUILDING,380015.992N,0323212.267E,3559.4,34.4,NO INFO,,NO
LTAN946,BUILDING,BUILDING,380020.685N,0323210.286E,3541.1,14.8,NO INFO,,NO
LTAN947,BUILDING,BUILDING,380019.611N,0323157.041E,3642.0,103.3,NO INFO,,NO
LTAN948,BUILDING,BUILDING,380020.563N,0323155.828E,3641.1,103.3,NO INFO,,NO
LTAN949,BUILDING,BUILDING,380021.957N,0323155.262E,3638.9,103.3,NO INFO,,NO
LTAN950,BUILDING,BUILDING,380022.910N,0323154.101E,3640.5,103.3,NO INFO,,NO
LTAN951,MOSQUE,BUILDING,380023.912N,0323153.078E,3583.7,44.3,NO INFO,,NO
LTAN952,BUILDING,BUILDING,380024.501N,0323152.823E,3564.5,24.6,NO INFO,,NO
LTAN953,BUILDING,BUILDING,380024.256N,0323152.028E,3566.1,24.6,NO INFO,,NO
LTAN954,BUILDING,BUILDING,380022.205N,0323152.225E,3575.0,34.4,NO INFO,,NO
LTAN955,BUILDING,BUILDING,380021.799N,0323152.567E,3574.5,34.4,NO INFO,,NO
LTAN956,BUILDING,BUILDING,380021.118N,0323153.095E,3573.8,34.4,NO INFO,,NO
LTAN957,BUILDING,BUILDING,380020.664N,0323153.351E,3574.3,34.4,NO INFO,,NO
LTAN958,BUILDING,BUILDING,380020.062N,0323153.892E,3574.8,34.4,NO INFO,,NO
LTAN959,BUILDING,BUILDING,380019.619N,0323154.272E,3575.2,34.4,NO INFO,,NO
LTAN960,BUILDING,BUILDING,380018.942N,0323154.784E,3576.1,34.4,NO INFO,,NO
LTAN961,BUILDING,BUILDING,380018.466N,0323155.134E,3576.7,34.4,NO INFO,,NO
LTAN962,BUILDING,BUILDING,380017.904N,0323153.740E,3578.9,34.4,NO INFO,,NO
LTAN963,BUILDING,BUILDING,380018.420N,0323153.508E,3578.1,34.4,NO INFO,,NO
LTAN964,BUILDING,BUILDING,380018.911N,0323152.411E,3578.3,34.4,NO INFO,,NO
LTAN965,BUILDING,BUILDING,380019.333N,0323152.058E,3577.8,34.4,NO INFO,,NO
LTAN966,BUILDING,BUILDING,380020.071N,0323151.517E,3577.4,34.4,NO INFO,,NO
LTAN967,BUILDING,BUILDING,380020.563N,0323151.156E,3576.8,34.4,NO INFO,,NO
LTAN968,BUILDING,BUILDING,380021.623N,0323151.028E,3577.3,34.4,NO INFO,,NO
LTAN969,BUILDING,BUILDING,380021.354N,0323150.566E,3577.7,34.4,NO INFO,,NO
LTAN970,BUILDING,BUILDING,380019.645N,0323149.267E,3581.1,34.4,NO INFO,,NO
LTAN971,BUILDING,BUILDING,380019.123N,0323149.582E,3581.5,34.4,NO INFO,,NO
LTAN972,BUILDING,BUILDING,380018.433N,0323150.261E,3581.8,34.4,NO INFO,,NO
LTAN973,BUILDING,BUILDING,380018.013N,0323150.547E,3582.3,34.4,NO INFO,,NO
LTAN974,BUILDING,BUILDING,380017.292N,0323150.906E,3582.7,34.4,NO INFO,,NO
LTAN975,BUILDING,BUILDING,380016.791N,0323151.246E,3583.4,34.4,NO INFO,,NO
LTAN976,BUILDING,BUILDING,380016.098N,0323150.230E,3584.8,34.4,NO INFO,,NO
LTAN977,BUILDING,BUILDING,380016.573N,0323149.828E,3585.0,34.4,NO INFO,,NO
LTAN978,BUILDING,BUILDING,380017.321N,0323149.188E,3585.0,34.4,NO INFO,,NO
LTAN979,BUILDING,BUILDING,380017.823N,0323148.900E,3584.7,34.4,NO INFO,,NO
LTAN980,BUILDING,BUILDING,380018.499N,0323148.335E,3584.4,34.4,NO INFO,,NO
LTAN981,BUILDING,BUILDING,380018.996N,0323147.839E,3584.4,34.4,NO INFO,,NO
LTAN982,BUILDING,BUILDING,380020.093N,0323147.896E,3581.5,34.4,NO INFO,,NO
LTAN983,BUILDING,BUILDING,380019.791N,0323147.286E,3583.2,34.4,NO INFO,,NO
LTAN984,BUILDING,BUILDING,380022.929N,0323149.864E,3646.6,103.3,NO INFO,,NO
LTAN985,BUILDING,BUILDING,380023.750N,0323149.200E,3646.6,103.3,NO INFO,,NO
LTAN986,BUILDING,BUILDING,380016.657N,0323147.310E,3588.2,34.4,NO INFO,,NO
LTAN987,BUILDING,BUILDING,380016.194N,0323147.665E,3587.9,34.4,NO INFO,,NO
LTAN988,BUILDING,BUILDING,380015.424N,0323148.280E,3587.8,34.4,NO INFO,,NO
LTAN989,BUILDING,BUILDING,380015.068N,0323148.640E,3587.1,34.4,NO INFO,,NO
LTAN990,BUILDING,BUILDING,380014.457N,0323147.450E,3588.9,34.4,NO INFO,,NO
LTAN991,BUILDING,BUILDING,380016.028N,0323146.198E,3590.4,34.4,NO INFO,,NO
LTAN992,BUILDING,BUILDING,380015.741N,0323145.696E,3591.1,34.4,NO INFO,,NO
LTAN993,BUILDING,BUILDING,380015.293N,0323144.790E,3592.9,34.4,NO INFO,,NO
LTAN994,BUILDING,BUILDING,380015.047N,0323144.285E,3593.6,34.4,NO INFO,,NO
LTAN995,BUILDING,BUILDING,380014.506N,0323143.087E,3596.0,34.4,NO INFO,,NO
LTAN996,BUILDING,BUILDING,380014.046N,0323143.426E,3594.8,34.4,NO INFO,,NO
LTAN997,BUILDING,BUILDING,380013.370N,0323143.991E,3593.6,34.4,NO INFO,,NO
LTAN998,BUILDING,BUILDING,380012.881N,0323144.284E,3592.7,34.4,NO INFO,,NO
LTAN999,BUILDING,BUILDING,380013.506N,0323145.412E,3591.8,34.4,NO INFO,,NO
LTAN1000,BUILDING,BUILDING,380013.757N,0323145.952E,3590.9,34.4,NO INFO,,NO
LTAN1001,BUILDING,BUILDING,380017.365N,0323143.591E,3593.6,34.4,NO INFO,,NO
LTAN1002,BUILDING,BUILDING,380018.338N,0323143.602E,3591.1,34.4,NO INFO,,NO
LTAN1003,BUILDING,BUILDING,380018.895N,0323142.683E,3591.7,34.4,NO INFO,,NO
LTAN1004,BUILDING,BUILDING,380017.799N,0323142.678E,3594.1,34.4,NO INFO,,NO
LTAN1005,BUILDING,BUILDING,380016.761N,0323142.660E,3594.9,34.4,NO INFO,,NO
LTAN1006,BUILDING,BUILDING,380017.128N,0323144.990E,3591.6,34.4,NO INFO,,NO
LTAN1007,BUILDING,BUILDING,380018.884N,0323145.007E,3588.0,34.4,NO INFO,,NO
LTAN1008,BUILDING,BUILDING,380017.910N,0323145.972E,3588.9,34.4,NO INFO,,NO
LTAN1009,BUILDING,BUILDING,380013.904N,0323141.575E,3667.3,103.3,NO INFO,,NO
LTAN1010,BUILDING,BUILDING,380012.543N,0323141.606E,3664.9,103.3,NO INFO,,NO
LTAN1011,BUILDING,BUILDING,380020.444N,0323144.881E,3583.0,34.4,NO INFO,,NO
LTAN1012,BUILDING,BUILDING,380020.654N,0323145.423E,3581.9,34.4,NO INFO,,NO
LTAN1013,BUILDING,BUILDING,380021.102N,0323146.329E,3579.5,34.4,NO INFO,,NO
LTAN1014,BUILDING,BUILDING,380021.313N,0323146.922E,3578.4,34.4,NO INFO,,NO
LTAN1015,BUILDING,BUILDING,380022.185N,0323147.527E,3577.7,34.4,NO INFO,,NO
LTAN1016,BUILDING,BUILDING,380022.601N,0323147.258E,3577.7,34.4,NO INFO,,NO
LTAN1017,BUILDING,BUILDING,380022.185N,0323146.329E,3577.7,34.4,NO INFO,,NO
LTAN1018,BUILDING,BUILDING,380020.317N,0323143.651E,3584.8,34.4,NO INFO,,NO
LTAN1019,BUILDING,BUILDING,380020.707N,0323143.320E,3584.7,34.4,NO INFO,,NO
LTAN1020,BUILDING,BUILDING,380005.174N,0323137.017E,3664.3,103.3,NO INFO,,NO
LTAN1021,BUILDING,BUILDING,380006.496N,0323136.992E,3670.1,103.3,NO INFO,,NO
LTAN1022,BUILDING,BUILDING,380007.718N,0323137.112E,3672.3,103.3,NO INFO,,NO
LTAN1023,BUILDING,BUILDING,380009.178N,0323137.383E,3673.8,103.3,NO INFO,,NO
LTAN1024,BUILDING,BUILDING,380009.147N,0323138.932E,3669.2,103.3,NO INFO,,NO
LTAN1025,BUILDING,BUILDING,380007.818N,0323139.258E,3667.7,103.3,NO INFO,,NO
LTAN1026,BUILDING,BUILDING,380006.548N,0323139.202E,3664.8,103.3,NO INFO,,NO
LTAN1027,BUILDING,BUILDING,380005.229N,0323139.147E,3663.0,103.3,NO INFO,,NO
LTAN1028,BUILDING,BUILDING,380004.782N,0323141.633E,3584.7,34.4,NO INFO,,NO
LTAN1029,BUILDING,BUILDING,380004.769N,0323142.297E,3583.3,34.4,NO INFO,,NO
LTAN1030,BUILDING,BUILDING,380005.734N,0323141.609E,3587.6,34.4,NO INFO,,NO
LTAN1031,BUILDING,BUILDING,380005.805N,0323142.325E,3586.7,34.4,NO INFO,,NO
LTAN1032,BUILDING,BUILDING,380006.859N,0323141.671E,3591.5,34.4,NO INFO,,NO
LTAN1033,BUILDING,BUILDING,380006.861N,0323142.402E,3590.0,34.4,NO INFO,,NO
LTAN1034,BUILDING,BUILDING,380008.360N,0323141.228E,3593.8,34.4,NO INFO,,NO
LTAN1035,BUILDING,BUILDING,380007.946N,0323142.632E,3589.5,34.4,NO INFO,,NO
LTAN1036,BUILDING,BUILDING,380008.406N,0323142.786E,3589.6,34.4,NO INFO,,NO
LTAN1037,BUILDING,BUILDING,380009.687N,0323141.854E,3661.3,103.3,NO INFO,,NO
LTAN1038,BUILDING,BUILDING,380009.829N,0323143.550E,3659.1,103.3,NO INFO,,NO
LTAN1039,BUILDING,BUILDING,380005.093N,0323144.305E,3562.2,14.8,NO INFO,,NO
LTAN1040,BUILDING,BUILDING,380006.783N,0323144.015E,3585.5,34.4,NO INFO,,NO
LTAN1041,BUILDING,BUILDING,380006.734N,0323144.625E,3583.7,34.4,NO INFO,,NO
LTAN1042,BUILDING,BUILDING,380007.866N,0323143.980E,3586.5,34.4,NO INFO,,NO
LTAN1043,BUILDING,BUILDING,380007.960N,0323144.664E,3586.6,34.4,NO INFO,,NO
LTAN1044,BUILDING,BUILDING,380006.647N,0323145.666E,3582.9,34.4,NO INFO,,NO
LTAN1045,BUILDING,BUILDING,380012.050N,0323139.811E,3668.6,103.3,NO INFO,,NO
LTAN1046,BUILDING,BUILDING,380012.044N,0323138.147E,3673.1,103.3,NO INFO,,NO
LTAN1047,BUILDING,BUILDING,380013.062N,0323136.769E,3677.9,103.3,NO INFO,,NO
LTAN1048,BUILDING,BUILDING,380014.685N,0323136.757E,3677.9,103.3,NO INFO,,NO
LTAN1049,BUILDING,BUILDING,380014.979N,0323140.174E,3582.3,14.8,NO INFO,,NO
LTAN1050,BUILDING,BUILDING,375958.390N,0323145.510E,3577.7,34.4,NO INFO,,NO
LTAN1051,BUILDING,BUILDING,375958.300N,0323141.097E,3591.9,34.4,NO INFO,,NO
LTAN1052,BUILDING,BUILDING,375958.156N,0323143.860E,3565.4,14.8,NO INFO,,NO
LTAN1053,BUILDING,BUILDING,380005.230N,0323133.244E,3675.3,103.3,NO INFO,,NO
LTAN1054,BUILDING,BUILDING,380006.396N,0323133.278E,3679.4,103.3,NO INFO,,NO
LTAN1055,BUILDING,BUILDING,380007.804N,0323132.867E,3679.4,103.3,NO INFO,,NO
LTAN1056,BUILDING,BUILDING,380009.113N,0323132.440E,3679.4,103.3,NO INFO,,NO
LTAN1057,BUILDING,BUILDING,380009.223N,0323130.761E,3679.4,103.3,NO INFO,,NO
LTAN1058,BUILDING,BUILDING,380007.833N,0323130.814E,3679.4,103.3,NO INFO,,NO
LTAN1059,BUILDING,BUILDING,380006.523N,0323130.811E,3679.4,103.3,NO INFO,,NO
LTAN1060,BUILDING,BUILDING,380005.167N,0323130.790E,3678.6,103.3,NO INFO,,NO
LTAN1061,BUILDING,BUILDING,380005.169N,0323128.348E,3610.5,34.4,NO INFO,,NO
LTAN1062,BUILDING,BUILDING,380006.208N,0323126.842E,3610.5,34.4,NO INFO,,NO
LTAN1063,BUILDING,BUILDING,380007.548N,0323126.873E,3610.5,34.4,NO INFO,,NO
LTAN1064,BUILDING,BUILDING,380008.328N,0323128.873E,3610.5,34.4,NO INFO,,NO
LTAN1065,BUILDING,BUILDING,380009.758N,0323128.728E,3679.4,103.3,NO INFO,,NO
LTAN1066,BUILDING,BUILDING,380006.981N,0323128.696E,3610.5,34.4,NO INFO,,NO
LTAN1067,BUILDING,BUILDING,380011.975N,0323130.495E,3679.4,103.3,NO INFO,,NO
LTAN1068,BUILDING,BUILDING,380012.971N,0323129.884E,3610.5,34.4,NO INFO,,NO
LTAN1069,BUILDING,BUILDING,380013.503N,0323129.505E,3610.5,34.4,NO INFO,,NO
LTAN1070,BUILDING,BUILDING,380014.257N,0323128.910E,3615.4,34.4,NO INFO,,NO
LTAN1071,BUILDING,BUILDING,380014.544N,0323129.492E,3611.7,34.4,NO INFO,,NO
LTAN1072,BUILDING,BUILDING,380015.369N,0323131.246E,3679.4,103.3,NO INFO,,NO
LTAN1073,BUILDING,BUILDING,380014.080N,0323131.660E,3679.4,103.3,NO INFO,,NO
LTAN1074,BUILDING,BUILDING,380012.639N,0323131.994E,3679.4,103.3,NO INFO,,NO
LTAN1075,BUILDING,BUILDING,380016.749N,0323134.243E,3679.4,103.3,NO INFO,,NO
LTAN1076,BUILDING,BUILDING,380015.989N,0323135.868E,3678.2,103.3,NO INFO,,NO
LTAN1077,BUILDING,BUILDING,380017.092N,0323137.599E,3603.9,34.4,NO INFO,,NO
LTAN1078,BUILDING,BUILDING,380017.524N,0323137.569E,3602.6,34.4,NO INFO,,NO
LTAN1079,BUILDING,BUILDING,380016.866N,0323139.620E,3600.1,34.4,NO INFO,,NO
LTAN1080,BUILDING,BUILDING,380017.131N,0323140.581E,3598.0,34.4,NO INFO,,NO
LTAN1081,BUILDING,BUILDING,380016.710N,0323140.636E,3598.6,34.4,NO INFO,,NO
LTAN1082,BUILDING,BUILDING,380017.834N,0323139.558E,3598.8,34.4,NO INFO,,NO
LTAN1083,BUILDING,BUILDING,380017.827N,0323140.587E,3596.7,34.4,NO INFO,,NO
LTAN1084,BUILDING,BUILDING,380015.741N,0323138.053E,3584.9,14.8,NO INFO,,NO
LTAN1085,BUILDING,BUILDING,380011.297N,0323128.194E,3610.5,34.4,NO INFO,,NO
LTAN1086,BUILDING,BUILDING,380011.806N,0323128.129E,3611.9,34.4,NO INFO,,NO
LTAN1087,BUILDING,BUILDING,380013.183N,0323127.276E,3624.2,34.4,NO INFO,,NO
LTAN1088,BUILDING,BUILDING,380013.638N,0323127.148E,3628.0,34.4,NO INFO,,NO
LTAN1089,BUILDING,BUILDING,380013.548N,0323125.738E,3636.9,34.4,NO INFO,,NO
LTAN1090,BUILDING,BUILDING,380013.094N,0323125.931E,3634.5,34.4,NO INFO,,NO
LTAN1091,BUILDING,BUILDING,380011.867N,0323126.368E,3627.2,34.4,NO INFO,,NO
LTAN1092,BUILDING,BUILDING,380011.372N,0323126.589E,3623.4,34.4,NO INFO,,NO
LTAN1093,BUILDING,BUILDING,380011.129N,0323125.464E,3606.1,14.8,NO INFO,,NO
LTAN1094,BUILDING,BUILDING,380011.123N,0323124.989E,3605.3,14.8,NO INFO,,NO
LTAN1095,BUILDING,BUILDING,380018.289N,0323136.570E,3602.7,34.4,NO INFO,,NO
LTAN1096,BUILDING,BUILDING,380018.742N,0323136.527E,3601.5,34.4,NO INFO,,NO
LTAN1097,BUILDING,BUILDING,380018.535N,0323137.609E,3599.4,34.4,NO INFO,,NO
LTAN1098,BUILDING,BUILDING,380018.869N,0323137.564E,3598.6,34.4,NO INFO,,NO
LTAN1099,BUILDING,BUILDING,380019.830N,0323135.026E,3603.1,34.4,NO INFO,,NO
LTAN1100,BUILDING,BUILDING,380020.145N,0323134.845E,3604.0,34.4,NO INFO,,NO
LTAN1101,BUILDING,BUILDING,380020.831N,0323134.181E,3605.6,34.4,NO INFO,,NO
