Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,,,,
LTCB257,BUILDING,BUILDING,405716.65N,0380351.98E,844.11,34.45,NO INFO,,NO,,,,
LTCB258,BUILDING,BUILDING,405715.97N,0380348.93E,834.41,34.45,NO INFO,,NO,,,,
LTCB259,BUILDING,BUILDING,405717.51N,0380353.85E,780.86,34.45,NO INFO,,NO,,,,
LTCB260,BUILDING,BUILDING,405720.68N,0380354.78E,766.88,34.45,NO INFO,,NO,,,,
LTCB261,BUILDING,BUILDING,405724.10N,0380354.36E,828.38,34.45,NO INFO,,NO,,,,
LTCB262,BUILDING,BUILDING,405725.63N,0380359.57E,756.10,34.45,NO INFO,,NO,,,,
LTCB263,BUILDING,BUILDING,405725.84N,0380358.12E,756.22,34.45,NO INFO,,NO,,,,
LTCB264,BUILDING,BUILDING,405726.07N,0380358.09E,756.22,34.45,NO INFO,,NO,,,,
LTCB265,BUILDING,BUILDING,405726.51N,0380401.48E,723.39,34.45,NO INFO,,NO,,,,
LTCB266,BUILDING,BUILDING,405738.15N,0380400.42E,426.73,34.45,NO INFO,,NO,,,,
LTCB267,BUILDING,BUILDING,405738.56N,0380400.66E,413.22,34.45,NO INFO,,NO,,,,
LTCB268,BUILDING,BUILDING,405744.90N,0380407.80E,205.27,34.45,NO INFO,,NO,,,,
LTCB269,BUILDING,BUILDING,405745.33N,0380410.60E,202.78,34.45,NO INFO,,NO,,,,
LTCB270,BUILDING,BUILDING,405743.19N,0380410.49E,244.39,34.45,NO INFO,,NO,,,,
LTCB271,BUILDING,BUILDING,405745.99N,0380413.06E,196.12,34.45,NO INFO,,NO,,,,
LTCB272,BUILDING,BUILDING,405746.32N,0380409.70E,211.75,54.13,NO INFO,,NO,,,,
LTCB273,BUILDING,BUILDING,405746.27N,0380410.18E,201.82,44.29,NO INFO,,NO,,,,
LTCB274,BUILDING,BUILDING,405746.27N,0380409.27E,202.00,44.29,NO INFO,,NO,,,,
LTCB275,BUILDING,BUILDING,405746.25N,0380408.82E,202.23,44.29,NO INFO,,NO,,,,
LTCB276,BUILDING,BUILDING,405746.69N,0380410.72E,188.98,34.45,NO INFO,,NO,,,,
LTCB277,BUILDING,BUILDING,405745.78N,0380406.78E,190.11,34.45,NO INFO,,NO,,,,
LTCB278,BUILDING,BUILDING,405741.53N,0380411.68E,261.48,34.45,NO INFO,,NO,,,,
LTCB279,BUILDING,BUILDING,405746.84N,0380415.77E,200.81,44.29,NO INFO,,NO,,,,
LTCB280,BUILDING,BUILDING,405626.16N,0380404.79E,823.60,34.45,NO INFO,,NO,,,,
LTCB281,BUILDING,BUILDING,405624.49N,0380405.12E,814.14,34.45,NO INFO,,NO,,,,
LTCB282,BUILDING,BUILDING,405607.42N,0380343.24E,1210.91,44.29,NO INFO,,NO,,,,
LTCB283,BUILDING,BUILDING,405608.08N,0380339.43E,1215.54,34.45,NO INFO,,NO,,,,
LTCB284,BUILDING,BUILDING,405606.13N,0380335.69E,1169.61,54.13,NO INFO,,NO,,,,
LTCB285,BUILDING,BUILDING,405605.70N,0380335.22E,1146.61,34.45,NO INFO,,NO,,,,
LTCB286,BUILDING,BUILDING,405607.16N,0380330.50E,1153.59,34.45,NO INFO,,NO,,,,
LTCB287,BUILDING,BUILDING,405607.41N,0380328.62E,1150.28,34.45,NO INFO,,NO,,,,
LTCB288,BUILDING,BUILDING,405608.01N,0380323.40E,1142.28,34.45,NO INFO,,NO,,,,
LTCB289,BUILDING,BUILDING,405611.52N,0380324.76E,1035.17,34.45,NO INFO,,NO,,,,
LTCB290,BUILDING,BUILDING,405608.51N,0380315.69E,1091.21,34.45,NO INFO,,NO,,,,
LTCB291,BUILDING,BUILDING,405608.48N,0380316.30E,1091.85,34.45,NO INFO,,NO,,,,
LTCB292,BUILDING,BUILDING,405608.70N,0380317.15E,1079.63,34.45,NO INFO,,NO,,,,
LTCB293,BUILDING,BUILDING,405608.78N,0380316.64E,1095.70,44.29,NO INFO,,NO,,,,
LTCB294,BUILDING,BUILDING,405607.55N,0380315.78E,1122.45,34.45,NO INFO,,NO,,,,
LTCB295,BUILDING,BUILDING,405606.20N,0380319.25E,1166.72,34.45,NO INFO,,NO,,,,
LTCB296,BUILDING,BUILDING,405604.15N,0380324.88E,1264.01,34.45,NO INFO,,NO,,,,
LTCB297,BUILDING,BUILDING,405602.41N,0380321.05E,1309.05,34.45,NO INFO,,NO,,,,
LTCB298,BUILDING,BUILDING,405559.19N,0380329.67E,1175.10,34.45,NO INFO,,NO,,,,
LTCB299,BUILDING,BUILDING,405602.78N,0380332.80E,1161.23,44.29,NO INFO,,NO,,,,
LTCB300,BUILDING,BUILDING,405529.51N,0380318.26E,1745.38,44.29,NO INFO,,NO,,,,
LTCB301,BUILDING,BUILDING,405531.46N,0380325.08E,1628.50,34.45,NO INFO,,NO,,,,
LTCB302,BUILDING,BUILDING,405530.69N,0380317.87E,1717.17,34.45,NO INFO,,NO,,,,
LTCB303,BUILDING,BUILDING,405533.50N,0380318.78E,1634.47,44.29,NO INFO,,NO,,,,
LTCB304,BUILDING,BUILDING,405537.14N,0380325.80E,1563.67,34.45,NO INFO,,NO,,,,
LTCB305,BUILDING,BUILDING,405536.24N,0380324.74E,1581.35,34.45,NO INFO,,NO,,,,
LTCB306,BUILDING,BUILDING,405534.21N,0380326.04E,1584.70,34.45,NO INFO,,NO,,,,
LTCB307,BUILDING,BUILDING,405534.47N,0380323.63E,1622.89,34.45,NO INFO,,NO,,,,
LTCB308,BUILDING,BUILDING,405529.76N,0380330.34E,1543.62,34.45,NO INFO,,NO,,,,
LTCB309,BUILDING,BUILDING,405531.24N,0380328.39E,1560.87,34.45,NO INFO,,NO,,,,
LTCB310,BUILDING,BUILDING,405529.94N,0380330.99E,1553.46,44.29,NO INFO,,NO,,,,
LTCB311,BUILDING,BUILDING,405529.25N,0380334.80E,1540.10,34.45,NO INFO,,NO,,,,
LTCB312,BUILDING,BUILDING,405529.98N,0380336.10E,1522.83,34.45,NO INFO,,NO,,,,
LTCB313,BUILDING,BUILDING,405528.59N,0380336.70E,1510.81,34.45,NO INFO,,NO,,,,
LTCB314,BUILDING,BUILDING,405528.42N,0380340.80E,1496.52,34.45,NO INFO,,NO,,,,
LTCB315,BUILDING,BUILDING,405527.65N,0380348.44E,1478.00,34.45,NO INFO,,NO,,,,
LTCB316,BUILDING,BUILDING,405527.53N,0380350.01E,1487.40,34.45,NO INFO,,NO,,,,
LTCB317,BUILDING,BUILDING,405525.49N,0380359.95E,1421.68,34.45,NO INFO,,NO,,,,
LTCB318,BUILDING,BUILDING,405524.41N,0380400.20E,1419.77,34.45,NO INFO,,NO,,,,
LTCB319,BUILDING,BUILDING,405536.62N,0380340.04E,1391.82,34.45,NO INFO,,NO,,,,
LTCB320,BUILDING,BUILDING,405532.48N,0380350.22E,1445.19,34.45,NO INFO,,NO,,,,
LTCB321,BUILDING,BUILDING,405507.75N,0380342.79E,757.05,34.45,NO INFO,,NO,,,,
LTCB322,BUILDING,BUILDING,405508.60N,0380338.89E,863.90,34.45,NO INFO,,NO,,,,
LTCB323,BUILDING,BUILDING,405500.86N,0380337.31E,592.18,34.45,NO INFO,,NO,,,,
LTCB324,BUILDING,BUILDING,405522.53N,0380400.67E,1403.17,34.45,NO INFO,,NO,,,,
LTCB325,BUILDING,BUILDING,405521.26N,0380401.47E,1412.38,34.45,NO INFO,,NO,,,,
LTCB326,BUILDING,BUILDING,405516.69N,0380408.35E,1235.18,34.45,NO INFO,,NO,,,,
LTCB327,BUILDING,BUILDING,405544.85N,0380333.76E,1313.96,34.45,NO INFO,,NO,,,,
LTCB328,BUILDING,BUILDING,405601.88N,0380358.74E,1027.16,34.45,NO INFO,,NO,,,,
LTCB329,BUILDING,BUILDING,405601.06N,0380400.09E,1018.69,34.45,NO INFO,,NO,,,,
LTCB330,BUILDING,BUILDING,405600.05N,0380400.77E,1018.69,34.45,NO INFO,,NO,,,,
LTCB331,BUILDING,BUILDING,405558.68N,0380404.06E,1010.88,34.45,NO INFO,,NO,,,,
LTCB332,BUILDING,BUILDING,405557.29N,0380400.23E,1046.74,34.45,NO INFO,,NO,,,,
LTCB333,BUILDING,BUILDING,405557.18N,0380358.67E,1046.52,34.45,NO INFO,,NO,,,,
LTCB334,BUILDING,BUILDING,405553.68N,0380356.67E,1129.66,34.45,NO INFO,,NO,,,,
LTCB335,BUILDING,BUILDING,405553.75N,0380409.39E,1025.34,44.29,NO INFO,,NO,,,,
LTCB336,BUILDING,BUILDING,405551.50N,0380407.23E,1084.30,34.45,NO INFO,,NO,,,,
LTCB337,BUILDING,BUILDING,405556.17N,0380411.55E,1002.28,34.45,NO INFO,,NO,,,,
LTCB338,BUILDING,BUILDING,405557.91N,0380412.18E,998.30,34.45,NO INFO,,NO,,,,
LTCB339,BUILDING,BUILDING,405601.59N,0380410.64E,991.43,34.45,NO INFO,,NO,,,,
LTCB340,BUILDING,BUILDING,405603.81N,0380412.42E,980.86,34.45,NO INFO,,NO,,,,
LTCB341,BUILDING,BUILDING,405604.63N,0380411.28E,965.33,34.45,NO INFO,,NO,,,,
LTCB342,BUILDING,BUILDING,405604.63N,0380411.55E,967.91,34.45,NO INFO,,NO,,,,
LTCB343,BUILDING,BUILDING,405607.37N,0380414.70E,937.94,34.45,NO INFO,,NO,,,,
LTCB344,BUILDING,BUILDING,405608.83N,0380414.95E,925.53,34.45,NO INFO,,NO,,,,
LTCB345,BUILDING,BUILDING,405609.36N,0380414.93E,930.11,44.29,NO INFO,,NO,,,,
LTCB346,BUILDING,BUILDING,405612.79N,0380416.41E,874.74,34.45,NO INFO,,NO,,,,
LTCB347,BUILDING,BUILDING,405611.74N,0380416.48E,887.56,34.45,NO INFO,,NO,,,,
LTCB348,BUILDING,BUILDING,405611.09N,0380418.07E,874.36,34.45,NO INFO,,NO,,,,
LTCB349,BUILDING,BUILDING,405606.51N,0380426.37E,890.75,34.45,NO INFO,,NO,,,,
LTCB350,BUILDING,BUILDING,405606.21N,0380426.73E,890.92,34.45,NO INFO,,NO,,,,
LTCB351,BUILDING,BUILDING,405606.52N,0380425.62E,903.01,44.29,NO INFO,,NO,,,,
LTCB352,BUILDING,BUILDING,405608.77N,0380434.99E,924.16,34.45,NO INFO,,NO,,,,
LTCB353,BUILDING,BUILDING,405608.21N,0380435.23E,928.06,34.45,NO INFO,,NO,,,,
LTCB354,BUILDING,BUILDING,405601.21N,0380428.67E,990.37,34.45,NO INFO,,NO,,,,
LTCB355,BUILDING,BUILDING,405601.22N,0380427.07E,982.41,34.45,NO INFO,,NO,,,,
LTCB356,BUILDING,BUILDING,405559.78N,0380426.99E,993.60,34.45,NO INFO,,NO,,,,
LTCB357,BUILDING,BUILDING,405557.87N,0380434.64E,1059.85,34.45,NO INFO,,NO,,,,
LTCB358,BUILDING,BUILDING,405558.10N,0380436.58E,1067.90,34.45,NO INFO,,NO,,,,
LTCB359,BUILDING,BUILDING,405559.72N,0380439.00E,1084.92,34.45,NO INFO,,NO,,,,
LTCB360,BUILDING,BUILDING,405600.35N,0380441.14E,1106.20,34.45,NO INFO,,NO,,,,
LTCB361,BUILDING,BUILDING,405558.29N,0380437.83E,1068.96,34.45,NO INFO,,NO,,,,
LTCB362,BUILDING,BUILDING,405558.94N,0380438.86E,1092.23,44.29,NO INFO,,NO,,,,
LTCB363,BUILDING,BUILDING,405554.96N,0380432.39E,1117.11,34.45,NO INFO,,NO,,,,
LTCB364,BUILDING,BUILDING,405557.17N,0380437.06E,1067.90,34.45,NO INFO,,NO,,,,
LTCB365,BUILDING,BUILDING,405557.31N,0380438.30E,1077.74,44.29,NO INFO,,NO,,,,
LTCB366,BUILDING,BUILDING,405557.12N,0380436.15E,1078.11,44.29,NO INFO,,NO,,,,
LTCB367,BUILDING,BUILDING,405550.11N,0380437.47E,1053.60,34.45,NO INFO,,NO,,,,
LTCB368,BUILDING,BUILDING,405549.23N,0380431.37E,1149.92,34.45,NO INFO,,NO,,,,
LTCB369,BUILDING,BUILDING,405547.70N,0380425.62E,1132.94,34.45,NO INFO,,NO,,,,
LTCB370,BUILDING,BUILDING,405547.19N,0380418.26E,1164.56,44.29,NO INFO,,NO,,,,
LTCB371,BUILDING,BUILDING,405548.06N,0380419.84E,1149.92,34.45,NO INFO,,NO,,,,
LTCB372,BUILDING,BUILDING,405549.11N,0380419.05E,1149.92,34.45,NO INFO,,NO,,,,
LTCB373,BUILDING,BUILDING,405540.42N,0380403.35E,1508.93,34.45,NO INFO,,NO,,,,
LTCB374,BUILDING,BUILDING,405534.19N,0380408.10E,1504.34,34.45,NO INFO,,NO,,,,
LTCB375,BUILDING,BUILDING,405530.03N,0380359.65E,1478.00,34.45,NO INFO,,NO,,,,
LTCB376,BUILDING,BUILDING,405529.19N,0380400.78E,1459.77,34.45,NO INFO,,NO,,,,
LTCB377,BUILDING,BUILDING,405533.98N,0380422.48E,1374.45,34.45,NO INFO,,NO,,,,
LTCB378,BUILDING,BUILDING,405529.44N,0380430.52E,1366.71,34.45,NO INFO,,NO,,,,
LTCB379,BUILDING,BUILDING,405531.95N,0380432.58E,1314.74,34.45,NO INFO,,NO,,,,
LTCB380,BUILDING,BUILDING,405528.10N,0380432.22E,1328.40,34.45,NO INFO,,NO,,,,
LTCB381,BUILDING,BUILDING,405533.28N,0380432.78E,1309.29,34.45,NO INFO,,NO,,,,
LTCB382,BUILDING,BUILDING,405529.53N,0380417.45E,1491.81,34.45,NO INFO,,NO,,,,
LTCB383,BUILDING,BUILDING,405530.68N,0380414.69E,1494.40,34.45,NO INFO,,NO,,,,
LTCB384,BUILDING,BUILDING,405530.90N,0380413.24E,1487.21,34.45,NO INFO,,NO,,,,
LTCB385,BUILDING,BUILDING,405523.36N,0380428.16E,1443.13,34.45,NO INFO,,NO,,,,
LTCB386,BUILDING,BUILDING,405521.55N,0380433.98E,1438.35,34.45,NO INFO,,NO,,,,
LTCB387,BUILDING,BUILDING,405519.64N,0380438.58E,1385.54,34.45,NO INFO,,NO,,,,
LTCB388,BUILDING,BUILDING,405519.75N,0380437.65E,1404.20,34.45,NO INFO,,NO,,,,
LTCB389,BUILDING,BUILDING,405520.35N,0380436.04E,1421.17,34.45,NO INFO,,NO,,,,
LTCB390,BUILDING,BUILDING,405525.81N,0380443.19E,1291.51,34.45,NO INFO,,NO,,,,
LTCB391,BUILDING,BUILDING,405525.51N,0380444.68E,1300.51,34.45,NO INFO,,NO,,,,
LTCB392,BUILDING,BUILDING,405545.25N,0380443.36E,1107.95,34.45,NO INFO,,NO,,,,
LTCB393,BUILDING,BUILDING,405541.45N,0380515.51E,1016.18,34.45,NO INFO,,NO,,,,
LTCB394,BUILDING,BUILDING,405543.98N,0380536.53E,575.91,34.45,NO INFO,,NO,,,,
LTCB395,BUILDING,BUILDING,405544.59N,0380539.57E,544.78,34.45,NO INFO,,NO,,,,
LTCB396,BUILDING,BUILDING,405539.98N,0380531.30E,531.12,34.45,NO INFO,,NO,,,,
LTCB397,BUILDING,BUILDING,405535.25N,0380518.56E,744.50,34.45,NO INFO,,NO,,,,
LTCB398,BUILDING,BUILDING,405533.29N,0380514.67E,689.09,34.45,NO INFO,,NO,,,,
LTCB399,BUILDING,BUILDING,405532.07N,0380511.07E,658.00,34.45,NO INFO,,NO,,,,
LTCB400,BUILDING,BUILDING,405530.31N,0380510.58E,615.45,34.45,NO INFO,,NO,,,,
LTCB401,BUILDING,BUILDING,405530.39N,0380506.16E,727.52,54.13,NO INFO,,NO,,,,
LTCB402,BUILDING,BUILDING,405530.61N,0380506.91E,699.95,34.45,NO INFO,,NO,,,,
LTCB403,BUILDING,BUILDING,405529.65N,0380504.80E,713.17,34.45,NO INFO,,NO,,,,
LTCB404,BUILDING,BUILDING,405527.41N,0380508.41E,625.03,34.45,NO INFO,,NO,,,,
LTCB405,BUILDING,BUILDING,405526.80N,0380508.89E,626.04,44.29,NO INFO,,NO,,,,
LTCB406,BUILDING,BUILDING,405526.59N,0380505.82E,674.85,54.13,NO INFO,,NO,,,,
LTCB407,BUILDING,BUILDING,405526.58N,0380502.36E,726.92,44.29,NO INFO,,NO,,,,
LTCB408,BUILDING,BUILDING,405521.36N,0380500.36E,765.63,34.45,NO INFO,,NO,,,,
LTCB409,BUILDING,BUILDING,405521.11N,0380501.21E,715.40,34.45,NO INFO,,NO,,,,
LTCB410,BUILDING,BUILDING,405521.35N,0380501.31E,719.28,34.45,NO INFO,,NO,,,,
LTCB411,BUILDING,BUILDING,405522.01N,0380501.35E,746.06,34.45,NO INFO,,NO,,,,
LTCB412,BUILDING,BUILDING,405515.63N,0380457.76E,759.20,44.29,NO INFO,,NO,,,,
LTCB413,BUILDING,BUILDING,405536.11N,0380459.30E,1084.30,34.45,NO INFO,,NO,,,,
LTCB414,BUILDING,BUILDING,405535.74N,0380458.39E,1084.30,34.45,NO INFO,,NO,,,,
LTCB415,BUILDING,BUILDING,405534.99N,0380456.92E,1094.15,44.29,NO INFO,,NO,,,,
LTCB416,BUILDING,BUILDING,405525.58N,0380519.92E,432.55,34.45,NO INFO,,NO,,,,
LTCB417,BUILDING,BUILDING,405526.10N,0380514.97E,533.87,34.45,NO INFO,,NO,,,,
LTCB418,BUILDING,BUILDING,405508.17N,0380443.57E,973.03,34.45,NO INFO,,NO,,,,
LTCB419,BUILDING,BUILDING,405507.29N,0380444.28E,953.78,34.45,NO INFO,,NO,,,,
LTCB420,BUILDING,BUILDING,405509.94N,0380426.26E,926.34,34.45,NO INFO,,NO,,,,
LTCB421,BUILDING,BUILDING,405512.61N,0380427.97E,1022.70,34.45,NO INFO,,NO,,,,
LTCB422,BUILDING,BUILDING,405512.15N,0380420.80E,1014.07,34.45,NO INFO,,NO,,,,
LTCB423,BUILDING,BUILDING,405512.08N,0380418.43E,996.07,34.45,NO INFO,,NO,,,,
LTCB424,BUILDING,BUILDING,405512.13N,0380418.07E,991.92,34.45,NO INFO,,NO,,,,
LTCB425,BUILDING,BUILDING,405509.63N,0380417.33E,945.94,34.45,NO INFO,,NO,,,,
LTCB426,BUILDING,BUILDING,405507.10N,0380420.29E,922.01,34.45,NO INFO,,NO,,,,
LTCB427,BUILDING,BUILDING,405746.32N,0380429.08E,162.10,44.29,NO INFO,,NO,,,,
LTCB428,BUILDING,BUILDING,405743.77N,0380427.52E,199.27,44.29,NO INFO,,NO,,,,
LTCB429,BUILDING,BUILDING,405744.48N,0380430.25E,196.35,34.45,NO INFO,,NO,,,,
LTCB430,BUILDING,BUILDING,405744.48N,0380431.32E,198.49,34.45,NO INFO,,NO,,,,
LTCB431,BUILDING,BUILDING,405743.11N,0380430.07E,199.15,34.45,NO INFO,,NO,,,,
LTCB432,BUILDING,BUILDING,405741.97N,0380429.98E,217.31,34.45,NO INFO,,NO,,,,
LTCB433,BUILDING,BUILDING,405741.86N,0380430.95E,211.61,34.45,NO INFO,,NO,,,,
LTCB434,BUILDING,BUILDING,405740.20N,0380431.53E,251.96,44.29,NO INFO,,NO,,,,
LTCB435,BUILDING,BUILDING,405729.61N,0380434.70E,398.21,34.45,NO INFO,,NO,,,,
LTCB436,BUILDING,BUILDING,405724.00N,0380435.00E,393.36,34.45,NO INFO,,NO,,,,
LTCB437,BUILDING,BUILDING,405724.00N,0380436.68E,365.51,34.45,NO INFO,,NO,,,,
LTCB438,BUILDING,BUILDING,405722.05N,0380423.95E,686.49,34.45,NO INFO,,NO,,,,
LTCB439,BUILDING,BUILDING,405714.76N,0380425.64E,558.87,34.45,NO INFO,,NO,,,,
LTCB440,BUILDING,BUILDING,405712.27N,0380438.94E,569.09,34.45,NO INFO,,NO,,,,
LTCB441,BUILDING,BUILDING,405703.50N,0380425.99E,627.55,34.45,NO INFO,,NO,,,,
LTCB442,BUILDING,BUILDING,405704.61N,0380427.47E,603.11,34.45,NO INFO,,NO,,,,
LTCB443,BUILDING,BUILDING,405704.90N,0380428.00E,597.60,34.45,NO INFO,,NO,,,,
LTCB444,BUILDING,BUILDING,405702.77N,0380424.06E,627.92,34.45,NO INFO,,NO,,,,
LTCB445,BUILDING,BUILDING,405658.35N,0380442.65E,479.90,34.45,NO INFO,,NO,,,,
LTCB446,BUILDING,BUILDING,405700.71N,0380449.52E,485.87,34.45,NO INFO,,NO,,,,
LTCB447,BUILDING,BUILDING,405656.69N,0380442.30E,481.17,34.45,NO INFO,,NO,,,,
LTCB448,BUILDING,BUILDING,405659.34N,0380448.48E,471.98,34.45,NO INFO,,NO,,,,
LTCB449,BUILDING,BUILDING,405653.29N,0380443.51E,467.44,34.45,NO INFO,,NO,,,,
LTCB450,BUILDING,BUILDING,405654.09N,0380443.50E,479.78,44.29,NO INFO,,NO,,,,
LTCB451,BUILDING,BUILDING,405653.18N,0380441.94E,483.94,34.45,NO INFO,,NO,,,,
LTCB452,BUILDING,BUILDING,405649.91N,0380437.38E,495.09,34.45,NO INFO,,NO,,,,
LTCB453,BUILDING,BUILDING,405646.55N,0380434.50E,533.17,34.45,NO INFO,,NO,,,,
LTCB454,BUILDING,BUILDING,405642.20N,0380435.60E,510.16,34.45,NO INFO,,NO,,,,
LTCB455,BUILDING,BUILDING,405642.80N,0380438.06E,510.16,34.45,NO INFO,,NO,,,,
LTCB456,BUILDING,BUILDING,405649.77N,0380423.88E,962.79,34.45,NO INFO,,NO,,,,
LTCB457,BUILDING,BUILDING,405652.40N,0380427.70E,855.93,34.45,NO INFO,,NO,,,,
LTCB458,BUILDING,BUILDING,405643.60N,0380420.74E,969.48,34.45,NO INFO,,NO,,,,
LTCB459,BUILDING,BUILDING,405636.23N,0380416.21E,755.70,34.45,NO INFO,,NO,,,,
LTCB460,BUILDING,BUILDING,405622.40N,0380413.84E,728.44,34.45,NO INFO,,NO,,,,
LTCB461,BUILDING,BUILDING,405620.95N,0380432.07E,626.72,34.45,NO INFO,,NO,,,,
LTCB462,BUILDING,BUILDING,405619.68N,0380431.47E,647.46,34.45,NO INFO,,NO,,,,
LTCB463,BUILDING,BUILDING,405618.02N,0380430.45E,682.35,34.45,NO INFO,,NO,,,,
LTCB464,BUILDING,BUILDING,405618.30N,0380432.27E,679.74,34.45,NO INFO,,NO,,,,
LTCB465,BUILDING,BUILDING,405623.27N,0380435.94E,607.18,34.45,NO INFO,,NO,,,,
LTCB466,BUILDING,BUILDING,405619.89N,0380442.68E,717.33,34.45,NO INFO,,NO,,,,
LTCB467,BUILDING,BUILDING,405630.23N,0380449.64E,616.45,34.45,NO INFO,,NO,,,,
LTCB468,BUILDING,BUILDING,405630.20N,0380443.15E,602.03,44.29,NO INFO,,NO,,,,
LTCB469,BUILDING,BUILDING,405628.08N,0380442.72E,600.63,34.45,NO INFO,,NO,,,,
LTCB470,BUILDING,BUILDING,405629.37N,0380442.88E,602.70,44.29,NO INFO,,NO,,,,
LTCB471,BUILDING,BUILDING,405627.86N,0380446.60E,618.86,34.45,NO INFO,,NO,,,,
LTCB472,BUILDING,BUILDING,405633.20N,0380452.71E,631.82,34.45,NO INFO,,NO,,,,
LTCB473,BUILDING,BUILDING,405631.10N,0380456.95E,690.37,34.45,NO INFO,,NO,,,,
LTCB474,BUILDING,BUILDING,405629.53N,0380459.01E,716.49,34.45,NO INFO,,NO,,,,
LTCB475,BUILDING,BUILDING,405631.81N,0380455.12E,674.20,34.45,NO INFO,,NO,,,,
LTCB476,BUILDING,BUILDING,405631.61N,0380454.09E,674.20,34.45,NO INFO,,NO,,,,
LTCB477,BUILDING,BUILDING,405635.69N,0380456.36E,643.93,34.45,NO INFO,,NO,,,,
LTCB478,BUILDING,BUILDING,405637.69N,0380459.07E,667.94,34.45,NO INFO,,NO,,,,
LTCB479,BUILDING,BUILDING,405637.49N,0380458.87E,669.13,34.45,NO INFO,,NO,,,,
LTCB480,BUILDING,BUILDING,405637.55N,0380458.04E,658.01,34.45,NO INFO,,NO,,,,
LTCB481,BUILDING,BUILDING,405629.81N,0380504.04E,865.50,34.45,NO INFO,,NO,,,,
LTCB482,BUILDING,BUILDING,405625.90N,0380512.43E,1018.69,34.45,NO INFO,,NO,,,,
LTCB483,BUILDING,BUILDING,405625.74N,0380511.30E,1028.53,44.29,NO INFO,,NO,,,,
LTCB484,BUILDING,BUILDING,405617.61N,0380503.52E,899.40,34.45,NO INFO,,NO,,,,
LTCB485,BUILDING,BUILDING,405616.16N,0380505.70E,899.74,34.45,NO INFO,,NO,,,,
LTCB486,BUILDING,BUILDING,405617.04N,0380505.41E,909.27,34.45,NO INFO,,NO,,,,
LTCB487,BUILDING,BUILDING,405614.58N,0380504.25E,939.22,44.29,NO INFO,,NO,,,,
LTCB488,BUILDING,BUILDING,405612.56N,0380503.37E,953.07,34.45,NO INFO,,NO,,,,
LTCB489,BUILDING,BUILDING,405611.99N,0380504.35E,962.80,44.29,NO INFO,,NO,,,,
LTCB490,BUILDING,BUILDING,405611.28N,0380506.03E,943.33,34.45,NO INFO,,NO,,,,
LTCB491,BUILDING,BUILDING,405612.36N,0380501.03E,990.85,34.45,NO INFO,,NO,,,,
LTCB492,BUILDING,BUILDING,405610.09N,0380501.80E,1013.48,34.45,NO INFO,,NO,,,,
LTCB493,BUILDING,BUILDING,405609.85N,0380503.42E,997.54,34.45,NO INFO,,NO,,,,
LTCB494,BUILDING,BUILDING,405606.17N,0380504.29E,1011.45,34.45,NO INFO,,NO,,,,
LTCB495,BUILDING,BUILDING,405606.63N,0380515.17E,780.11,34.45,NO INFO,,NO,,,,
LTCB496,BUILDING,BUILDING,405604.22N,0380519.09E,716.53,34.45,NO INFO,,NO,,,,
LTCB497,BUILDING,BUILDING,405604.11N,0380515.38E,795.25,34.45,NO INFO,,NO,,,,
LTCB498,BUILDING,BUILDING,405605.55N,0380514.00E,809.05,34.45,NO INFO,,NO,,,,
LTCB499,BUILDING,BUILDING,405559.44N,0380511.52E,740.91,44.29,NO INFO,,NO,,,,
LTCB500,BUILDING,BUILDING,405610.75N,0380513.24E,790.88,34.45,NO INFO,,NO,,,,
LTCB501,BUILDING,BUILDING,405611.90N,0380511.75E,838.02,34.45,NO INFO,,NO,,,,
LTCB502,BUILDING,BUILDING,405601.46N,0380443.82E,1125.47,34.45,NO INFO,,NO,,,,
LTCB503,BUILDING,BUILDING,405602.60N,0380447.30E,1138.77,34.45,NO INFO,,NO,,,,
LTCB504,BUILDING,BUILDING,405601.96N,0380445.54E,1128.48,34.45,NO INFO,,NO,,,,
LTCB505,BUILDING,BUILDING,405603.87N,0380449.22E,1149.92,34.45,NO INFO,,NO,,,,
LTCB506,BUILDING,BUILDING,405603.47N,0380448.27E,1149.92,34.45,NO INFO,,NO,,,,
LTCB507,BUILDING,BUILDING,405604.46N,0380447.83E,1132.87,34.45,NO INFO,,NO,,,,
LTCB508,BUILDING,BUILDING,405602.84N,0380448.18E,1138.12,34.45,NO INFO,,NO,,,,
LTCB509,BUILDING,BUILDING,405604.82N,0380452.42E,1102.64,34.45,NO INFO,,NO,,,,
LTCB510,BUILDING,BUILDING,405607.69N,0380447.66E,1077.30,34.45,NO INFO,,NO,,,,
LTCB511,BUILDING,BUILDING,405605.42N,0380444.15E,1102.40,34.45,NO INFO,,NO,,,,
LTCB512,BUILDING,BUILDING,405629.41N,0380521.97E,832.07,34.45,NO INFO,,NO,,,,
LTCB513,BUILDING,BUILDING,405628.29N,0380516.42E,912.08,34.45,NO INFO,,NO,,,,
LTCB514,BUILDING,BUILDING,405629.92N,0380520.53E,835.10,34.45,NO INFO,,NO,,,,
LTCB515,BUILDING,BUILDING,405625.25N,0380521.55E,944.13,44.29,NO INFO,,NO,,,,
LTCB516,BUILDING,BUILDING,405624.69N,0380522.28E,929.18,34.45,NO INFO,,NO,,,,
