Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,
LTCJ799,BUILDING,BUILDING,375458.316N,0410901.077E,2017.82,14.76,NO INFO,,NO,
LTCJ800,BUILDING,BUILDING,375457.729N,0410859.949E,2025.92,24.61,NO INFO,,NO,
LTCJ801,BUILDING,BUILDING,375456.828N,0410859.966E,2045.60,44.29,NO INFO,,NO,
LTCJ802,BUILDING,BUILDING,375458.167N,0410857.366E,2045.60,44.29,NO INFO,,NO,
LTCJ803,BUILDING,BUILDING,375459.075N,0410857.225E,2022.89,24.61,NO INFO,,NO,
LTCJ804,BUILDING,BUILDING,375458.628N,0410856.106E,2009.93,14.76,NO INFO,,NO,
LTCJ805,BUILDING,BUILDING,375459.584N,0410856.585E,2017.93,24.61,NO INFO,,NO,
LTCJ806,BUILDING,BUILDING,375459.002N,0410858.747E,2035.76,34.45,NO INFO,,NO,
LTCJ807,BUILDING,BUILDING,375458.447N,0410900.361E,2026.46,24.61,NO INFO,,NO,
LTCJ808,BUILDING,BUILDING,375458.793N,0410900.520E,2018.07,14.76,NO INFO,,NO,
LTCJ809,BUILDING,BUILDING,375459.370N,0410900.127E,2018.53,14.76,NO INFO,,NO,
LTCJ810,BUILDING,BUILDING,375459.241N,0410901.049E,2020.54,14.76,NO INFO,,NO,
LTCJ811,BUILDING,BUILDING,375459.469N,0410902.369E,2035.15,24.61,NO INFO,,NO,
LTCJ812,BUILDING,BUILDING,375500.077N,0410901.738E,2073.66,63.98,NO INFO,,NO,
LTCJ813,BUILDING,BUILDING,375500.864N,0410901.754E,2036.30,24.61,NO INFO,,NO,
LTCJ814,BUILDING,BUILDING,375501.137N,0410902.691E,2060.02,44.29,NO INFO,,NO,
LTCJ815,BUILDING,BUILDING,375501.650N,0410903.157E,2035.26,14.76,NO INFO,,NO,
LTCJ816,BUILDING,BUILDING,375502.113N,0410902.797E,2036.13,14.76,NO INFO,,NO,
LTCJ817,BUILDING,BUILDING,375502.225N,0410901.813E,2059.94,44.29,NO INFO,,NO,
LTCJ818,BUILDING,BUILDING,375502.388N,0410901.013E,2027.33,14.76,NO INFO,,NO,
LTCJ819,BUILDING,BUILDING,375501.870N,0410900.185E,2023.25,14.76,NO INFO,,NO,
LTCJ820,BUILDING,BUILDING,375501.758N,0410859.680E,2020.49,14.76,NO INFO,,NO,
LTCJ821,BUILDING,BUILDING,375501.651N,0410858.947E,2018.01,14.76,NO INFO,,NO,
LTCJ822,BUILDING,BUILDING,375500.437N,0410858.132E,2033.03,34.45,NO INFO,,NO,
LTCJ823,BUILDING,BUILDING,375500.021N,0410859.008E,2016.07,14.76,NO INFO,,NO,
LTCJ824,BUILDING,BUILDING,375459.808N,0410859.674E,2017.18,14.76,NO INFO,,NO,
LTCJ825,BUILDING,BUILDING,375503.443N,0410902.297E,2036.02,14.76,NO INFO,,NO,
LTCJ826,BUILDING,BUILDING,375503.040N,0410902.925E,2054.77,24.61,NO INFO,,NO,
LTCJ827,BUILDING,BUILDING,375503.261N,0410901.442E,2041.03,24.61,NO INFO,,NO,
LTCJ828,BUILDING,BUILDING,375503.042N,0410900.950E,2028.00,14.76,NO INFO,,NO,
LTCJ829,BUILDING,BUILDING,375503.492N,0410859.400E,2034.83,24.61,NO INFO,,NO,
LTCJ830,BUILDING,BUILDING,375503.015N,0410859.264E,2031.83,24.61,NO INFO,,NO,
LTCJ831,BUILDING,BUILDING,375502.694N,0410859.146E,2030.14,24.61,NO INFO,,NO,
LTCJ832,BUILDING,BUILDING,375502.920N,0410858.076E,2027.59,24.61,NO INFO,,NO,
LTCJ833,BUILDING,BUILDING,375503.261N,0410857.129E,2036.12,34.45,NO INFO,,NO,
LTCJ834,BUILDING,BUILDING,375503.820N,0410857.264E,2049.78,44.29,NO INFO,,NO,
LTCJ835,BUILDING,BUILDING,375503.993N,0410858.088E,2033.16,24.61,NO INFO,,NO,
LTCJ836,BUILDING,BUILDING,375504.488N,0410858.338E,2036.56,24.61,NO INFO,,NO,
LTCJ837,BUILDING,BUILDING,375504.819N,0410859.387E,2031.22,14.76,NO INFO,,NO,
LTCJ838,BUILDING,BUILDING,375504.371N,0410900.346E,2061.54,44.29,NO INFO,,NO,
LTCJ839,BUILDING,BUILDING,375504.916N,0410901.422E,2049.65,24.61,NO INFO,,NO,
LTCJ840,BUILDING,BUILDING,375504.941N,0410902.156E,2042.84,14.76,NO INFO,,NO,
LTCJ841,BUILDING,BUILDING,375504.730N,0410903.081E,2055.73,24.61,NO INFO,,NO,
LTCJ842,BUILDING,BUILDING,375505.706N,0410903.187E,2056.41,14.76,NO INFO,,NO,
LTCJ843,BUILDING,BUILDING,375506.121N,0410902.900E,2056.94,14.76,NO INFO,,NO,
LTCJ844,BUILDING,BUILDING,375507.604N,0410902.905E,2093.76,34.45,NO INFO,,NO,
LTCJ845,BUILDING,BUILDING,375506.351N,0410902.193E,2055.72,14.76,NO INFO,,NO,
LTCJ846,BUILDING,BUILDING,375506.042N,0410901.723E,2049.79,14.76,NO INFO,,NO,
LTCJ847,BUILDING,BUILDING,375505.942N,0410902.252E,2049.64,14.76,NO INFO,,NO,
LTCJ848,BUILDING,BUILDING,375506.692N,0410901.245E,2056.16,14.76,NO INFO,,NO,
LTCJ849,BUILDING,BUILDING,375505.850N,0410900.681E,2064.25,34.45,NO INFO,,NO,
LTCJ850,BUILDING,BUILDING,375506.650N,0410900.398E,2052.67,14.76,NO INFO,,NO,
LTCJ851,BUILDING,BUILDING,375506.290N,0410859.743E,2054.78,24.61,NO INFO,,NO,
LTCJ852,BUILDING,BUILDING,375505.610N,0410859.714E,2058.84,34.45,NO INFO,,NO,
LTCJ853,BUILDING,BUILDING,375505.920N,0410858.156E,2065.52,44.29,NO INFO,,NO,
LTCJ854,BUILDING,BUILDING,375504.890N,0410857.658E,2027.11,14.76,NO INFO,,NO,
LTCJ855,BUILDING,BUILDING,375505.216N,0410856.856E,2026.21,14.76,NO INFO,,NO,
LTCJ856,BUILDING,BUILDING,375505.585N,0410856.156E,2034.51,24.61,NO INFO,,NO,
LTCJ857,BUILDING,BUILDING,375506.314N,0410856.856E,2061.38,44.29,NO INFO,,NO,
LTCJ858,BUILDING,BUILDING,375504.699N,0410854.589E,2025.19,24.61,NO INFO,,NO,
LTCJ859,BUILDING,BUILDING,375504.081N,0410855.728E,2016.28,14.76,NO INFO,,NO,
LTCJ860,BUILDING,BUILDING,375508.121N,0410856.493E,2049.90,24.61,NO INFO,,NO,
LTCJ861,BUILDING,BUILDING,375509.228N,0410855.779E,2041.34,14.76,NO INFO,,NO,
LTCJ862,BUILDING,BUILDING,375508.096N,0410857.889E,2048.74,14.76,NO INFO,,NO,
LTCJ863,BUILDING,BUILDING,375507.495N,0410859.090E,2063.13,24.61,NO INFO,,NO,
LTCJ864,BUILDING,BUILDING,375507.378N,0410858.120E,2046.09,14.76,NO INFO,,NO,
LTCJ865,BUILDING,BUILDING,375507.982N,0410858.667E,2055.47,14.76,NO INFO,,NO,
LTCJ866,BUILDING,BUILDING,375508.826N,0410859.335E,2089.89,34.45,NO INFO,,NO,
LTCJ867,BUILDING,BUILDING,375509.084N,0410903.343E,2114.71,34.45,NO INFO,,NO,
LTCJ868,BUILDING,BUILDING,375512.088N,0410857.983E,2127.00,34.45,NO INFO,,NO,
LTCJ869,BUILDING,BUILDING,375514.160N,0410900.759E,2116.17,54.13,NO INFO,,NO,
LTCJ870,BUILDING,BUILDING,375514.435N,0410859.771E,2080.68,14.76,NO INFO,,NO,
LTCJ871,BUILDING,BUILDING,375516.213N,0410900.494E,2069.89,24.61,NO INFO,,NO,
LTCJ872,BUILDING,BUILDING,375517.690N,0410901.367E,2058.73,24.61,NO INFO,,NO,
LTCJ873,BUILDING,BUILDING,375500.137N,0410855.510E,2024.03,34.45,NO INFO,,NO,
LTCJ874,BUILDING,BUILDING,375500.126N,0410854.527E,2001.26,14.76,NO INFO,,NO,
LTCJ875,BUILDING,BUILDING,375500.314N,0410853.769E,2009.64,24.61,NO INFO,,NO,
LTCJ876,BUILDING,BUILDING,375500.528N,0410853.103E,2007.57,24.61,NO INFO,,NO,
LTCJ877,BUILDING,BUILDING,375500.698N,0410852.231E,2006.15,24.61,NO INFO,,NO,
LTCJ878,BUILDING,BUILDING,375500.862N,0410850.842E,2022.28,44.29,NO INFO,,NO,
LTCJ879,BUILDING,BUILDING,375502.122N,0410850.633E,1996.07,14.76,NO INFO,,NO,
LTCJ880,BUILDING,BUILDING,375502.827N,0410850.703E,2027.37,44.29,NO INFO,,NO,
LTCJ881,BUILDING,BUILDING,375501.848N,0410851.776E,1998.72,14.76,NO INFO,,NO,
LTCJ882,BUILDING,BUILDING,375501.417N,0410851.360E,1996.03,14.76,NO INFO,,NO,
LTCJ883,BUILDING,BUILDING,375502.460N,0410852.251E,2001.95,14.76,NO INFO,,NO,
LTCJ884,BUILDING,BUILDING,375501.751N,0410852.615E,2010.19,24.61,NO INFO,,NO,
LTCJ885,BUILDING,BUILDING,375502.438N,0410853.213E,2033.72,44.29,NO INFO,,NO,
LTCJ886,BUILDING,BUILDING,375502.058N,0410854.368E,2035.96,44.29,NO INFO,,NO,
LTCJ887,BUILDING,BUILDING,375501.299N,0410854.599E,2003.89,14.76,NO INFO,,NO,
LTCJ888,BUILDING,BUILDING,375504.866N,0410852.662E,2008.86,14.76,NO INFO,,NO,
LTCJ889,BUILDING,BUILDING,375504.775N,0410851.195E,2013.49,24.61,NO INFO,,NO,
LTCJ890,BUILDING,BUILDING,375506.305N,0410851.716E,2018.93,24.61,NO INFO,,NO,
LTCJ891,BUILDING,BUILDING,375506.810N,0410849.276E,2043.97,54.13,NO INFO,,NO,
LTCJ892,BUILDING,BUILDING,375506.066N,0410848.669E,2040.25,54.13,NO INFO,,NO,
LTCJ893,BUILDING,BUILDING,375504.204N,0410846.901E,2029.11,54.13,NO INFO,,NO,
LTCJ894,BUILDING,BUILDING,375501.800N,0410843.916E,2012.80,44.29,NO INFO,,NO,
LTCJ895,BUILDING,BUILDING,375502.082N,0410846.372E,2032.48,63.98,NO INFO,,NO,
LTCJ896,BUILDING,BUILDING,375508.462N,0410854.056E,2037.96,24.61,NO INFO,,NO,
LTCJ897,BUILDING,BUILDING,375509.022N,0410852.804E,2035.58,24.61,NO INFO,,NO,
LTCJ898,BUILDING,BUILDING,375509.066N,0410851.624E,2019.90,14.76,NO INFO,,NO,
LTCJ899,BUILDING,BUILDING,375509.445N,0410851.110E,2019.66,14.76,NO INFO,,NO,
LTCJ900,BUILDING,BUILDING,375510.103N,0410850.664E,2029.94,24.61,NO INFO,,NO,
LTCJ901,BUILDING,BUILDING,375509.582N,0410850.167E,2025.50,24.61,NO INFO,,NO,
LTCJ902,BUILDING,BUILDING,375510.177N,0410849.194E,2023.27,24.61,NO INFO,,NO,
LTCJ903,BUILDING,BUILDING,375510.565N,0410850.201E,2029.48,24.61,NO INFO,,NO,
LTCJ904,BUILDING,BUILDING,375510.886N,0410848.881E,2034.50,34.45,NO INFO,,NO,
LTCJ905,BUILDING,BUILDING,375512.394N,0410851.802E,2048.12,24.61,NO INFO,,NO,
LTCJ906,BUILDING,BUILDING,375511.388N,0410853.372E,2054.41,24.61,NO INFO,,NO,
LTCJ907,BUILDING,BUILDING,375510.697N,0410851.719E,2049.63,34.45,NO INFO,,NO,
LTCJ908,BUILDING,BUILDING,375509.929N,0410852.612E,2030.70,14.76,NO INFO,,NO,
LTCJ909,BUILDING,BUILDING,375510.217N,0410854.148E,2041.34,14.76,NO INFO,,NO,
LTCJ910,BUILDING,BUILDING,375511.094N,0410854.939E,2062.86,24.61,NO INFO,,NO,
LTCJ911,BUILDING,BUILDING,375511.874N,0410856.466E,2076.52,14.76,NO INFO,,NO,
LTCJ912,BUILDING,BUILDING,375511.452N,0410856.877E,2075.84,14.76,NO INFO,,NO,
LTCJ913,BUILDING,BUILDING,375510.438N,0410856.978E,2061.87,14.76,NO INFO,,NO,
LTCJ914,BUILDING,BUILDING,375509.779N,0410857.476E,2057.25,14.76,NO INFO,,NO,
LTCJ915,BUILDING,BUILDING,375509.602N,0410858.472E,2078.13,24.61,NO INFO,,NO,
LTCJ916,BUILDING,BUILDING,375513.249N,0410854.889E,2081.41,24.61,NO INFO,,NO,
LTCJ917,BUILDING,BUILDING,375512.102N,0410854.165E,2053.90,14.76,NO INFO,,NO,
LTCJ918,BUILDING,BUILDING,375514.095N,0410855.815E,2091.54,24.61,NO INFO,,NO,
LTCJ919,BUILDING,BUILDING,375507.499N,0410855.087E,2028.27,14.76,NO INFO,,NO,
LTCJ920,BUILDING,BUILDING,375507.452N,0410856.008E,2033.33,14.76,NO INFO,,NO,
LTCJ921,BUILDING,BUILDING,375506.992N,0410855.934E,2030.86,14.76,NO INFO,,NO,
LTCJ922,BUILDING,BUILDING,375506.662N,0410855.681E,2027.69,14.76,NO INFO,,NO,
LTCJ923,BUILDING,BUILDING,375507.236N,0410853.592E,2017.98,14.76,NO INFO,,NO,
LTCJ924,BUILDING,BUILDING,375507.204N,0410852.930E,2014.70,14.76,NO INFO,,NO,
LTCJ925,BUILDING,BUILDING,375517.554N,0410855.122E,2099.09,44.29,NO INFO,,NO,
LTCJ926,BUILDING,BUILDING,375518.637N,0410855.319E,2084.73,44.29,NO INFO,,NO,
LTCJ927,BUILDING,BUILDING,375519.632N,0410854.153E,2075.53,44.29,NO INFO,,NO,
LTCJ928,BUILDING,BUILDING,375521.326N,0410853.233E,2056.78,44.29,NO INFO,,NO,
LTCJ929,BUILDING,BUILDING,375518.633N,0410857.833E,2078.41,44.29,NO INFO,,NO,
LTCJ930,BUILDING,BUILDING,375518.310N,0410858.997E,2068.89,34.45,NO INFO,,NO,
LTCJ931,BUILDING,BUILDING,375517.840N,0410900.123E,2078.41,44.29,NO INFO,,NO,
LTCJ932,BUILDING,BUILDING,375513.647N,0410850.279E,2066.27,44.29,NO INFO,,NO,
LTCJ933,BUILDING,BUILDING,375514.079N,0410850.799E,2069.96,44.29,NO INFO,,NO,
LTCJ934,BUILDING,BUILDING,375512.205N,0410848.143E,2046.43,44.29,NO INFO,,NO,
LTCJ935,BUILDING,BUILDING,375513.386N,0410846.757E,2042.51,44.29,NO INFO,,NO,
LTCJ936,BUILDING,BUILDING,375514.300N,0410847.878E,2053.39,44.29,NO INFO,,NO,
LTCJ937,BUILDING,BUILDING,375515.382N,0410846.482E,2056.15,44.29,NO INFO,,NO,
LTCJ938,BUILDING,BUILDING,375514.460N,0410845.434E,2044.48,44.29,NO INFO,,NO,
LTCJ939,BUILDING,BUILDING,375515.487N,0410844.184E,2044.81,44.29,NO INFO,,NO,
LTCJ940,BUILDING,BUILDING,375516.492N,0410845.386E,2055.80,44.29,NO INFO,,NO,
LTCJ941,BUILDING,BUILDING,375517.860N,0410846.810E,2070.07,44.29,NO INFO,,NO,
LTCJ942,BUILDING,BUILDING,375516.232N,0410847.719E,2067.40,44.29,NO INFO,,NO,
LTCJ943,BUILDING,BUILDING,375516.726N,0410842.910E,2038.23,44.29,NO INFO,,NO,
LTCJ944,BUILDING,BUILDING,375518.047N,0410844.510E,2055.51,44.29,NO INFO,,NO,
LTCJ945,BUILDING,BUILDING,375518.928N,0410845.559E,2068.94,44.29,NO INFO,,NO,
LTCJ946,BUILDING,BUILDING,375519.727N,0410844.531E,2073.44,44.29,NO INFO,,NO,
LTCJ947,BUILDING,BUILDING,375518.739N,0410843.391E,2057.99,44.29,NO INFO,,NO,
LTCJ948,BUILDING,BUILDING,375517.533N,0410841.809E,2039.87,44.29,NO INFO,,NO,
LTCJ949,BUILDING,BUILDING,375518.479N,0410840.023E,2048.73,44.29,NO INFO,,NO,
LTCJ950,BUILDING,BUILDING,375519.288N,0410841.260E,2062.80,44.29,NO INFO,,NO,
LTCJ951,BUILDING,BUILDING,375520.205N,0410842.640E,2078.41,44.29,NO INFO,,NO,
LTCJ952,BUILDING,BUILDING,375519.388N,0410839.241E,2056.93,44.29,NO INFO,,NO,
LTCJ953,BUILDING,BUILDING,375520.582N,0410846.233E,2090.99,44.29,NO INFO,,NO,
LTCJ954,BUILDING,BUILDING,375521.963N,0410845.866E,2093.94,44.29,NO INFO,,NO,
LTCJ955,BUILDING,BUILDING,375520.495N,0410847.900E,2084.52,44.29,NO INFO,,NO,
LTCJ956,BUILDING,BUILDING,375522.139N,0410847.642E,2082.02,44.29,NO INFO,,NO,
LTCJ957,BUILDING,BUILDING,375521.257N,0410850.058E,2072.62,44.29,NO INFO,,NO,
LTCJ958,BUILDING,BUILDING,375520.562N,0410850.919E,2073.41,44.29,NO INFO,,NO,
LTCJ959,BUILDING,BUILDING,375522.429N,0410851.516E,2046.66,44.29,NO INFO,,NO,
LTCJ960,BUILDING,BUILDING,375523.150N,0410850.055E,2046.66,44.29,NO INFO,,NO,
LTCJ961,BUILDING,BUILDING,375523.948N,0410847.485E,2052.87,44.29,NO INFO,,NO,
LTCJ962,BUILDING,BUILDING,375524.116N,0410845.662E,2057.45,44.29,NO INFO,,NO,
LTCJ963,BUILDING,BUILDING,375521.742N,0410843.729E,2110.50,73.82,NO INFO,,NO,
LTCJ964,BUILDING,BUILDING,375521.417N,0410841.066E,2088.26,54.13,NO INFO,,NO,
LTCJ965,BUILDING,BUILDING,375521.301N,0410839.506E,2076.07,44.29,NO INFO,,NO,
LTCJ966,BUILDING,BUILDING,375521.165N,0410838.423E,2066.33,44.29,NO INFO,,NO,
LTCJ967,BUILDING,BUILDING,375520.285N,0410837.373E,2056.84,44.29,NO INFO,,NO,
LTCJ968,BUILDING,BUILDING,375520.333N,0410837.993E,2059.63,44.29,NO INFO,,NO,
LTCJ969,BUILDING,BUILDING,375518.916N,0410836.643E,2046.14,54.13,NO INFO,,NO,
LTCJ970,BUILDING,BUILDING,375517.226N,0410838.618E,2004.17,24.61,NO INFO,,NO,
LTCJ971,BUILDING,BUILDING,375516.771N,0410838.213E,1995.65,24.61,NO INFO,,NO,
LTCJ972,BUILDING,BUILDING,375516.477N,0410839.780E,2040.01,63.98,NO INFO,,NO,
LTCJ973,BUILDING,BUILDING,375515.701N,0410840.694E,2033.90,63.98,NO INFO,,NO,
LTCJ974,BUILDING,BUILDING,375515.065N,0410837.354E,2011.52,54.13,NO INFO,,NO,
LTCJ975,BUILDING,BUILDING,375513.961N,0410833.268E,2001.10,63.98,NO INFO,,NO,
LTCJ976,BUILDING,BUILDING,375513.115N,0410843.845E,2046.31,63.98,NO INFO,,NO,
LTCJ977,BUILDING,BUILDING,375512.348N,0410844.893E,2045.82,63.98,NO INFO,,NO,
LTCJ978,BUILDING,BUILDING,375510.810N,0410845.035E,2042.47,63.98,NO INFO,,NO,
LTCJ979,BUILDING,BUILDING,375510.610N,0410841.935E,2025.51,63.98,NO INFO,,NO,
LTCJ980,BUILDING,BUILDING,375508.284N,0410842.701E,2025.91,63.98,NO INFO,,NO,
LTCJ981,BUILDING,BUILDING,375509.664N,0410840.897E,2019.67,63.98,NO INFO,,NO,
LTCJ982,BUILDING,BUILDING,375507.986N,0410840.286E,2006.21,54.13,NO INFO,,NO,
LTCJ983,BUILDING,BUILDING,375508.595N,0410839.117E,2001.54,54.13,NO INFO,,NO,
LTCJ984,BUILDING,BUILDING,375509.617N,0410837.454E,1995.08,54.13,NO INFO,,NO,
LTCJ985,BUILDING,BUILDING,375508.474N,0410836.399E,1999.96,63.98,NO INFO,,NO,
LTCJ986,BUILDING,BUILDING,375509.399N,0410834.882E,1986.30,54.13,NO INFO,,NO,
LTCJ987,BUILDING,BUILDING,375510.168N,0410834.040E,1985.34,54.13,NO INFO,,NO,
LTCJ988,BUILDING,BUILDING,375511.291N,0410834.827E,1989.03,54.13,NO INFO,,NO,
LTCJ989,BUILDING,BUILDING,375506.266N,0410838.932E,2000.60,54.13,NO INFO,,NO,
LTCJ990,BUILDING,BUILDING,375505.268N,0410839.839E,2004.43,54.13,NO INFO,,NO,
LTCJ991,BUILDING,BUILDING,375504.024N,0410841.341E,2016.15,54.13,NO INFO,,NO,
LTCJ992,BUILDING,BUILDING,375503.346N,0410836.564E,2001.34,54.13,NO INFO,,NO,
LTCJ993,BUILDING,BUILDING,375507.406N,0410834.773E,1998.10,63.98,NO INFO,,NO,
LTCJ994,BUILDING,BUILDING,375508.405N,0410833.917E,1994.53,63.98,NO INFO,,NO,
LTCJ995,BUILDING,BUILDING,375507.423N,0410833.346E,1994.98,63.98,NO INFO,,NO,
LTCJ996,BUILDING,BUILDING,375506.953N,0410831.648E,2011.78,83.66,NO INFO,,NO,
LTCJ997,BUILDING,BUILDING,375511.984N,0410833.759E,1987.54,54.13,NO INFO,,NO,
LTCJ998,BUILDING,BUILDING,375342.154N,0410917.887E,2094.64,14.76,NO INFO,,NO,
LTCJ999,BUILDING,BUILDING,375340.547N,0410917.187E,2089.85,34.45,NO INFO,,NO,
LTCJ1000,BUILDING,BUILDING,375342.876N,0410916.113E,2081.69,14.76,NO INFO,,NO,
LTCJ1001,BUILDING,BUILDING,375342.659N,0410916.162E,2091.54,24.61,NO INFO,,NO,
LTCJ1002,BUILDING,BUILDING,375342.041N,0410916.941E,2090.85,24.61,NO INFO,,NO,
LTCJ1003,BUILDING,BUILDING,375342.470N,0410916.743E,2090.30,24.61,NO INFO,,NO,
LTCJ1004,BUILDING,BUILDING,375343.677N,0410857.181E,2018.92,24.61,NO INFO,,NO,
LTCJ1005,BUILDING,BUILDING,375338.967N,0410855.304E,2022.33,63.98,NO INFO,,NO,
LTCJ1006,BUILDING,BUILDING,375339.170N,0410856.364E,2047.68,83.66,NO INFO,,NO,
LTCJ1007,BUILDING,BUILDING,375336.005N,0410855.955E,2043.78,83.66,NO INFO,,NO,
LTCJ1008,BUILDING,BUILDING,375339.389N,0410852.221E,2026.48,73.82,NO INFO,,NO,
LTCJ1009,BUILDING,BUILDING,375339.461N,0410853.270E,2027.11,73.82,NO INFO,,NO,
LTCJ1010,BUILDING,BUILDING,375340.158N,0410852.825E,2031.73,73.82,NO INFO,,NO,
LTCJ1011,BUILDING,BUILDING,375341.140N,0410852.196E,2008.42,44.29,NO INFO,,NO,
LTCJ1012,BUILDING,BUILDING,375341.058N,0410851.141E,2003.53,44.29,NO INFO,,NO,
LTCJ1013,BUILDING,BUILDING,375341.996N,0410853.347E,2042.32,73.82,NO INFO,,NO,
LTCJ1014,BUILDING,BUILDING,375340.209N,0410854.457E,2032.77,73.82,NO INFO,,NO,
LTCJ1015,BUILDING,BUILDING,375341.885N,0410854.523E,2042.32,73.82,NO INFO,,NO,
LTCJ1016,BUILDING,BUILDING,375340.997N,0410847.731E,1999.67,63.98,NO INFO,,NO,
LTCJ1017,BUILDING,BUILDING,375338.657N,0410847.636E,1998.16,63.98,NO INFO,,NO,
LTCJ1018,BUILDING,BUILDING,375343.289N,0410852.828E,2022.64,54.13,NO INFO,,NO,
LTCJ1019,BUILDING,BUILDING,375343.771N,0410853.600E,2032.48,63.98,NO INFO,,NO,
LTCJ1020,BUILDING,BUILDING,375344.853N,0410852.655E,2042.32,73.82,NO INFO,,NO,
LTCJ1021,BUILDING,BUILDING,375344.902N,0410851.583E,2002.51,34.45,NO INFO,,NO,
LTCJ1022,BUILDING,BUILDING,375344.187N,0410851.866E,2002.22,34.45,NO INFO,,NO,
LTCJ1023,BUILDING,BUILDING,375343.664N,0410852.290E,2012.80,44.29,NO INFO,,NO,
LTCJ1024,BUILDING,BUILDING,375343.268N,0410850.996E,2006.21,44.29,NO INFO,,NO,
LTCJ1025,BUILDING,BUILDING,375342.629N,0410851.277E,1997.38,34.45,NO INFO,,NO,
LTCJ1026,BUILDING,BUILDING,375344.047N,0410850.297E,2002.30,44.29,NO INFO,,NO,
LTCJ1027,BUILDING,BUILDING,375344.249N,0410849.271E,2016.37,63.98,NO INFO,,NO,
LTCJ1028,BUILDING,BUILDING,375345.648N,0410850.673E,1987.94,24.61,NO INFO,,NO,
LTCJ1029,BUILDING,BUILDING,375632.032N,0410832.718E,1989.83,54.13,NO INFO,,NO,
LTCJ1030,BUILDING,BUILDING,375630.833N,0410832.674E,1988.36,54.13,NO INFO,,NO,
LTCJ1031,BUILDING,BUILDING,375629.678N,0410832.573E,1986.14,54.13,NO INFO,,NO,
LTCJ1032,BUILDING,BUILDING,375629.881N,0410830.449E,1979.62,54.13,NO INFO,,NO,
LTCJ1033,BUILDING,BUILDING,375631.097N,0410830.449E,1981.40,54.13,NO INFO,,NO,
LTCJ1034,BUILDING,BUILDING,375632.209N,0410830.605E,1983.45,54.13,NO INFO,,NO,
LTCJ1035,BUILDING,BUILDING,375632.452N,0410828.889E,1978.35,54.13,NO INFO,,NO,
LTCJ1036,BUILDING,BUILDING,375602.614N,0410831.926E,1984.39,24.61,NO INFO,,NO,
LTCJ1037,BUILDING,BUILDING,375602.472N,0410833.485E,1989.03,24.61,NO INFO,,NO,
LTCJ1038,BUILDING,BUILDING,375602.269N,0410834.363E,1991.61,24.61,NO INFO,,NO,
LTCJ1039,BUILDING,BUILDING,375603.955N,0410834.053E,1989.24,24.61,NO INFO,,NO,
LTCJ1040,BUILDING,BUILDING,375603.736N,0410834.922E,1991.90,24.61,NO INFO,,NO,
LTCJ1041,BUILDING,BUILDING,375604.351N,0410832.173E,1983.24,24.61,NO INFO,,NO,
LTCJ1042,BUILDING,BUILDING,375604.771N,0410832.310E,1983.77,24.61,NO INFO,,NO,
LTCJ1043,BUILDING,BUILDING,375605.429N,0410832.615E,1984.30,24.61,NO INFO,,NO,
LTCJ1044,BUILDING,BUILDING,375606.056N,0410832.901E,1984.78,24.61,NO INFO,,NO,
LTCJ1045,BUILDING,BUILDING,375607.230N,0410835.117E,1981.37,14.76,NO INFO,,NO,
LTCJ1046,BUILDING,BUILDING,375601.465N,0410836.567E,2001.05,24.61,NO INFO,,NO,
LTCJ1047,BUILDING,BUILDING,375601.651N,0410837.466E,2003.95,24.61,NO INFO,,NO,
LTCJ1048,BUILDING,BUILDING,375602.092N,0410836.805E,2000.92,24.61,NO INFO,,NO,
LTCJ1049,BUILDING,BUILDING,375600.601N,0410834.777E,1997.39,24.61,NO INFO,,NO,
LTCJ1050,BUILDING,BUILDING,375600.446N,0410835.875E,2001.88,24.61,NO INFO,,NO,
LTCJ1051,BUILDING,BUILDING,375600.630N,0410833.365E,1991.85,24.61,NO INFO,,NO,
LTCJ1052,BUILDING,BUILDING,375601.100N,0410833.174E,1980.51,14.76,NO INFO,,NO,
LTCJ1053,BUILDING,BUILDING,375601.429N,0410830.680E,1983.48,24.61,NO INFO,,NO,
LTCJ1054,BUILDING,BUILDING,375601.676N,0410829.735E,1980.65,24.61,NO INFO,,NO,
LTCJ1055,BUILDING,BUILDING,375600.077N,0410828.880E,1983.08,24.61,NO INFO,,NO,
LTCJ1056,BUILDING,BUILDING,375559.795N,0410830.211E,1986.57,24.61,NO INFO,,NO,
LTCJ1057,BUILDING,BUILDING,375559.228N,0410833.179E,1987.89,14.76,NO INFO,,NO,
LTCJ1058,BUILDING,BUILDING,375558.969N,0410833.808E,2003.49,24.61,NO INFO,,NO,
LTCJ1059,BUILDING,BUILDING,375558.627N,0410835.101E,2011.35,24.61,NO INFO,,NO,
LTCJ1060,BUILDING,BUILDING,375558.017N,0410829.676E,1990.76,24.61,NO INFO,,NO,
LTCJ1061,BUILDING,BUILDING,375558.587N,0410829.618E,1988.93,24.61,NO INFO,,NO,
LTCJ1062,BUILDING,BUILDING,375557.329N,0410832.762E,2010.33,24.61,NO INFO,,NO,
LTCJ1063,BUILDING,BUILDING,375557.940N,0410832.252E,1991.27,14.76,NO INFO,,NO,
LTCJ1064,BUILDING,BUILDING,375557.160N,0410833.899E,2007.76,14.76,NO INFO,,NO,
