Obstacle_designator,AIXM_NAME  ,OTHER Type(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT),Height (FT),Lighting,color of lighting,Group
ENR6956,MARE WIND PLANT,WINDMILL,381636.65N,0262813.51E,928,240,YES,OTHER,NO
ENR6957,MARE WIND PLANT,WINDMILL,381641.64N,0262817.68E,938,240,YES,OTHER,NO
ENR6958,MARE WIND PLANT,WINDMILL,381641.07N,0262821.14E,961,240,YES,OTHER,NO
ENR6959,MARE WIND PLANT,WINDMILL,381640.21N,0262824.40E,988,240,YES,OTHER,NO
ENR6960,MARE WIND PLANT,WINDMILL,381644.90N,0262828.35E,1010,240,YES,OTHER,NO
ENR6961,MARE WIND PLANT,WINDMILL,381644.20N,0262831.73E,1033,249,YES,OTHER,NO
ENR6962,MARE WIND PLANT,WINDMILL,381643.43N,0262835.07E,1037,249,YES,OTHER,NO
ENR6963,MARE WIND PLANT,WINDMILL,381647.09N,0262839.58E,1030,240,YES,OTHER,NO
ENR6964,MARE WIND PLANT,WINDMILL,381646.46N,0262843.45E,1066,249,YES,OTHER,NO
ENR6965,MARE WIND PLANT,WINDMILL,381645.66N,0262846.83E,1079,249,YES,OTHER,NO
ENR6966,MARE WIND PLANT,WINDMILL,381649.47N,0262850.22E,1083,240,YES,OTHER,NO
ENR6967,MARE WIND PLANT,WINDMILL,381648.81N,0262853.97E,1109,240,YES,OTHER,NO
ENR6968,MARE WIND PLANT,WINDMILL,381648.27N,0262856.77E,1119,240,YES,OTHER,NO
ENR6969,MARE WIND PLANT,WINDMILL,381652.86N,0262900.77E,1168,240,YES,OTHER,NO
ENR6970,MARE WIND PLANT,WINDMILL,381652.06N,0262904.11E,1211,249,YES,OTHER,NO
ENR6971,MARE WIND PLANT,WINDMILL,381651.27N,0262907.66E,1214,240,YES,OTHER,NO
ENR6972,MARE WIND PLANT,WINDMILL,381657.26N,0262912.39E,1293,249,YES,OTHER,NO
ENR6973,MARE WIND PLANT,WINDMILL,381656.59N,0262915.77E,1342,249,YES,OTHER,NO
ENR6974,MARE WIND PLANT,WINDMILL,381656.31N,0262919.11E,1339,249,YES,OTHER,NO
ENR6975,MARE WIND PLANT,WINDMILL,381717.84N,0262859.24E,1201,249,YES,OTHER,NO
ENR6976,MARE WIND PLANT,WINDMILL,381717.20N,0262902.16E,1214,249,YES,OTHER,NO
ENR6977,MARE WIND PLANT,WINDMILL,381716.34N,0262904.93E,1230,249,YES,OTHER,NO
ENR6978,MARE WIND PLANT,WINDMILL,381715.41N,0262907.82E,1240,249,YES,OTHER,NO
ENR6979,MARE WIND PLANT,WINDMILL,381714.45N,0262910.58E,1260,249,YES,OTHER,NO
ENR6980,MARE WIND PLANT,WINDMILL,381713.42N,0262913.47E,1283,249,YES,OTHER,NO
ENR6981,MARE WIND PLANT,WINDMILL,381712.49N,0262916.15E,1299,249,YES,OTHER,NO
ENR6982,MARE WIND PLANT,WINDMILL,381711.66N,0262918.92E,1322,249,YES,OTHER,NO
ENR6983,MARE WIND PLANT,WINDMILL,381710.93N,0262921.68E,1358,249,YES,OTHER,NO
ENR6984,MARE WIND PLANT,WINDMILL,381710.06N,0262924.65E,1398,249,YES,OTHER,NO
ENR6985,MARE WIND PLANT,WINDMILL,381709.23N,0262927.45E,1434,249,YES,OTHER,NO
ENR6986,MARE WIND PLANT,WINDMILL,381715.67N,0262931.57E,1391,249,YES,OTHER,NO
ENR6987,MARE WIND PLANT,WINDMILL,381715.00N,0262934.45E,1440,249,YES,OTHER,NO
ENR6988,MARE WIND PLANT,WINDMILL,381721.19N,0262939.47E,1394,240,YES,OTHER,NO
ENR6989,MARE WIND PLANT,WINDMILL,381720.72N,0262942.40E,1447,249,YES,OTHER,NO
ENR6990,MARE WIND PLANT,WINDMILL,381720.44N,0262945.45E,1496,249,YES,OTHER,NO
ENR6991,MARE WIND PLANT,WINDMILL,381720.32N,0262948.37E,1519,249,YES,OTHER,NO
ENR6992,MARE WIND PLANT,WINDMILL,381720.33N,0262951.46E,1539,249,YES,OTHER,NO
ENR6993,MARE WIND PLANT,WINDMILL,381720.22N,0262954.55E,1549,249,YES,OTHER,NO
ENR6994,MARE WIND PLANT,WINDMILL,381719.71N,0262957.60E,1558,249,YES,OTHER,NO
ENR6995,MARE WIND PLANT,WINDMILL,381718.81N,0263000.48E,1591,249,YES,OTHER,NO
ENR6996,MARE WIND PLANT,WINDMILL,381704.98N,0263013.42E,1565,249,YES,OTHER,NO
ENR6997,MARE WIND PLANT,WINDMILL,381710.92N,0263014.29E,1519,249,YES,OTHER,NO
ENR6998,MARE WIND PLANT,WINDMILL,381710.32N,0263017.71E,1493,249,YES,OTHER,NO
ENR6999,MARE WIND PLANT,WINDMILL,381709.98N,0263020.76E,1490,249,YES,OTHER,NO
ENR7000,POYRAZ WIND PLANT,WINDMILL,394510.58N,0280625.20E,1486,253,YES,OTHER,NO
ENR7001,POYRAZ WIND MEASUREMENT MAST,POLE,394536.42N,0284536.42E,1516,279,YES,OTHER,NO
ENR7002,POYRAZ WIND MEASUREMENT MAST,POLE,394513.82N,0280648.79E,1604,279,YES,OTHER,NO
ENR7003,MUTLUER WIND MEASUREMENT MAST,POLE,380834.92N,0323224.07E,4724,262,YES,OTHER,NO
ENR7005,MUTLU WIND MEASUREMENT MAST,POLE,401444.90N,0265013.66E,1791,213,YES,OTHER,NO
ENR7007,SALIHLER WIND MEASUREMENT MAST,POLE,395824.36N,0262752.18E,1673,262,YES,OTHER,NO
ENR7008,SAMURLU WIND MEASUREMENT MAST,POLE,384243.43N,0270619.73E,3573,213,YES,OTHER,NO
ENR7009,SAYALAR WIND PLANT,WINDMILL,391201.55N,0275646.71E,3106,252,YES,OTHER,NO
ENR7010,SAYALAR WIND PLANT,WINDMILL,391159.32N,0275649.39E,3129,252,YES,OTHER,NO
ENR7011,SAYALAR WIND PLANT,WINDMILL,391156.22N,0275652.23E,3143,252,YES,OTHER,NO
ENR7012,SAYALAR WIND PLANT,WINDMILL,391154.63N,0275655.75E,3139,252,YES,OTHER,NO
ENR7013,SAYALAR WIND PLANT,WINDMILL,391154.18N,0275700.04E,3126,252,YES,OTHER,NO
ENR7014,SAYALAR WIND PLANT,WINDMILL,391151.88N,0275703.59E,3129,252,YES,OTHER,NO
ENR7015,SAYALAR WIND PLANT,WINDMILL,391150.57N,0275708.54E,3106,252,YES,OTHER,NO
ENR7016,SAYALAR WIND PLANT,WINDMILL,391144.86N,0275712.67E,3162,252,YES,OTHER,NO
ENR7017,SAYALAR WIND PLANT,WINDMILL,391143.31N,0275716.53E,3087,252,YES,OTHER,NO
ENR7018,SAYALAR WIND PLANT,WINDMILL,391141.87N,0275721.34E,3097,252,YES,OTHER,NO
ENR7019,SAYALAR WIND PLANT,WINDMILL,391141.29N,0275725.21E,3143,252,YES,OTHER,NO
ENR7020,SAYALAR WIND PLANT,WINDMILL,391139.73N,0275729.19E,3172,252,YES,OTHER,NO
ENR7021,SAYALAR WIND PLANT,WINDMILL,391147.36N,0275731.75E,3054,252,YES,OTHER,NO
ENR7022,SAYALAR WIND PLANT,WINDMILL,391147.34N,0275727.17E,3041,252,YES,OTHER,NO
ENR7023,SAYALAR WIND PLANT,WINDMILL,391147.19N,0275737.13E,3106,252,YES,OTHER,NO
ENR7024,SAYALAR WIND PLANT,WINDMILL,391234.64N,0275738.19E,3083,252,YES,OTHER,NO
ENR7025,SAYALAR WIND PLANT,WINDMILL,391232.67N,0275741.29E,3093,252,YES,OTHER,NO
ENR7026,SAYALAR WIND PLANT,WINDMILL,391230.66N,0275744.69E,3093,252,YES,OTHER,NO
ENR7027,SAYALAR WIND PLANT,WINDMILL,391228.62N,0275748.20E,3100,252,YES,OTHER,NO
ENR7028,SAYALAR WIND PLANT,WINDMILL,391226.97N,0275751.14E,3103,252,YES,OTHER,NO
ENR7029,SAYALAR WIND PLANT,WINDMILL,391225.19N,0275754.53E,3120,252,YES,OTHER,NO
ENR7030,SAYALAR WIND PLANT,WINDMILL,391222.71N,0275756.75E,3126,252,YES,OTHER,NO
ENR7031,SAYALAR WIND PLANT,WINDMILL,391219.81N,0275758.13E,3139,252,YES,OTHER,NO
ENR7032,SAYALAR WIND PLANT,WINDMILL,391216.56N,0275759.25E,3129,252,YES,OTHER,NO
ENR7033,SAYALAR WIND PLANT,WINDMILL,391127.06N,0275807.37E,2716,252,YES,OTHER,NO
ENR7034,SAYALAR WIND PLANT,WINDMILL,391126.18N,0275811.11E,2716,252,YES,OTHER,NO
ENR7035,SAYALAR WIND PLANT,WINDMILL,391123.08N,0275813.48E,2693,252,YES,OTHER,NO
ENR7036,SAYALAR WIND PLANT,WINDMILL,391121.24N,0275815.92E,2680,252,YES,OTHER,NO
ENR7037,SAYALAR WIND PLANT,WINDMILL,391118.72N,0275819.18E,2660,252,YES,OTHER,NO
ENR7038,SAYALAR WIND PLANT,WINDMILL,391116.62N,0275821.61E,2667,252,YES,OTHER,NO
ENR7039,SAYALAR WIND PLANT,WINDMILL,391114.45N,0275825.16E,2719,252,YES,OTHER,NO
ENR7040,SAYALAR WIND PLANT,WINDMILL,391113.71N,0275828.69E,2726,252,YES,OTHER,NO
ENR7041,SAYALAR WIND PLANT,WINDMILL,391113.67N,0275832.74E,2687,252,YES,OTHER,NO
ENR7042,SAYALAR WIND PLANT,WINDMILL,391112.80N,0275836.52E,2654,252,YES,OTHER,NO
ENR7043,SAYALAR WIND PLANT,WINDMILL,391112.35N,0275839.89E,2614,252,YES,OTHER,NO
ENR7044,SAYALAR WIND PLANT,WINDMILL,391108.24N,0275846.67E,2536,252,YES,OTHER,NO
ENR7045,SAYALAR WIND PLANT,WINDMILL,391105.16N,0275849.58E,2549,252,YES,OTHER,NO
ENR7046,SAYALAR WIND PLANT,WINDMILL,391102.86N,0275853.43E,2493,252,YES,OTHER,NO
ENR7047,SAYALAR WIND PLANT,WINDMILL,391155.63N,0275748.52E,3064,279,YES,OTHER,NO
ENR7048,SEYITALI WIND MEASUREMENT MAST,POLE,385407.98N,0270943.47E,1721,209,YES,OTHER,NO
ENR7049,SOMA WIND PLANT,WINDMILL,391823.29N,0274817.65E,3067,282,YES,OTHER,NO
ENR7050,SOMA WIND PLANT,WINDMILL,391822.03N,0274821.48E,3046,282,YES,OTHER,NO
ENR7051,SOMA WIND PLANT,WINDMILL,391519.02N,0274747.21E,2961,253,YES,OTHER,NO
ENR7052,SOMA WIND PLANT,WINDMILL,391517.40N,0274750.99E,3031,253,YES,OTHER,NO
ENR7053,SOMA WIND PLANT,WINDMILL,391515.85N,0274754.64E,3066,253,YES,OTHER,NO
ENR7054,SOMA WIND PLANT,WINDMILL,391514.30N,0274758.34E,3082,253,YES,OTHER,NO
ENR7055,SOMA WIND PLANT,WINDMILL,391513.89N,0274802.55E,3100,253,YES,OTHER,NO
ENR7056,SOMA WIND PLANT,WINDMILL,391513.40N,0274806.72E,3123,253,YES,OTHER,NO
ENR7057,SOMA WIND PLANT,WINDMILL,391512.95N,0274811.05E,3119,253,YES,OTHER,NO
ENR7058,SOMA WIND PLANT,WINDMILL,391513.18N,0274815.39E,3060,253,YES,OTHER,NO
ENR7059,SOMA WIND PLANT,WINDMILL,391638.62N,0274743.23E,3049,282,YES,OTHER,NO
ENR7060,SOMA WIND PLANT,WINDMILL,391636.20N,0274746.25E,3028,282,YES,OTHER,NO
ENR7061,SOMA WIND PLANT,WINDMILL,391633.81N,0274749.06E,3009,282,YES,OTHER,NO
ENR7062,SOMA WIND PLANT,WINDMILL,391728.26N,0274633.91E,3092,282,YES,OTHER,NO
ENR7063,SOMA WIND PLANT,WINDMILL,391725.88N,0274636.68E,3114,282,YES,OTHER,NO
ENR7064,SOMA WIND PLANT,WINDMILL,391723.72N,0274639.75E,3104,282,YES,OTHER,NO
ENR7065,SOMA WIND PLANT,WINDMILL,391721.52N,0274642.85E,3109,282,YES,OTHER,NO
ENR7066,SOMA WIND PLANT,WINDMILL,391828.81N,0274622.18E,3025,282,YES,OTHER,NO
ENR7067,SOMA WIND PLANT,WINDMILL,391828.45N,0274626.72E,3111,282,YES,OTHER,NO
ENR7068,SOMA WIND PLANT,WINDMILL,391827.94N,0274631.06E,3165,253,YES,OTHER,NO
ENR7069,SOMA WIND PLANT,WINDMILL,391828.00N,0274635.57E,3226,253,YES,OTHER,NO
ENR7070,SOMA WIND PLANT,WINDMILL,391826.71N,0274639.40E,3261,253,YES,OTHER,NO
ENR7071,SOMA WIND PLANT,WINDMILL,391825.45N,0274643.23E,3263,253,YES,OTHER,NO
ENR7072,SOMA WIND PLANT,WINDMILL,391824.20N,0274647.10E,3248,253,YES,OTHER,NO
ENR7073,SOMA WIND PLANT,WINDMILL,391822.94N,0274650.92E,3224,253,YES,OTHER,NO
ENR7074,SOMA WIND PLANT,WINDMILL,391822.78N,0274655.39E,3202,282,YES,OTHER,NO
ENR7075,SOMA WIND PLANT,WINDMILL,391821.49N,0274659.22E,3128,282,YES,OTHER,NO
ENR7076,SOMA WIND PLANT,WINDMILL,391820.23N,0274703.08E,3053,282,YES,OTHER,NO
ENR7077,SOMA WIND PLANT,WINDMILL,391818.97N,0274706.91E,3002,282,YES,OTHER,NO
ENR7078,SOMA WIND PLANT,WINDMILL,391927.46N,0274753.24E,2914,282,YES,OTHER,NO
ENR7079,SOMA WIND PLANT,WINDMILL,391926.04N,0274757.03E,2929,282,YES,OTHER,NO
ENR7080,SOMA WIND PLANT,WINDMILL,391925.00N,0274800.98E,2892,282,YES,OTHER,NO
ENR7081,SOMA WIND PLANT,WINDMILL,391919.64N,0274801.92E,2877,282,YES,OTHER,NO
ENR7082,SOMA WIND PLANT,WINDMILL,391916.31N,0274805.31E,2841,282,YES,OTHER,NO
ENR7083,SOMA WIND PLANT,WINDMILL,391915.05N,0274809.14E,2858,282,YES,OTHER,NO
ENR7084,SOMA WIND PLANT,WINDMILL,391913.76N,0274813.01E,2847,282,YES,OTHER,NO
ENR7085,SOMA WIND PLANT,WINDMILL,391905.30N,0274651.94E,3152,253,YES,OTHER,NO
ENR7086,SOMA WIND PLANT,WINDMILL,391905.52N,0274656.87E,3156,253,YES,OTHER,NO
ENR7087,SOMA WIND PLANT,WINDMILL,391904.94N,0274701.08E,3136,253,YES,OTHER,NO
ENR7088,SOMA WIND PLANT,WINDMILL,391902.26N,0274703.93E,3125,253,YES,OTHER,NO
ENR7089,SOMA WIND PLANT,WINDMILL,391901.39N,0274708.22E,3138,253,YES,OTHER,NO
ENR7090,SOMA WIND PLANT,WINDMILL,391859.55N,0274711.75E,3157,253,YES,OTHER,NO
ENR7091,SOMA WIND PLANT,WINDMILL,391857.77N,0274715.32E,3188,253,YES,OTHER,NO
ENR7092,SOMA WIND PLANT,WINDMILL,391855.68N,0274718.72E,3209,253,YES,OTHER,NO
ENR7093,SOMA WIND PLANT,WINDMILL,391853.36N,0274721.16E,3181,253,YES,OTHER,NO
ENR7094,SOMA WIND PLANT,WINDMILL,391848.80N,0274728.46E,3087,253,YES,OTHER,NO
ENR7095,SOMA WIND PLANT,WINDMILL,391847.73N,0274732.46E,3006,253,YES,OTHER,NO
ENR7096,SOMA WIND PLANT,WINDMILL,391614.50N,0274644.07E,2969,282,YES,OTHER,NO
ENR7097,SOMA WIND PLANT,WINDMILL,391611.65N,0274647.09E,2988,282,YES,OTHER,NO
ENR7098,SOMA WIND PLANT,WINDMILL,391608.00N,0274649.76E,2993,282,YES,OTHER,NO
ENR7099,SOMA WIND PLANT,WINDMILL,391604.90N,0274652.48E,2971,282,YES,OTHER,NO
ENR7100,SOMA WIND PLANT,WINDMILL,391601.19N,0274654.40E,2932,282,YES,OTHER,NO
ENR7101,SOMA WIND PLANT,WINDMILL,391649.36N,0274714.59E,3083,282,YES,OTHER,NO
ENR7102,SOMA WIND PLANT,WINDMILL,391645.19N,0274716.84E,3086,282,YES,OTHER,NO
ENR7103,SOMA WIND PLANT,WINDMILL,391641.02N,0274719.09E,3097,282,YES,OTHER,NO
ENR7104,SOMA WIND PLANT,WINDMILL,391636.82N,0274721.34E,3095,282,YES,OTHER,NO
ENR7105,SOMA WIND PLANT,WINDMILL,391632.65N,0274723.59E,3072,282,YES,OTHER,NO
ENR7106,SOMA WIND PLANT,WINDMILL,391628.45N,0274725.88E,3073,282,YES,OTHER,NO
ENR7107,SOMA WIND PLANT,WINDMILL,391624.65N,0274727.63E,3076,282,YES,OTHER,NO
ENR7108,SOMA WIND PLANT,WINDMILL,391816.99N,0274937.53E,2901,253,YES,OTHER,NO
ENR7109,SOMA WIND PLANT,WINDMILL,391815.83N,0274941.20E,2915,253,YES,OTHER,NO
ENR7110,SOMA WIND PLANT,WINDMILL,391814.57N,0274945.02E,2876,253,YES,OTHER,NO
ENR7111,SOMA WIND PLANT,WINDMILL,391809.39N,0274947.17E,2866,253,YES,OTHER,NO
ENR7112,SOMA WIND PLANT,WINDMILL,391807.36N,0274950.16E,2876,253,YES,OTHER,NO
ENR7113,SOMA WIND PLANT,WINDMILL,391806.07N,0274953.98E,2901,253,YES,OTHER,NO
ENR7114,SOMA WIND PLANT,WINDMILL,391804.77N,0274957.81E,2921,253,YES,OTHER,NO
ENR7115,SOMA WIND PLANT,WINDMILL,391803.55N,0275001.68E,2902,253,YES,OTHER,NO
ENR7116,SOMA WIND PLANT,WINDMILL,391802.25N,0275005.63E,2906,253,YES,OTHER,NO
ENR7117,SOMA WIND PLANT,WINDMILL,391754.09N,0274651.85E,3038,282,YES,OTHER,NO
ENR7118,SOMA WIND PLANT,WINDMILL,391751.45N,0274654.83E,3071,282,YES,OTHER,NO
ENR7119,SOMA WIND PLANT,WINDMILL,391749.00N,0274657.56E,3065,282,YES,OTHER,NO
ENR7120,SOMA WIND PLANT,WINDMILL,391747.45N,0274701.26E,3042,282,YES,OTHER,NO
ENR7121,SOMA WIND PLANT,WINDMILL,391800.28N,0274823.40E,2988,253,YES,OTHER,NO
ENR7122,SOMA WIND PLANT,WINDMILL,391802.44N,0274830.27E,3072,253,YES,OTHER,NO
ENR7123,SOMA WIND PLANT,WINDMILL,391803.12N,0274834.79E,3083,253,YES,OTHER,NO
ENR7124,SOMA WIND PLANT,WINDMILL,391801.44N,0274838.61E,3010,253,YES,OTHER,NO
ENR7125,SOMA WIND PLANT,WINDMILL,391800.18N,0274842.56E,2939,253,YES,OTHER,NO
ENR7126,SOMA WIND PLANT,WINDMILL,391758.92N,0274846.39E,2906,253,YES,OTHER,NO
ENR7127,SOMA WIND PLANT,WINDMILL,391757.15N,0274849.92E,2868,253,YES,OTHER,NO
ENR7128,SOMA WIND PLANT,WINDMILL,391900.36N,0274822.71E,2915,253,YES,OTHER,NO
ENR7129,SOMA WIND PLANT,WINDMILL,391859.14N,0274826.54E,2937,253,YES,OTHER,NO
ENR7130,SOMA WIND PLANT,WINDMILL,391857.88N,0274830.45E,2954,253,YES,OTHER,NO
ENR7131,SOMA WIND PLANT,WINDMILL,391854.58N,0274833.17E,2948,253,YES,OTHER,NO
ENR7132,SOMA WIND PLANT,WINDMILL,391851.16N,0274835.84E,2958,253,YES,OTHER,NO
ENR7133,SOMA WIND PLANT,WINDMILL,391850.45N,0274839.97E,2951,253,YES,OTHER,NO
ENR7134,SOMA WIND PLANT,WINDMILL,391848.51N,0274843.45E,2935,253,YES,OTHER,NO
ENR7135,SOMA WIND PLANT,WINDMILL,391846.15N,0274845.97E,2907,253,YES,OTHER,NO
ENR7136,SOMA WIND PLANT,WINDMILL,391844.22N,0274849.50E,2868,253,YES,OTHER,NO
ENR7138,SOMA ENERJI WIND MEASUREMENT MAST,POLE,392024.39N,0274522.48E,2697,177,YES,OTHER,NO
ENR7139,SOMA ENERJI WIND MEASUREMENT MAST,POLE,392129.22N,0274730.87E,2940,177,YES,OTHER,NO
ENR7140,SOMA ENERJI WIND MEASUREMENT MAST,POLE,392101.87N,0275342.43E,3071,213,YES,OTHER,NO
ENR7141,SOMA ENERJI WIND MEASUREMENT MAST,POLE,391718.91N,0274834.51E,2904,213,YES,OTHER,NO
ENR7142,SOMA ENERJI WIND MEASUREMENT MAST,POLE,391805.42N,0275008.23E,2812,180,YES,OTHER,NO
ENR7143,SOMA ENERJI WIND MEASUREMENT MAST,POLE,391507.13N,0274514.94E,2884,210,YES,OTHER,NO
ENR7144,SOMA ENERJI WIND MEASUREMENT MAST,POLE,391746.31N,0274707.03E,2956,210,YES,OTHER,NO
ENR7145,SOMA ENERJI WIND MEASUREMENT MAST,POLE,392045.54N,0274602.77E,2759,210,YES,OTHER,NO
ENR7146,SOMA ENERJI WIND MEASUREMENT MAST,POLE,392158.11N,0274148.69E,1873,266,YES,OTHER,NO
ENR7147,SOMA ENERJI WIND MEASUREMENT MAST,POLE,391409.23N,0275806.20E,2841,266,YES,OTHER,NO
ENR7148,SOMA ENERJI WIND MEASUREMENT MAST,POLE,391828.29N,0275340.99E,2119,266,YES,OTHER,NO
ENR7149,SOMA ENERJI WIND MEASUREMENT MAST,POLE,391641.53N,0275517.92E,2212,266,YES,OTHER,NO
ENR7150,SOMA ENERJI WIND MEASUREMENT MAST,POLE,392000.68N,0274210.25E,1987,266,YES,OTHER,NO
ENR7153,TURGUTTEPE WIND MEASUREMENT MAST,POLE,372657.48N,0274808.64E,3615,262,YES,OTHER,NO
ENR7154,YAHYALI WIND MEASUREMENT MAST,POLE,380335.34N,0352721.81E,5876,283,YES,OTHER,NO
ENR7190,BEKDEMIR WIND MEASUREMENT MAST,POLE,371511.60N,0363337.99E,5226,269,YES,OTHER,NO
ENR7191,INDERESI WIND MEASUREMENT MAST,POLE,371634.21N,0364045.79E,4754,269,YES,OTHER,NO
ENR7192,YESILYURT WIND MEASUREMENT MAST,POLE,371418.74N,0364456.98E,3002,269,YES,OTHER,NO
ENR7193,YELLIBEL WIND MEASUREMENT MAST,POLE,373243.97N,0362621.42E,3563,282,YES,OTHER,NO
ENR7194,KARTALDAGI WIND MEASUREMENT MAST,POLE,371022.28N,0365752.98E,3919,287,YES,OTHER,NO
ENR7195,WIND POWER PLANT,WINDMILL,394352.72N,0263545.61E,2797,609,YES,OTHER,NO
ENR7196,WIND POWER PLANT,WINDMILL,394343.77N,0263642.79E,3027,609,YES,OTHER,NO
ENR7197,WIND POWER PLANT,WINDMILL,381817.78N,0425004.52E,9823,492,YES,OTHER,NO
ENR7198,WIND POWER PLANT,WINDMILL,405718.59N,0353335.57E,4345,592,YES,OTHER,NO
ENR7199,WIND POWER PLANT,WINDMILL,392048.66N,0274621.47E,3184,589,YES,OTHER,NO
ENR7200,WIND POWER PLANT,WINDMILL,414126.63N,0280342.37E,903,592,YES,OTHER,NO
ENR7201,WIND POWER PLANT,WINDMILL,392200.80N,0274639.36E,3050,589,YES,OTHER,NO
ENR7202,WIND POWER PLANT,WINDMILL,393742.08N,0262607.54E,1662,563,YES,OTHER,NO
ENR7203,WIND POWER PLANT,WINDMILL,401755.32N,0283300.61E,984,574,YES,OTHER,NO
ENR7204,WIND POWER PLANT,WINDMILL,381913.01N,0424828.87E,9554,492,YES,OTHER,NO
ENR7205,WIND POWER PLANT,WINDMILL,392046.43N,0274605.74E,3148,589,YES,OTHER,NO
ENR7206,WIND POWER PLANT,WINDMILL,414031.80N,0280254.42E,792,415,YES,OTHER,NO
ENR7207,WIND POWER PLANT,WINDMILL,393800.28N,0262515.29E,1560,563,YES,OTHER,NO
ENR7208,WIND POWER PLANT,WINDMILL,401928.56N,0281453.88E,2239,582,YES,OTHER,NO
ENR7209,WIND POWER PLANT,WINDMILL,391616.50N,0274804.50E,3164,589,YES,OTHER,NO
ENR7210,WIND POWER PLANT,WINDMILL,392200.48N,0274614.56E,2984,589,YES,OTHER,NO
ENR7211,WIND POWER PLANT,WINDMILL,380458.86N,0320057.76E,6733,592,YES,OTHER,NO
ENR7212,WIND POWER PLANT,WINDMILL,414039.76N,0280340.36E,809,415,YES,OTHER,NO
ENR7213,WIND POWER PLANT,WINDMILL,362732.91N,0360638.57E,4748,592,YES,OTHER,NO
ENR7214,WIND POWER PLANT,WINDMILL,392137.40N,0274655.74E,3299,589,YES,OTHER,NO
ENR7215,WIND POWER PLANT,WINDMILL,362751.87N,0360751.61E,5152,592,YES,OTHER,NO
ENR7216,WIND POWER PLANT,WINDMILL,414018.55N,0280427.55E,792,415,YES,OTHER,NO
ENR7217,WIND POWER PLANT,WINDMILL,392201.02N,0274651.56E,3230,589,YES,OTHER,NO
ENR7218,WIND POWER PLANT,WINDMILL,395549.46N,0302523.31E,4788,533,YES,OTHER,NO
ENR7219,WIND POWER PLANT,WINDMILL,411709.46N,0281046.76E,1414,614,YES,OTHER,NO
ENR7220,WIND POWER PLANT,WINDMILL,381900.16N,0424901.60E,9639,492,YES,OTHER,NO
ENR7221,WIND POWER PLANT,WINDMILL,394843.26N,0274520.89E,1675,589,YES,OTHER,NO
ENR7222,WIND POWER PLANT,WINDMILL,403152.68N,0285252.46E,2288,592,YES,OTHER,NO
ENR7223,WIND POWER PLANT,WINDMILL,411515.15N,0281417.10E,1352,614,YES,OTHER,NO
ENR7224,WIND POWER PLANT,WINDMILL,403245.24N,0302032.86E,2976,574,YES,OTHER,NO
ENR7225,WIND POWER PLANT,WINDMILL,414047.71N,0280211.87E,825,415,YES,OTHER,NO
ENR7226,WIND POWER PLANT,WINDMILL,365656.51N,0332620.33E,6010,617,YES,OTHER,NO
ENR7227,WIND POWER PLANT,WINDMILL,414037.52N,0280234.15E,815,415,YES,OTHER,NO
ENR7228,WIND POWER PLANT,WINDMILL,383622.13N,0262643.27E,1962,381,YES,OTHER,NO
ENR7229,WIND POWER PLANT,WINDMILL,403152.57N,0290144.26E,3281,574,YES,OTHER,NO
ENR7230,WIND POWER PLANT,WINDMILL,394226.23N,0280537.07E,1540,490,YES,OTHER,NO
ENR7231,WIND POWER PLANT,WINDMILL,413928.84N,0274543.81E,2180,655,YES,OTHER,NO
ENR7232,WIND POWER PLANT,WINDMILL,412215.24N,0280853.05E,1316,574,YES,OTHER,NO
ENR7233,WIND POWER PLANT,WINDMILL,414103.77N,0280456.46E,821,592,YES,OTHER,NO
ENR7234,WIND POWER PLANT,WINDMILL,403227.63N,0302140.12E,3297,574,YES,OTHER,NO
ENR7235,WIND POWER PLANT,WINDMILL,395400.43N,0264154.06E,1335,656,YES,OTHER,NO
ENR7236,WIND POWER PLANT,WINDMILL,403140.30N,0290154.01E,3222,574,YES,OTHER,NO
ENR7237,WIND POWER PLANT,WINDMILL,403147.75N,0290214.78E,3202,574,YES,OTHER,NO
ENR7238,WIND POWER PLANT,WINDMILL,412147.45N,0281051.31E,1316,574,YES,OTHER,NO
ENR7239,WIND POWER PLANT,WINDMILL,395344.38N,0264352.14E,1496,656,YES,OTHER,NO
ENR7240,WIND POWER PLANT,WINDMILL,381902.57N,0424849.21E,9731,492,YES,OTHER,NO
ENR7241,WIND POWER PLANT,WINDMILL,381918.01N,0424818.07E,9564,492,YES,OTHER,NO
ENR7242,WIND POWER PLANT,WINDMILL,403155.20N,0290204.88E,3241,574,YES,OTHER,NO
ENR7243,WIND POWER PLANT,WINDMILL,412234.43N,0280903.20E,1227,574,YES,OTHER,NO
ENR7244,WIND POWER PLANT,WINDMILL,383824.37N,0262212.86E,1115,443,YES,OTHER,NO
ENR7245,WIND POWER PLANT,WINDMILL,412337.00N,0281747.28E,784,617,YES,OTHER,NO
ENR7246,WIND POWER PLANT,WINDMILL,414051.06N,0280403.32E,989,592,YES,OTHER,NO
ENR7247,WIND POWER PLANT,WINDMILL,384935.40N,0295457.12E,4290,409,YES,OTHER,NO
ENR7248,WIND POWER PLANT,WINDMILL,403239.42N,0302102.81E,3008,574,YES,OTHER,NO
ENR7249,WIND POWER PLANT,WINDMILL,375351.48N,0271906.21E,2023,415,YES,OTHER,NO
