Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,,,,
LTCD7392,BUILDING,BUILDING,394452.406N,0392919.693E,3985.5,24.60,NO INFO,,NO,,,,
LTCD7393,BUILDING,BUILDING,394459.768N,0392923.268E,4005.7,34.44,NO INFO,,NO,,,,
LTCD7394,BUILDING,BUILDING,394434.895N,0392911.156E,3956.2,14.76,NO INFO,,NO,,,,
LTCD7395,BUILDING,BUILDING,394445.817N,0392916.471E,3979.2,24.60,NO INFO,,NO,,,,
LTCD7396,BUILDING,BUILDING,394445.074N,0392916.099E,3968.4,14.76,NO INFO,,NO,,,,
LTCD7397,BUILDING,BUILDING,394417.671N,0392902.745E,3930.6,14.76,NO INFO,,NO,,,,
LTCD7398,BUILDING,BUILDING,394431.950N,0392909.691E,3953.2,14.76,NO INFO,,NO,,,,
LTCD7399,BUILDING,BUILDING,394440.650N,0392913.885E,3962.1,14.76,NO INFO,,NO,,,,
LTCD7400,BUILDING,BUILDING,394435.451N,0392911.351E,3956.5,14.76,NO INFO,,NO,,,,
LTCD7401,BUILDING,BUILDING,394450.048N,0392918.415E,3984.8,24.60,NO INFO,,NO,,,,
LTCD7402,BUILDING,BUILDING,394500.834N,0392923.650E,4007.2,34.44,NO INFO,,NO,,,,
LTCD7403,BUILDING,BUILDING,394511.046N,0392928.620E,4049.7,63.97,NO INFO,,NO,,,,
LTCD7404,BUILDING,BUILDING,394452.610N,0392919.637E,3985.5,24.60,NO INFO,,NO,,,,
LTCD7405,BUILDING,BUILDING,394423.864N,0392905.616E,3939.5,14.76,NO INFO,,NO,,,,
LTCD7406,BUILDING,BUILDING,394450.619N,0392918.597E,3985.1,24.60,NO INFO,,NO,,,,
LTCD7407,BUILDING,BUILDING,394517.172N,0392931.524E,4037.1,44.29,NO INFO,,NO,,,,
LTCD7408,BUILDING,BUILDING,394455.949N,0392921.175E,4001.4,34.44,NO INFO,,NO,,,,
LTCD7409,BUILDING,BUILDING,394451.036N,0392918.774E,3985.3,24.60,NO INFO,,NO,,,,
LTCD7410,BUILDING,BUILDING,394447.361N,0392916.972E,3971.5,14.76,NO INFO,,NO,,,,
LTCD7411,BUILDING,BUILDING,394446.697N,0392916.619E,3990.3,34.44,NO INFO,,NO,,,,
LTCD7412,BUILDING,BUILDING,394450.814N,0392918.618E,3985.3,24.60,NO INFO,,NO,,,,
LTCD7413,BUILDING,BUILDING,394441.494N,0392914.058E,3963.7,14.76,NO INFO,,NO,,,,
LTCD7414,BUILDING,BUILDING,394523.069N,0392934.305E,4034.3,34.44,NO INFO,,NO,,,,
LTCD7415,BUILDING,BUILDING,394446.204N,0392916.348E,3970.3,14.76,NO INFO,,NO,,,,
LTCD7416,BUILDING,BUILDING,394512.255N,0392929.012E,4021.4,34.44,NO INFO,,NO,,,,
LTCD7417,BUILDING,BUILDING,394456.285N,0392921.234E,3991.9,24.60,NO INFO,,NO,,,,
LTCD7418,BUILDING,BUILDING,394517.541N,0392931.574E,4027.8,34.44,NO INFO,,NO,,,,
LTCD7419,BUILDING,BUILDING,394447.564N,0392916.961E,3972.1,14.76,NO INFO,,NO,,,,
LTCD7420,BUILDING,BUILDING,394453.792N,0392919.986E,3987.5,24.60,NO INFO,,NO,,,,
LTCD7421,BUILDING,BUILDING,394527.421N,0392936.353E,4054.0,34.44,NO INFO,,NO,,,,
LTCD7422,BUILDING,BUILDING,394433.451N,0392910.043E,3955.0,14.76,NO INFO,,NO,,,,
LTCD7423,BUILDING,BUILDING,394448.017N,0392917.126E,3972.4,14.76,NO INFO,,NO,,,,
LTCD7424,BUILDING,BUILDING,394453.311N,0392919.699E,3986.9,24.60,NO INFO,,NO,,,,
LTCD7425,BUILDING,BUILDING,394434.904N,0392910.735E,3956.2,14.76,NO INFO,,NO,,,,
LTCD7426,BUILDING,BUILDING,394447.815N,0392916.994E,3972.7,14.76,NO INFO,,NO,,,,
LTCD7427,BUILDING,BUILDING,394424.892N,0392905.827E,3941.2,14.76,NO INFO,,NO,,,,
LTCD7428,BUILDING,BUILDING,394451.275N,0392918.660E,3985.5,24.60,NO INFO,,NO,,,,
LTCD7429,BUILDING,BUILDING,394418.953N,0392902.915E,3932.5,14.76,NO INFO,,NO,,,,
LTCD7430,BUILDING,BUILDING,394456.640N,0392921.256E,4002.1,34.44,NO INFO,,NO,,,,
LTCD7431,BUILDING,BUILDING,394444.983N,0392915.574E,3968.5,14.76,NO INFO,,NO,,,,
LTCD7432,BUILDING,BUILDING,394517.896N,0392931.569E,4029.1,34.44,NO INFO,,NO,,,,
LTCD7433,BUILDING,BUILDING,394433.139N,0392909.768E,3954.6,14.76,NO INFO,,NO,,,,
LTCD7434,BUILDING,BUILDING,394451.455N,0392918.681E,3985.8,24.60,NO INFO,,NO,,,,
LTCD7435,BUILDING,BUILDING,394419.503N,0392903.122E,3933.6,14.76,NO INFO,,NO,,,,
LTCD7436,BUILDING,BUILDING,394456.962N,0392921.337E,4002.3,34.44,NO INFO,,NO,,,,
LTCD7437,BUILDING,BUILDING,394508.872N,0392927.131E,3998.5,14.76,NO INFO,,NO,,,,
LTCD7438,BUILDING,BUILDING,394436.242N,0392911.236E,3957.4,14.76,NO INFO,,NO,,,,
LTCD7439,BUILDING,BUILDING,394448.225N,0392917.065E,3972.9,14.76,NO INFO,,NO,,,,
LTCD7440,BUILDING,BUILDING,394442.900N,0392914.460E,3965.8,14.76,NO INFO,,NO,,,,
LTCD7441,BUILDING,BUILDING,394512.881N,0392929.043E,4002.4,14.76,NO INFO,,NO,,,,
LTCD7442,BUILDING,BUILDING,394438.552N,0392912.313E,3959.9,14.76,NO INFO,,NO,,,,
LTCD7443,BUILDING,BUILDING,394448.474N,0392917.137E,3973.3,14.76,NO INFO,,NO,,,,
LTCD7444,BUILDING,BUILDING,394451.854N,0392918.780E,3985.7,24.60,NO INFO,,NO,,,,
LTCD7445,BUILDING,BUILDING,394454.449N,0392919.991E,3988.6,24.60,NO INFO,,NO,,,,
LTCD7446,BUILDING,BUILDING,394448.640N,0392917.143E,3973.3,14.76,NO INFO,,NO,,,,
LTCD7447,BUILDING,BUILDING,394418.082N,0392902.255E,3931.5,14.76,NO INFO,,NO,,,,
LTCD7448,BUILDING,BUILDING,394518.454N,0392931.647E,4029.7,34.44,NO INFO,,NO,,,,
LTCD7449,BUILDING,BUILDING,394457.511N,0392921.394E,4003.0,34.44,NO INFO,,NO,,,,
LTCD7450,BUILDING,BUILDING,394435.045N,0392910.445E,3956.3,14.76,NO INFO,,NO,,,,
LTCD7451,BUILDING,BUILDING,394454.071N,0392919.666E,3978.0,14.76,NO INFO,,NO,,,,
LTCD7452,BUILDING,BUILDING,394534.092N,0392939.135E,4095.4,44.29,NO INFO,,NO,,,,
LTCD7453,BUILDING,BUILDING,394452.380N,0392918.804E,3986.3,24.60,NO INFO,,NO,,,,
LTCD7454,BUILDING,BUILDING,394435.447N,0392910.558E,3956.6,14.76,NO INFO,,NO,,,,
LTCD7455,BUILDING,BUILDING,394506.940N,0392925.862E,4006.1,24.60,NO INFO,,NO,,,,
LTCD7456,BUILDING,BUILDING,394450.169N,0392917.676E,3985.2,24.60,NO INFO,,NO,,,,
LTCD7457,BUILDING,BUILDING,394520.065N,0392932.215E,4042.3,44.29,NO INFO,,NO,,,,
LTCD7458,BUILDING,BUILDING,394454.975N,0392919.994E,3990.8,24.60,NO INFO,,NO,,,,
LTCD7459,BUILDING,BUILDING,394434.185N,0392909.862E,3955.6,14.76,NO INFO,,NO,,,,
LTCD7460,BUILDING,BUILDING,394519.491N,0392931.872E,4021.7,24.60,NO INFO,,NO,,,,
LTCD7461,BUILDING,BUILDING,394443.395N,0392914.281E,3966.9,14.76,NO INFO,,NO,,,,
LTCD7462,BUILDING,BUILDING,394450.648N,0392917.787E,3985.6,24.60,NO INFO,,NO,,,,
LTCD7463,BUILDING,BUILDING,394444.113N,0392914.597E,3967.7,14.76,NO INFO,,NO,,,,
LTCD7464,BUILDING,BUILDING,394520.666N,0392932.393E,4043.2,44.29,NO INFO,,NO,,,,
LTCD7465,BUILDING,BUILDING,394424.087N,0392904.839E,3939.6,14.76,NO INFO,,NO,,,,
LTCD7466,BUILDING,BUILDING,394500.377N,0392922.494E,3986.9,14.76,NO INFO,,NO,,,,
LTCD7467,BUILDING,BUILDING,394438.111N,0392911.642E,3959.5,14.76,NO INFO,,NO,,,,
LTCD7468,BUILDING,BUILDING,394436.391N,0392910.775E,3957.4,14.76,NO INFO,,NO,,,,
LTCD7469,BUILDING,BUILDING,394452.978N,0392918.845E,3987.0,24.60,NO INFO,,NO,,,,
LTCD7470,BUILDING,BUILDING,394438.426N,0392911.756E,3959.9,14.76,NO INFO,,NO,,,,
LTCD7471,BUILDING,BUILDING,394450.828N,0392917.769E,3985.9,24.60,NO INFO,,NO,,,,
LTCD7472,BUILDING,BUILDING,394508.411N,0392926.298E,4027.4,44.29,NO INFO,,NO,,,,
LTCD7473,BUILDING,BUILDING,394513.780N,0392928.890E,4033.2,44.29,NO INFO,,NO,,,,
LTCD7474,BUILDING,BUILDING,394515.270N,0392929.590E,4014.9,24.60,NO INFO,,NO,,,,
LTCD7475,BUILDING,BUILDING,394439.898N,0392912.359E,3961.4,14.76,NO INFO,,NO,,,,
LTCD7476,BUILDING,BUILDING,394451.025N,0392917.771E,3986.1,24.60,NO INFO,,NO,,,,
LTCD7477,BUILDING,BUILDING,394435.023N,0392909.953E,3956.4,14.76,NO INFO,,NO,,,,
LTCD7478,BUILDING,BUILDING,394451.148N,0392917.803E,3986.1,24.60,NO INFO,,NO,,,,
LTCD7479,BUILDING,BUILDING,394458.971N,0392921.593E,4004.6,34.44,NO INFO,,NO,,,,
LTCD7480,BUILDING,BUILDING,394451.298N,0392917.843E,3986.1,24.60,NO INFO,,NO,,,,
LTCD7481,BUILDING,BUILDING,394503.875N,0392923.956E,4031.8,54.13,NO INFO,,NO,,,,
LTCD7482,BUILDING,BUILDING,394425.093N,0392905.059E,3941.3,14.76,NO INFO,,NO,,,,
LTCD7483,BUILDING,BUILDING,394432.249N,0392908.534E,3953.4,14.76,NO INFO,,NO,,,,
LTCD7484,BUILDING,BUILDING,394455.805N,0392919.990E,3991.7,24.60,NO INFO,,NO,,,,
LTCD7485,BUILDING,BUILDING,394512.257N,0392927.996E,4002.5,14.76,NO INFO,,NO,,,,
LTCD7486,BUILDING,BUILDING,394451.653N,0392917.956E,3986.0,24.60,NO INFO,,NO,,,,
LTCD7487,BUILDING,BUILDING,394451.458N,0392917.858E,3986.3,24.60,NO INFO,,NO,,,,
LTCD7488,BUILDING,BUILDING,394530.396N,0392936.800E,4066.5,34.44,NO INFO,,NO,,,,
LTCD7489,BUILDING,BUILDING,394440.270N,0392912.381E,3961.8,14.76,NO INFO,,NO,,,,
LTCD7490,BUILDING,BUILDING,394456.099N,0392920.078E,3991.9,24.60,NO INFO,,NO,,,,
LTCD7491,BUILDING,BUILDING,394453.782N,0392918.926E,3987.8,24.60,NO INFO,,NO,,,,
LTCD7492,BUILDING,BUILDING,394435.480N,0392909.997E,3956.7,14.76,NO INFO,,NO,,,,
LTCD7493,BUILDING,BUILDING,394444.650N,0392914.436E,3968.8,14.76,NO INFO,,NO,,,,
LTCD7494,BUILDING,BUILDING,394426.986N,0392905.835E,3944.8,14.76,NO INFO,,NO,,,,
LTCD7495,BUILDING,BUILDING,394436.392N,0392910.404E,3957.4,14.76,NO INFO,,NO,,,,
LTCD7496,BUILDING,BUILDING,394419.472N,0392902.155E,3933.4,14.76,NO INFO,,NO,,,,
LTCD7497,BUILDING,BUILDING,394521.680N,0392932.411E,4054.5,54.13,NO INFO,,NO,,,,
LTCD7498,BUILDING,BUILDING,394432.525N,0392908.473E,3954.0,14.76,NO INFO,,NO,,,,
LTCD7499,BUILDING,BUILDING,394456.384N,0392920.090E,3992.2,24.60,NO INFO,,NO,,,,
LTCD7500,BUILDING,BUILDING,394511.107N,0392927.258E,4021.7,34.44,NO INFO,,NO,,,,
LTCD7501,BUILDING,BUILDING,394459.672N,0392921.674E,4005.8,34.44,NO INFO,,NO,,,,
LTCD7502,BUILDING,BUILDING,394452.133N,0392917.998E,3986.6,24.60,NO INFO,,NO,,,,
LTCD7503,BUILDING,BUILDING,394432.856N,0392908.609E,3954.4,14.76,NO INFO,,NO,,,,
LTCD7504,BUILDING,BUILDING,394456.756N,0392920.245E,3992.6,24.60,NO INFO,,NO,,,,
LTCD7505,BUILDING,BUILDING,394426.582N,0392905.542E,3944.2,14.76,NO INFO,,NO,,,,
LTCD7506,BUILDING,BUILDING,394509.558N,0392926.461E,4029.3,44.29,NO INFO,,NO,,,,
LTCD7507,BUILDING,BUILDING,394418.561N,0392901.580E,3931.7,14.76,NO INFO,,NO,,,,
LTCD7508,BUILDING,BUILDING,394454.409N,0392919.025E,3989.1,24.60,NO INFO,,NO,,,,
LTCD7509,BUILDING,BUILDING,394500.475N,0392921.979E,4007.3,34.44,NO INFO,,NO,,,,
LTCD7510,BUILDING,BUILDING,394452.529N,0392918.047E,3986.8,24.60,NO INFO,,NO,,,,
LTCD7511,BUILDING,BUILDING,394504.687N,0392923.963E,4033.5,54.13,NO INFO,,NO,,,,
LTCD7512,BUILDING,BUILDING,394450.015N,0392916.781E,3985.4,24.60,NO INFO,,NO,,,,
LTCD7513,BUILDING,BUILDING,394420.168N,0392902.195E,3934.4,14.76,NO INFO,,NO,,,,
LTCD7514,BUILDING,BUILDING,394500.198N,0392921.678E,4006.9,34.44,NO INFO,,NO,,,,
LTCD7515,BUILDING,BUILDING,394424.335N,0392904.198E,3940.3,14.76,NO INFO,,NO,,,,
LTCD7516,BUILDING,BUILDING,394522.364N,0392932.449E,4055.4,54.13,NO INFO,,NO,,,,
LTCD7517,BUILDING,BUILDING,394516.172N,0392929.417E,4016.7,24.60,NO INFO,,NO,,,,
LTCD7518,BUILDING,BUILDING,394450.449N,0392916.886E,3986.1,24.60,NO INFO,,NO,,,,
LTCD7519,BUILDING,BUILDING,394455.096N,0392919.125E,3990.9,24.60,NO INFO,,NO,,,,
LTCD7520,BUILDING,BUILDING,394433.889N,0392908.782E,3955.7,14.76,NO INFO,,NO,,,,
LTCD7521,BUILDING,BUILDING,394457.122N,0392920.085E,3992.9,24.60,NO INFO,,NO,,,,
LTCD7522,BUILDING,BUILDING,394427.440N,0392905.627E,3945.9,14.76,NO INFO,,NO,,,,
LTCD7523,BUILDING,BUILDING,394452.953N,0392918.012E,3987.1,24.60,NO INFO,,NO,,,,
LTCD7524,BUILDING,BUILDING,394534.265N,0392938.117E,4084.5,34.44,NO INFO,,NO,,,,
LTCD7525,BUILDING,BUILDING,394457.389N,0392920.153E,3993.2,24.60,NO INFO,,NO,,,,
LTCD7526,BUILDING,BUILDING,394448.096N,0392915.625E,3993.5,34.44,NO INFO,,NO,,,,
LTCD7527,BUILDING,BUILDING,394440.844N,0392912.069E,3963.0,14.76,NO INFO,,NO,,,,
LTCD7528,BUILDING,BUILDING,394444.863N,0392914.017E,3969.0,14.76,NO INFO,,NO,,,,
LTCD7529,BUILDING,BUILDING,394450.802N,0392916.900E,3986.3,24.60,NO INFO,,NO,,,,
LTCD7530,BUILDING,BUILDING,394441.930N,0392912.578E,3964.5,14.76,NO INFO,,NO,,,,
LTCD7531,BUILDING,BUILDING,394432.534N,0392907.990E,3954.2,14.76,NO INFO,,NO,,,,
LTCD7532,BUILDING,BUILDING,394503.560N,0392923.093E,4031.6,54.13,NO INFO,,NO,,,,
LTCD7533,BUILDING,BUILDING,394436.441N,0392909.883E,3957.5,14.76,NO INFO,,NO,,,,
LTCD7534,BUILDING,BUILDING,394450.985N,0392916.957E,3986.3,24.60,NO INFO,,NO,,,,
LTCD7535,BUILDING,BUILDING,394457.691N,0392920.222E,3993.6,24.60,NO INFO,,NO,,,,
LTCD7536,BUILDING,BUILDING,394432.762N,0392908.081E,3954.6,14.76,NO INFO,,NO,,,,
LTCD7537,BUILDING,BUILDING,394523.072N,0392932.580E,4056.6,54.13,NO INFO,,NO,,,,
LTCD7538,BUILDING,BUILDING,394438.501N,0392910.866E,3959.9,14.76,NO INFO,,NO,,,,
LTCD7539,BUILDING,BUILDING,394425.173N,0392904.358E,3941.9,14.76,NO INFO,,NO,,,,
LTCD7540,BUILDING,BUILDING,394432.341N,0392907.845E,3954.2,14.76,NO INFO,,NO,,,,
LTCD7541,BUILDING,BUILDING,394419.615N,0392901.634E,3933.3,14.76,NO INFO,,NO,,,,
LTCD7542,BUILDING,BUILDING,394434.399N,0392908.799E,3955.9,14.76,NO INFO,,NO,,,,
LTCD7543,BUILDING,BUILDING,394451.172N,0392916.935E,3986.6,24.60,NO INFO,,NO,,,,
LTCD7544,BUILDING,BUILDING,394424.141N,0392903.740E,3939.8,14.76,NO INFO,,NO,,,,
LTCD7545,BUILDING,BUILDING,394432.983N,0392908.029E,3955.0,14.76,NO INFO,,NO,,,,
LTCD7546,BUILDING,BUILDING,394451.332N,0392916.936E,3986.6,24.60,NO INFO,,NO,,,,
LTCD7547,BUILDING,BUILDING,394458.304N,0392920.321E,3994.3,24.60,NO INFO,,NO,,,,
LTCD7548,BUILDING,BUILDING,394515.048N,0392928.474E,4015.5,24.60,NO INFO,,NO,,,,
LTCD7549,BUILDING,BUILDING,394451.598N,0392917.037E,3986.8,24.60,NO INFO,,NO,,,,
LTCD7550,BUILDING,BUILDING,394500.501N,0392921.365E,4007.5,34.44,NO INFO,,NO,,,,
LTCD7551,BUILDING,BUILDING,394453.668N,0392918.036E,3988.6,24.60,NO INFO,,NO,,,,
LTCD7552,BUILDING,BUILDING,394438.102N,0392910.455E,3959.5,14.76,NO INFO,,NO,,,,
LTCD7553,BUILDING,BUILDING,394458.573N,0392920.416E,3994.8,24.60,NO INFO,,NO,,,,
LTCD7554,BUILDING,BUILDING,394516.866N,0392929.324E,4037.8,44.29,NO INFO,,NO,,,,
LTCD7555,BUILDING,BUILDING,394456.103N,0392919.189E,3992.1,24.60,NO INFO,,NO,,,,
LTCD7556,BUILDING,BUILDING,394523.807N,0392932.661E,4047.3,44.29,NO INFO,,NO,,,,
LTCD7557,BUILDING,BUILDING,394424.163N,0392903.600E,3939.8,14.76,NO INFO,,NO,,,,
LTCD7558,BUILDING,BUILDING,394511.205N,0392926.445E,4021.9,34.44,NO INFO,,NO,,,,
LTCD7559,BUILDING,BUILDING,394426.643N,0392904.742E,3944.3,14.76,NO INFO,,NO,,,,
LTCD7560,BUILDING,BUILDING,394454.609N,0392918.347E,3980.2,14.76,NO INFO,,NO,,,,
LTCD7561,BUILDING,BUILDING,394454.136N,0392918.115E,3989.1,24.60,NO INFO,,NO,,,,
LTCD7562,BUILDING,BUILDING,394459.122N,0392920.535E,3995.7,24.60,NO INFO,,NO,,,,
LTCD7563,BUILDING,BUILDING,394435.552N,0392909.045E,3956.9,14.76,NO INFO,,NO,,,,
LTCD7564,BUILDING,BUILDING,394418.796N,0392900.862E,3932.3,14.76,NO INFO,,NO,,,,
LTCD7565,BUILDING,BUILDING,394454.829N,0392918.361E,3980.2,14.76,NO INFO,,NO,,,,
LTCD7566,BUILDING,BUILDING,394439.703N,0392910.986E,3961.5,14.76,NO INFO,,NO,,,,
LTCD7567,BUILDING,BUILDING,394456.891N,0392919.345E,3993.2,24.60,NO INFO,,NO,,,,
LTCD7568,BUILDING,BUILDING,394507.121N,0392924.316E,4007.1,24.60,NO INFO,,NO,,,,
LTCD7569,BUILDING,BUILDING,394418.255N,0392900.512E,3931.1,14.76,NO INFO,,NO,,,,
LTCD7570,BUILDING,BUILDING,394459.582N,0392920.616E,3986.4,14.76,NO INFO,,NO,,,,
LTCD7571,BUILDING,BUILDING,394517.801N,0392929.474E,4029.7,34.44,NO INFO,,NO,,,,
LTCD7572,BUILDING,BUILDING,394433.984N,0392908.135E,3955.7,14.76,NO INFO,,NO,,,,
LTCD7573,BUILDING,BUILDING,394511.813N,0392926.554E,4022.6,34.44,NO INFO,,NO,,,,
LTCD7574,BUILDING,BUILDING,394452.445N,0392917.081E,3987.2,24.60,NO INFO,,NO,,,,
LTCD7575,BUILDING,BUILDING,394452.912N,0392917.292E,3977.7,14.76,NO INFO,,NO,,,,
LTCD7576,BUILDING,BUILDING,394439.090N,0392910.518E,3960.7,14.76,NO INFO,,NO,,,,
LTCD7577,BUILDING,BUILDING,394424.619N,0392903.469E,3950.8,24.60,NO INFO,,NO,,,,
LTCD7578,BUILDING,BUILDING,394419.459N,0392900.942E,3933.4,14.76,NO INFO,,NO,,,,
LTCD7579,BUILDING,BUILDING,394455.275N,0392918.371E,3981.5,14.76,NO INFO,,NO,,,,
LTCD7580,BUILDING,BUILDING,394434.514N,0392908.258E,3956.0,14.76,NO INFO,,NO,,,,
LTCD7581,BUILDING,BUILDING,394457.388N,0392919.387E,3993.5,24.60,NO INFO,,NO,,,,
LTCD7582,BUILDING,BUILDING,394459.243N,0392920.283E,3986.0,14.76,NO INFO,,NO,,,,
LTCD7583,BUILDING,BUILDING,394409.193N,0392855.891E,3917.3,14.76,NO INFO,,NO,,,,
LTCD7584,BUILDING,BUILDING,394406.001N,0392854.315E,3912.6,14.76,NO INFO,,NO,,,,
LTCD7585,BUILDING,BUILDING,394459.895N,0392920.521E,3996.8,24.60,NO INFO,,NO,,,,
LTCD7586,BUILDING,BUILDING,394407.689N,0392855.078E,3915.4,14.76,NO INFO,,NO,,,,
LTCD7587,BUILDING,BUILDING,394508.111N,0392924.446E,4008.5,24.60,NO INFO,,NO,,,,
LTCD7588,BUILDING,BUILDING,394512.452N,0392926.558E,4023.3,34.44,NO INFO,,NO,,,,
LTCD7589,BUILDING,BUILDING,394427.591N,0392904.698E,3946.1,14.76,NO INFO,,NO,,,,
LTCD7590,BUILDING,BUILDING,394455.085N,0392918.084E,3981.2,14.76,NO INFO,,NO,,,,
LTCD7591,BUILDING,BUILDING,394533.997N,0392937.029E,4081.8,34.44,NO INFO,,NO,,,,
LTCD7592,BUILDING,BUILDING,394508.996N,0392924.846E,4009.6,24.60,NO INFO,,NO,,,,
LTCD7593,BUILDING,BUILDING,394458.001N,0392919.448E,3994.2,24.60,NO INFO,,NO,,,,
LTCD7594,BUILDING,BUILDING,394525.315N,0392932.748E,4049.8,44.29,NO INFO,,NO,,,,
LTCD7595,BUILDING,BUILDING,394500.392N,0392920.600E,3997.4,24.60,NO INFO,,NO,,,,
LTCD7596,BUILDING,BUILDING,394444.727N,0392912.956E,3969.5,14.76,NO INFO,,NO,,,,
LTCD7597,BUILDING,BUILDING,394513.072N,0392926.731E,4024.0,34.44,NO INFO,,NO,,,,
LTCD7598,BUILDING,BUILDING,394432.814N,0392907.088E,3955.0,14.76,NO INFO,,NO,,,,
LTCD7599,BUILDING,BUILDING,394432.511N,0392906.907E,3954.4,14.76,NO INFO,,NO,,,,
LTCD7600,BUILDING,BUILDING,394456.077N,0392918.375E,3992.2,24.60,NO INFO,,NO,,,,
LTCD7601,BUILDING,BUILDING,394453.716N,0392917.222E,3989.0,24.60,NO INFO,,NO,,,,
LTCD7602,BUILDING,BUILDING,394450.810N,0392915.757E,3997.4,34.44,NO INFO,,NO,,,,
LTCD7603,BUILDING,BUILDING,394513.640N,0392926.866E,4024.5,34.44,NO INFO,,NO,,,,
LTCD7604,BUILDING,BUILDING,394501.064N,0392920.719E,3999.1,24.60,NO INFO,,NO,,,,
LTCD7605,BUILDING,BUILDING,394439.806N,0392910.356E,3961.5,14.76,NO INFO,,NO,,,,
LTCD7606,BUILDING,BUILDING,394534.589N,0392937.030E,4084.7,34.44,NO INFO,,NO,,,,
LTCD7607,BUILDING,BUILDING,394458.556N,0392919.465E,3995.2,24.60,NO INFO,,NO,,,,
LTCD7608,BUILDING,BUILDING,394431.452N,0392906.262E,3982.4,44.29,NO INFO,,NO,,,,
LTCD7609,BUILDING,BUILDING,394458.746N,0392919.548E,3995.2,24.60,NO INFO,,NO,,,,
LTCD7610,BUILDING,BUILDING,394429.078N,0392905.064E,3948.9,14.76,NO INFO,,NO,,,,
LTCD7611,BUILDING,BUILDING,394432.367N,0392906.647E,3954.5,14.76,NO INFO,,NO,,,,
LTCD7612,BUILDING,BUILDING,394519.796N,0392929.731E,4033.3,34.44,NO INFO,,NO,,,,
LTCD7613,BUILDING,BUILDING,394516.254N,0392927.970E,4017.5,24.60,NO INFO,,NO,,,,
LTCD7614,BUILDING,BUILDING,394454.259N,0392917.249E,3989.6,24.60,NO INFO,,NO,,,,
LTCD7615,BUILDING,BUILDING,394454.787N,0392917.494E,3980.9,14.76,NO INFO,,NO,,,,
LTCD7616,BUILDING,BUILDING,394456.924N,0392918.532E,3993.4,24.60,NO INFO,,NO,,,,
LTCD7617,BUILDING,BUILDING,394428.518N,0392904.648E,3947.8,14.76,NO INFO,,NO,,,,
LTCD7618,BUILDING,BUILDING,394426.696N,0392903.731E,3944.4,14.76,NO INFO,,NO,,,,
LTCD7619,BUILDING,BUILDING,394537.920N,0392938.411E,4099.4,44.29,NO INFO,,NO,,,,
LTCD7620,BUILDING,BUILDING,394441.150N,0392910.755E,3963.9,14.76,NO INFO,,NO,,,,
LTCD7621,BUILDING,BUILDING,394436.532N,0392908.481E,3957.7,14.76,NO INFO,,NO,,,,
LTCD7622,BUILDING,BUILDING,394505.049N,0392922.366E,4034.8,54.13,NO INFO,,NO,,,,
LTCD7623,BUILDING,BUILDING,394424.669N,0392902.666E,3941.2,14.76,NO INFO,,NO,,,,
LTCD7624,BUILDING,BUILDING,394446.053N,0392913.075E,3971.2,14.76,NO INFO,,NO,,,,
LTCD7625,BUILDING,BUILDING,394536.387N,0392937.589E,4099.4,44.29,NO INFO,,NO,,,,
LTCD7626,BUILDING,BUILDING,394457.120N,0392918.443E,3993.4,24.60,NO INFO,,NO,,,,
LTCD7627,BUILDING,BUILDING,394502.902N,0392921.257E,4031.3,54.13,NO INFO,,NO,,,,
LTCD7628,BUILDING,BUILDING,394450.002N,0392914.964E,3997.7,34.44,NO INFO,,NO,,,,
LTCD7629,BUILDING,BUILDING,394514.164N,0392926.720E,4005.9,14.76,NO INFO,,NO,,,,
LTCD7630,BUILDING,BUILDING,394459.389N,0392919.515E,3996.3,24.60,NO INFO,,NO,,,,
LTCD7631,BUILDING,BUILDING,394520.814N,0392929.930E,4025.7,24.60,NO INFO,,NO,,,,
LTCD7632,BUILDING,BUILDING,394432.527N,0392906.353E,3954.3,14.76,NO INFO,,NO,,,,
LTCD7633,BUILDING,BUILDING,394515.140N,0392927.063E,4016.8,24.60,NO INFO,,NO,,,,
LTCD7634,BUILDING,BUILDING,394423.551N,0392901.929E,3939.7,14.76,NO INFO,,NO,,,,
LTCD7635,BUILDING,BUILDING,394459.871N,0392919.613E,3997.4,24.60,NO INFO,,NO,,,,
LTCD7636,BUILDING,BUILDING,394500.181N,0392919.759E,3987.9,14.76,NO INFO,,NO,,,,
LTCD7637,BUILDING,BUILDING,394434.080N,0392907.024E,3955.6,14.76,NO INFO,,NO,,,,
LTCD7638,BUILDING,BUILDING,394509.019N,0392924.036E,4010.3,24.60,NO INFO,,NO,,,,
LTCD7639,BUILDING,BUILDING,394427.109N,0392903.612E,3945.6,14.76,NO INFO,,NO,,,,
LTCD7640,BUILDING,BUILDING,394452.120N,0392915.782E,3988.0,24.60,NO INFO,,NO,,,,
LTCD7641,BUILDING,BUILDING,394434.498N,0392907.199E,3955.9,14.76,NO INFO,,NO,,,,
LTCD7642,BUILDING,BUILDING,394527.617N,0392933.059E,4061.7,44.29,NO INFO,,NO,,,,
LTCD7643,BUILDING,BUILDING,394500.401N,0392919.778E,3987.9,14.76,NO INFO,,NO,,,,
