Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTFJ29394,MAST,POLE,405414.03N,0292324.67E,710.70,58.63,NO,,NO
LTFJ29395,MAST,POLE,405413.85N,0292323.10E,702.10,52.64,NO,,NO
LTFJ29396,MAST,POLE,405413.72N,0292321.72E,694.92,43.64,NO,,NO
LTFJ29397,MAST,POLE,405403.13N,0292320.12E,636.05,15.95,NO,,NO
LTFJ29398,MAST,POLE,405404.81N,0292336.85E,704.96,22.39,NO,,NO
LTFJ29399,MAST,POLE,405405.40N,0292335.55E,700.07,21.75,NO,,NO
LTFJ29400,MAST,POLE,405405.57N,0292336.71E,706.69,23.61,NO,,NO
LTFJ29401,MAST,POLE,405403.97N,0292337.01E,704.10,22.59,NO,,NO
LTFJ29402,MAST,POLE,405415.73N,0292337.43E,701.51,14.83,NO,,NO
LTFJ29403,MAST,POLE,405417.47N,0292334.47E,694.92,15.99,NO,,NO
LTFJ29404,MAST,POLE,405422.18N,0292331.89E,711.85,12.36,NO,,NO
LTFJ29405,MAST,POLE,405421.06N,0292333.30E,712.44,15.67,NO,,NO
LTFJ29406,MAST,POLE,405419.60N,0292334.61E,714.14,20.34,NO,,NO
LTFJ29407,MAST,POLE,405417.07N,0292333.95E,687.44,13.73,NO,,NO
LTFJ29408,MAST,POLE,405421.23N,0292329.18E,715.00,13.67,NO,,NO
LTFJ29409,MAST,POLE,405420.91N,0292328.57E,713.29,9.31,NO,,NO
LTFJ29410,MAST,POLE,405419.83N,0292328.17E,727.07,24.94,NO,,NO
LTFJ29411,MAST,POLE,405416.67N,0292333.43E,683.14,12.42,NO,,NO
LTFJ29412,MAST,POLE,405416.26N,0292332.90E,678.54,11.21,NO,,NO
LTFJ29413,MAST,POLE,405415.86N,0292332.35E,678.84,12.80,NO,,NO
LTFJ29414,MAST,POLE,405410.70N,0292322.39E,641.24,22.56,NO,,NO
LTFJ29415,MAST,POLE,405400.29N,0292319.61E,635.20,30.64,NO,,NO
LTFJ29416,MAST,POLE,405403.23N,0292319.98E,636.05,15.95,NO,,NO
LTFJ29417,MAST,POLE,405402.32N,0292320.13E,635.50,15.27,NO,,NO
LTFJ29418,MAST,POLE,405400.57N,0292320.98E,637.50,16.83,NO,,NO
LTFJ29419,MAST,POLE,405404.22N,0292315.37E,659.87,43.05,NO,,NO
LTFJ29420,MAST,POLE,405401.99N,0292317.56E,631.46,30.49,NO,,NO
LTFJ29421,MAST,POLE,405401.20N,0292313.14E,612.53,28.65,NO,,NO
LTFJ29422,MAST,POLE,405400.07N,0292312.89E,609.64,30.56,NO,,NO
LTFJ29423,MAST,POLE,405405.71N,0292316.81E,657.58,40.26,NO,,NO
LTFJ29424,MAST,POLE,405402.53N,0292319.32E,636.91,18.89,NO,,NO
LTFJ29425,MAST,POLE,405402.19N,0292319.10E,636.35,30.18,NO,,NO
LTFJ29426,MAST,POLE,405407.62N,0292321.83E,654.72,20.99,NO,,NO
LTFJ29427,MAST,POLE,405406.72N,0292322.54E,667.65,21.96,NO,,NO
LTFJ29428,MAST,POLE,405405.88N,0292323.11E,704.96,48.30,NO,,NO
LTFJ29429,MAST,POLE,405401.90N,0292318.23E,641.50,37.87,NO,,NO
LTFJ29430,MAST,POLE,405401.75N,0292316.11E,624.87,30.69,NO,,NO
LTFJ29431,MAST,POLE,405402.10N,0292315.60E,635.50,28.83,NO,,NO
LTFJ29432,MAST,POLE,405402.42N,0292317.56E,635.76,22.53,NO,,NO
LTFJ29433,MAST,POLE,405401.58N,0292318.11E,637.50,35.39,NO,,NO
LTFJ29434,MAST,POLE,405400.20N,0292317.97E,628.87,31.23,NO,,NO
LTFJ29435,MAST,POLE,405406.07N,0292329.35E,708.11,43.21,NO,,NO
LTFJ29436,MAST,POLE,405407.05N,0292335.90E,704.66,18.84,NO,,NO
LTFJ29437,MAST,POLE,405406.03N,0292329.50E,708.11,43.28,NO,,NO
LTFJ29438,MAST,POLE,405408.06N,0292317.17E,621.42,20.26,NO,,NO
LTFJ29439,MAST,POLE,405409.77N,0292320.19E,634.91,22.56,NO,,NO
LTFJ29440,MAST,POLE,405410.26N,0292321.27E,637.20,21.73,NO,,NO
LTFJ29441,MAST,POLE,405408.65N,0292318.11E,626.57,21.70,NO,,NO
LTFJ29442,MAST,POLE,405409.23N,0292319.16E,629.46,20.76,NO,,NO
LTFJ29443,MAST,POLE,405401.18N,0292335.53E,690.32,21.85,NO,,NO
LTFJ29444,MAST,POLE,405401.17N,0292335.38E,690.32,22.06,NO,,NO
LTFJ29445,MAST,POLE,405401.95N,0292335.45E,690.32,21.73,NO,,NO
LTFJ29446,MAST,POLE,405400.50N,0292335.63E,690.62,22.02,NO,,NO
LTFJ29447,MAST,POLE,405400.93N,0292335.87E,689.17,20.23,NO,,NO
LTFJ29448,MAST,POLE,405401.93N,0292335.26E,690.32,21.99,NO,,NO
LTFJ29449,MAST,POLE,405403.48N,0292333.91E,709.84,43.80,NO,,NO
LTFJ29450,MAST,POLE,405405.02N,0292330.76E,709.25,43.21,NO,,NO
LTFJ29451,MAST,POLE,405402.69N,0292335.17E,689.73,22.05,NO,,NO
LTFJ29452,MAST,POLE,405414.05N,0292304.42E,639.50,15.47,NO,,NO
LTFJ29453,MAST,POLE,405402.88N,0292251.39E,523.09,15.92,NO,,NO
LTFJ29454,MAST,POLE,405403.76N,0292250.68E,552.95,24.55,NO,,NO
LTFJ29455,MAST,POLE,405402.63N,0292243.07E,539.17,25.60,NO,,NO
LTFJ29456,MAST,POLE,405401.17N,0292247.11E,542.91,33.24,NO,,NO
LTFJ29457,MAST,POLE,405401.95N,0292233.62E,484.90,15.00,NO,,NO
LTFJ29458,MAST,POLE,405407.14N,0292244.65E,536.57,23.12,NO,,NO
LTFJ29459,MAST,POLE,405407.95N,0292242.97E,523.94,24.12,NO,,NO
LTFJ29460,MAST,POLE,405407.32N,0292241.65E,527.13,31.93,NO,,NO
LTFJ29461,MAST,POLE,405405.48N,0292251.11E,585.40,25.67,NO,,NO
LTFJ29462,MAST,POLE,405405.76N,0292249.46E,581.36,23.04,NO,,NO
LTFJ29463,MAST,POLE,405406.23N,0292245.08E,540.32,18.75,NO,,NO
LTFJ29464,MAST,POLE,405403.60N,0292230.54E,530.83,22.89,NO,,NO
LTFJ29465,MAST,POLE,405404.12N,0292231.56E,521.38,16.40,NO,,NO
LTFJ29466,MAST,POLE,405402.47N,0292231.60E,515.35,23.19,NO,,NO
LTFJ29467,MAST,POLE,405403.02N,0292230.46E,520.79,14.70,NO,,NO
LTFJ29468,MAST,POLE,405405.22N,0292232.34E,521.38,16.67,NO,,NO
LTFJ29469,MAST,POLE,405402.53N,0292240.13E,510.75,23.80,NO,,NO
LTFJ29470,MAST,POLE,405402.26N,0292242.33E,532.28,25.67,NO,,NO
LTFJ29471,MAST,POLE,405404.55N,0292234.17E,498.68,17.84,NO,,NO
LTFJ29472,MAST,POLE,405403.94N,0292235.45E,493.53,23.78,NO,,NO
LTFJ29473,MAST,POLE,405403.19N,0292236.67E,474.01,19.65,NO,,NO
LTFJ29474,MAST,POLE,405414.69N,0292236.61E,556.10,20.22,NO,,NO
LTFJ29475,MAST,POLE,405414.93N,0292238.56E,576.50,32.74,NO,,NO
LTFJ29476,MAST,POLE,405415.44N,0292240.87E,574.77,25.11,NO,,NO
LTFJ29477,MAST,POLE,405415.97N,0292241.97E,576.50,25.58,NO,,NO
LTFJ29478,MAST,POLE,405416.51N,0292243.09E,572.47,17.98,NO,,NO
LTFJ29479,MAST,POLE,405415.24N,0292238.08E,575.06,33.90,NO,,NO
LTFJ29480,MAST,POLE,405414.38N,0292243.01E,548.06,13.30,NO,,NO
LTFJ29481,MAST,POLE,405415.38N,0292242.90E,548.06,5.54,NO,,NO
LTFJ29482,MAST,POLE,405412.62N,0292239.00E,555.83,27.17,NO,,NO
LTFJ29483,MAST,POLE,405413.24N,0292242.88E,546.91,19.71,NO,,NO
LTFJ29484,MAST,POLE,405413.66N,0292242.73E,548.35,16.13,NO,,NO
LTFJ29485,MAST,POLE,405406.52N,0292242.31E,533.72,33.30,NO,,NO
LTFJ29486,MAST,POLE,405409.24N,0292236.92E,519.64,21.94,NO,,NO
LTFJ29487,MAST,POLE,405406.89N,0292230.66E,547.80,23.14,NO,,NO
LTFJ29488,MAST,POLE,405406.95N,0292241.32E,518.50,26.02,NO,,NO
LTFJ29489,MAST,POLE,405406.55N,0292242.92E,528.83,25.04,NO,,NO
LTFJ29490,MAST,POLE,405412.40N,0292232.76E,552.65,19.94,NO,,NO
LTFJ29491,MAST,POLE,405413.96N,0292238.08E,565.28,26.49,NO,,NO
LTFJ29492,MAST,POLE,405414.90N,0292239.72E,600.62,53.79,NO,,NO
LTFJ29493,MAST,POLE,405412.35N,0292232.71E,552.65,19.57,NO,,NO
LTFJ29494,MAST,POLE,405415.65N,0292231.39E,574.47,33.11,NO,,NO
LTFJ29495,MAST,POLE,405416.24N,0292241.45E,588.25,37.04,NO,,NO
LTFJ29496,MAST,POLE,405402.25N,0292232.36E,503.57,17.88,NO,,NO
LTFJ29497,MAST,POLE,405407.58N,0292236.21E,511.61,22.11,NO,,NO
LTFJ29498,MAST,POLE,405407.98N,0292237.52E,513.35,23.88,NO,,NO
LTFJ29499,MAST,POLE,405408.61N,0292238.85E,519.94,24.16,NO,,NO
LTFJ29500,MAST,POLE,405407.68N,0292232.01E,545.76,23.83,NO,,NO
LTFJ29501,MAST,POLE,405407.17N,0292234.09E,524.24,22.16,NO,,NO
LTFJ29502,MAST,POLE,405406.86N,0292235.07E,516.79,20.82,NO,,NO
LTFJ29503,MAST,POLE,405408.96N,0292240.24E,531.42,32.37,NO,,NO
LTFJ29504,MAST,POLE,405403.10N,0292245.34E,564.73,32.84,NO,,NO
LTFJ29505,MAST,POLE,405402.21N,0292246.33E,563.28,34.25,NO,,NO
LTFJ29506,MAST,POLE,405400.16N,0292248.07E,524.53,33.89,NO,,NO
LTFJ29507,MAST,POLE,405404.80N,0292243.83E,553.80,33.36,NO,,NO
LTFJ29508,MAST,POLE,405406.12N,0292247.63E,563.28,21.59,NO,,NO
LTFJ29509,MAST,POLE,405406.21N,0292248.61E,570.47,22.10,NO,,NO
LTFJ29510,MAST,POLE,405400.02N,0292250.75E,502.85,24.50,NO,,NO
LTFJ29511,MAST,POLE,405400.70N,0292251.35E,508.29,23.24,NO,,NO
LTFJ29512,MAST,POLE,405416.94N,0292240.86E,590.84,41.06,NO,,NO
LTFJ29513,MAST,POLE,405441.29N,0292550.60E,879.67,26.49,NO,,NO
LTFJ29514,MAST,POLE,405441.83N,0292551.85E,862.71,25.58,NO,,NO
LTFJ29515,MAST,POLE,405417.23N,0292237.67E,567.58,28.37,NO,,NO
LTFJ29516,MAST,POLE,405413.61N,0292240.40E,562.99,23.49,NO,,NO
LTFJ29517,MAST,POLE,405407.72N,0292233.72E,530.83,23.22,NO,,NO
LTFJ29518,MAST,POLE,405419.65N,0292248.27E,594.58,23.75,NO,,NO
LTFJ29519,MAST,POLE,405413.06N,0292243.81E,537.72,15.12,NO,,NO
LTFJ29520,MAST,POLE,405412.62N,0292241.17E,553.54,24.50,NO,,NO
LTFJ29521,MAST,POLE,405404.07N,0292250.53E,554.69,18.89,NO,,NO
LTFJ29522,MAST,POLE,405404.81N,0292249.24E,582.51,24.74,NO,,NO
LTFJ29523,MAST,POLE,405400.46N,0292245.51E,546.65,24.42,NO,,NO
LTFJ29524,MAST,POLE,405404.80N,0292249.87E,582.51,27.60,NO,,NO
LTFJ29525,MAST,POLE,405404.39N,0292251.72E,557.84,24.02,NO,,NO
LTFJ29526,MAST,POLE,405401.78N,0292230.04E,515.64,14.65,NO,,NO
LTFJ29527,MAST,POLE,405400.80N,0292229.18E,523.39,28.74,NO,,NO
LTFJ29528,MAST,POLE,405402.03N,0292239.86E,502.12,15.85,NO,,NO
LTFJ29529,MAST,POLE,405400.09N,0292240.59E,516.50,25.07,NO,,NO
LTFJ29530,MAST,POLE,405402.80N,0292230.03E,535.72,26.83,NO,,NO
LTFJ29531,MAST,POLE,405402.57N,0292229.71E,547.21,38.82,NO,,NO
LTFJ29532,MAST,POLE,405401.45N,0292230.49E,522.53,23.89,NO,,NO
LTFJ29533,MAST,POLE,405400.47N,0292240.16E,502.12,12.51,NO,,NO
LTFJ29534,MAST,POLE,405400.58N,0292235.63E,470.86,21.36,NO,,NO
LTFJ29535,MAST,POLE,405359.99N,0292231.15E,515.35,28.29,NO,,NO
LTFJ29536,MAST,POLE,405400.50N,0292243.96E,549.50,26.01,NO,,NO
LTFJ29537,MAST,POLE,405400.45N,0292242.18E,532.87,26.40,NO,,NO
LTFJ29538,MAST,POLE,405401.07N,0292242.55E,536.02,25.81,NO,,NO
LTFJ29539,MAST,POLE,405400.99N,0292235.25E,473.42,22.36,NO,,NO
LTFJ29540,MAST,POLE,405403.05N,0292248.94E,558.39,23.42,NO,,NO
LTFJ29541,MAST,POLE,405403.72N,0292247.78E,576.77,24.80,NO,,NO
LTFJ29542,MAST,POLE,405404.45N,0292247.42E,569.02,18.75,NO,,NO
LTFJ29543,MAST,POLE,405401.40N,0292235.61E,471.12,20.82,NO,,NO
LTFJ29544,MAST,POLE,405401.59N,0292235.01E,474.56,19.78,NO,,NO
LTFJ29545,MAST,POLE,405401.20N,0292241.24E,521.38,24.42,NO,,NO
LTFJ29546,MAST,POLE,405412.63N,0292237.19E,559.28,33.20,NO,,NO
LTFJ29547,MAST,POLE,405418.31N,0292304.08E,640.94,23.02,NO,,NO
LTFJ29548,MAST,POLE,405418.39N,0292302.60E,641.24,27.64,NO,,NO
LTFJ29549,MAST,POLE,405418.47N,0292300.03E,634.91,27.96,NO,,NO
LTFJ29550,MAST,POLE,405416.65N,0292310.29E,671.65,25.83,NO,,NO
LTFJ29551,MAST,POLE,405417.08N,0292306.62E,658.17,31.62,NO,,NO
LTFJ29552,MAST,POLE,405418.08N,0292306.11E,644.68,18.71,NO,,NO
LTFJ29553,MAST,POLE,405418.50N,0292258.17E,628.61,24.05,NO,,NO
LTFJ29554,MAST,POLE,405419.18N,0292255.73E,620.83,24.08,NO,,NO
LTFJ29555,MAST,POLE,405418.93N,0292258.67E,630.90,24.28,NO,,NO
LTFJ29556,MAST,POLE,405419.46N,0292254.81E,617.39,25.00,NO,,NO
LTFJ29557,MAST,POLE,405419.48N,0292253.91E,610.79,22.24,NO,,NO
LTFJ29558,MAST,POLE,405419.05N,0292256.55E,625.16,24.15,NO,,NO
LTFJ29559,MAST,POLE,405412.98N,0292310.88E,636.05,12.66,NO,,NO
LTFJ29560,MAST,POLE,405412.51N,0292311.34E,636.35,10.52,NO,,NO
LTFJ29561,MAST,POLE,405411.85N,0292312.04E,637.79,14.50,NO,,NO
LTFJ29562,MAST,POLE,405414.30N,0292309.65E,636.65,16.31,NO,,NO
LTFJ29563,MAST,POLE,405413.89N,0292310.02E,638.94,21.35,NO,,NO
LTFJ29564,MAST,POLE,405411.82N,0292312.86E,665.06,40.45,NO,,NO
LTFJ29565,MAST,POLE,405413.34N,0292313.37E,664.76,35.84,NO,,NO
LTFJ29566,MAST,POLE,405414.12N,0292313.63E,678.54,23.00,NO,,NO
LTFJ29567,MAST,POLE,405412.58N,0292313.08E,657.02,31.37,NO,,NO
LTFJ29568,MAST,POLE,405412.95N,0292313.23E,662.17,36.62,NO,,NO
LTFJ29569,MAST,POLE,405422.13N,0292311.07E,646.39,25.88,NO,,NO
LTFJ29570,MAST,POLE,405421.71N,0292310.86E,644.09,19.29,NO,,NO
LTFJ29571,MAST,POLE,405421.11N,0292310.70E,653.28,22.27,NO,,NO
LTFJ29572,MAST,POLE,405418.02N,0292312.68E,675.95,17.92,NO,,NO
LTFJ29573,MAST,POLE,405417.85N,0292309.59E,668.50,27.87,NO,,NO
LTFJ29574,MAST,POLE,405418.32N,0292309.02E,661.02,21.23,NO,,NO
LTFJ29575,MAST,POLE,405420.62N,0292310.44E,653.58,19.15,NO,,NO
LTFJ29576,MAST,POLE,405416.75N,0292304.47E,627.16,13.59,NO,,NO
LTFJ29577,MAST,POLE,405415.84N,0292304.47E,631.46,12.97,NO,,NO
LTFJ29578,MAST,POLE,405414.92N,0292304.47E,635.50,11.11,NO,,NO
LTFJ29579,MAST,POLE,405419.31N,0292309.99E,653.87,18.70,NO,,NO
LTFJ29580,MAST,POLE,405417.54N,0292304.35E,630.61,16.46,NO,,NO
LTFJ29581,MAST,POLE,405416.62N,0292303.96E,636.35,15.81,NO,,NO
LTFJ29582,MAST,POLE,405419.60N,0292300.24E,639.20,30.89,NO,,NO
LTFJ29583,MAST,POLE,405419.67N,0292304.82E,641.24,23.77,NO,,NO
LTFJ29584,MAST,POLE,405420.58N,0292304.99E,640.65,29.54,NO,,NO
LTFJ29585,MAST,POLE,405418.76N,0292304.66E,640.94,20.31,NO,,NO
LTFJ29586,MAST,POLE,405420.23N,0292300.25E,639.20,33.39,NO,,NO
LTFJ29587,MAST,POLE,405420.08N,0292312.32E,669.36,23.08,NO,,NO
LTFJ29588,MAST,POLE,405420.45N,0292312.71E,660.17,15.61,NO,,NO
LTFJ29589,MAST,POLE,405418.80N,0292303.45E,641.50,24.67,NO,,NO
LTFJ29590,MAST,POLE,405418.87N,0292301.07E,636.05,24.88,NO,,NO
LTFJ29591,MAST,POLE,405418.90N,0292300.07E,633.46,24.28,NO,,NO
LTFJ29592,MAST,POLE,405414.97N,0292309.03E,637.50,14.06,NO,,NO
LTFJ29593,MAST,POLE,405407.40N,0292248.11E,557.41,23.37,NO,,NO
LTFJ29594,MAST,POLE,405408.35N,0292248.30E,545.34,17.70,NO,,NO
LTFJ29595,MAST,POLE,405406.86N,0292248.91E,559.71,15.92,NO,,NO
LTFJ29596,MAST,POLE,405403.52N,0292239.19E,504.58,21.79,NO,,NO
LTFJ29597,MAST,POLE,405408.24N,0292240.58E,517.48,26.64,NO,,NO
LTFJ29598,MAST,POLE,405404.00N,0292240.99E,519.22,24.98,NO,,NO
LTFJ29599,MAST,POLE,405409.19N,0292247.43E,546.48,25.28,NO,,NO
LTFJ29600,MAST,POLE,405403.43N,0292310.75E,605.94,22.36,NO,,NO
LTFJ29601,MAST,POLE,405402.09N,0292311.69E,614.83,18.08,NO,,NO
LTFJ29602,MAST,POLE,405406.24N,0292252.63E,590.42,28.32,NO,,NO
LTFJ29603,MAST,POLE,405411.75N,0292246.28E,546.78,24.24,NO,,NO
LTFJ29604,MAST,POLE,405411.03N,0292243.81E,531.85,24.69,NO,,NO
LTFJ29605,MAST,POLE,405404.15N,0292309.96E,590.71,21.51,NO,,NO
LTFJ29606,MAST,POLE,405405.80N,0292238.96E,501.27,25.70,NO,,NO
LTFJ29607,MAST,POLE,405405.81N,0292238.46E,497.27,23.02,NO,,NO
LTFJ29608,MAST,POLE,405407.21N,0292238.36E,506.72,25.14,NO,,NO
LTFJ29609,MAST,POLE,405410.84N,0292240.28E,538.87,22.67,NO,,NO
LTFJ29610,MAST,POLE,405406.36N,0292240.09E,508.75,25.23,NO,,NO
LTFJ29611,MAST,POLE,405404.58N,0292238.80E,498.55,23.29,NO,,NO
LTFJ29612,MAST,POLE,405404.88N,0292242.78E,528.11,20.22,NO,,NO
LTFJ29613,MAST,POLE,405404.36N,0292241.70E,522.07,22.88,NO,,NO
LTFJ29614,MAST,POLE,405403.80N,0292240.58E,514.92,23.81,NO,,NO
LTFJ29615,MAST,POLE,405405.04N,0292240.36E,511.74,26.70,NO,,NO
LTFJ29616,MAST,POLE,405405.79N,0292241.76E,518.07,21.55,NO,,NO
LTFJ29617,MAST,POLE,405405.71N,0292243.02E,541.33,32.35,NO,,NO
LTFJ29618,MAST,POLE,405414.89N,0292313.92E,688.88,32.99,NO,,NO
LTFJ29619,MAST,POLE,405416.98N,0292311.03E,671.36,19.18,NO,,NO
LTFJ29620,MAST,POLE,405416.35N,0292313.08E,692.91,26.33,NO,,NO
LTFJ29621,MAST,POLE,405415.75N,0292314.27E,692.03,33.77,NO,,NO
LTFJ29622,MAST,POLE,405416.91N,0292311.52E,677.99,20.55,NO,,NO
LTFJ29623,MAST,POLE,405416.71N,0292308.02E,644.68,18.05,NO,,NO
LTFJ29624,MAST,POLE,405415.97N,0292308.28E,638.65,15.26,NO,,NO
LTFJ29625,MAST,POLE,405415.63N,0292308.48E,637.20,13.01,NO,,NO
LTFJ29626,MAST,POLE,405417.04N,0292310.51E,664.76,15.83,NO,,NO
LTFJ29627,MAST,POLE,405417.17N,0292308.79E,655.28,20.31,NO,,NO
LTFJ29628,MAST,POLE,405417.06N,0292308.35E,649.54,15.93,NO,,NO
LTFJ29629,MAST,POLE,405405.49N,0292253.63E,568.30,27.04,NO,,NO
LTFJ29630,MAST,POLE,405420.08N,0292254.98E,616.83,25.64,NO,,NO
LTFJ29631,MAST,POLE,405419.77N,0292252.47E,608.20,24.71,NO,,NO
LTFJ29632,MAST,POLE,405409.01N,0292256.46E,607.05,28.06,NO,,NO
LTFJ29633,MAST,POLE,405408.88N,0292300.56E,593.27,19.97,NO,,NO
LTFJ29634,MAST,POLE,405420.01N,0292251.67E,621.13,40.03,NO,,NO
LTFJ29635,MAST,POLE,405416.92N,0292313.98E,709.55,40.23,NO,,NO
LTFJ29636,MAST,POLE,405416.57N,0292312.45E,688.03,22.58,NO,,NO
LTFJ29637,MAST,POLE,405418.87N,0292311.73E,666.76,18.34,NO,,NO
LTFJ29638,MAST,POLE,405417.49N,0292311.42E,678.54,24.82,NO,,NO
LTFJ29639,MAST,POLE,405417.36N,0292313.37E,694.62,27.16,NO,,NO
LTFJ29640,MAST,POLE,405339.63N,0292229.90E,450.02,8.24,NO,,NO
LTFJ29641,MAST,POLE,405335.02N,0292251.12E,536.44,8.94,NO,,NO
LTFJ29642,MAST,POLE,405335.61N,0292253.65E,547.63,9.42,NO,,NO
LTFJ29643,MAST,POLE,405336.08N,0292251.18E,541.89,9.87,NO,,NO
LTFJ29644,MAST,POLE,405336.40N,0292251.99E,544.48,8.82,NO,,NO
LTFJ29645,MAST,POLE,405335.47N,0292251.87E,557.11,25.76,NO,,NO
LTFJ29646,MAST,POLE,405334.79N,0292250.44E,551.08,26.04,NO,,NO
LTFJ29647,MAST,POLE,405323.32N,0292251.02E,526.40,11.63,NO,,NO
LTFJ29648,MAST,POLE,405321.55N,0292244.11E,507.14,26.82,NO,,NO
LTFJ29649,MAST,POLE,405334.27N,0292250.40E,536.15,11.10,NO,,NO
LTFJ29650,MAST,POLE,405333.28N,0292250.80E,535.85,11.38,NO,,NO
LTFJ29651,MAST,POLE,405332.80N,0292250.99E,536.15,11.27,NO,,NO
LTFJ29652,MAST,POLE,405331.44N,0292245.58E,519.51,14.18,NO,,NO
LTFJ29653,MAST,POLE,405333.72N,0292246.63E,516.33,7.91,NO,,NO
LTFJ29654,MAST,POLE,405331.95N,0292246.94E,535.59,23.74,NO,,NO
LTFJ29655,MAST,POLE,405331.78N,0292246.21E,534.70,26.70,NO,,NO
LTFJ29656,MAST,POLE,405334.15N,0292247.29E,523.81,12.86,NO,,NO
LTFJ29657,MAST,POLE,405336.60N,0292250.05E,541.59,9.50,NO,,NO
LTFJ29658,MAST,POLE,405336.17N,0292250.21E,542.19,10.75,NO,,NO
LTFJ29659,MAST,POLE,405335.70N,0292250.39E,538.74,10.48,NO,,NO
LTFJ29660,MAST,POLE,405334.18N,0292246.70E,517.22,11.15,NO,,NO
LTFJ29661,MAST,POLE,405337.25N,0292249.78E,543.04,10.37,NO,,NO
LTFJ29662,MAST,POLE,405321.57N,0292239.68E,494.81,25.69,NO,,NO
LTFJ29663,MAST,POLE,405320.78N,0292240.00E,491.36,25.98,NO,,NO
LTFJ29664,MAST,POLE,405320.73N,0292240.02E,491.36,26.20,NO,,NO
LTFJ29665,MAST,POLE,405323.12N,0292240.32E,487.62,11.28,NO,,NO
LTFJ29666,MAST,POLE,405322.65N,0292238.31E,478.44,10.34,NO,,NO
LTFJ29667,MAST,POLE,405321.61N,0292239.66E,494.81,25.60,NO,,NO
LTFJ29668,MAST,POLE,405321.08N,0292237.61E,489.07,26.09,NO,,NO
LTFJ29669,MAST,POLE,405320.49N,0292238.98E,488.77,26.47,NO,,NO
LTFJ29670,MAST,POLE,405320.25N,0292237.94E,485.92,26.81,NO,,NO
LTFJ29671,MAST,POLE,405321.07N,0292242.07E,501.14,26.14,NO,,NO
LTFJ29672,MAST,POLE,405322.04N,0292241.67E,505.73,26.38,NO,,NO
LTFJ29673,MAST,POLE,405321.33N,0292243.18E,504.85,27.28,NO,,NO
LTFJ29674,MAST,POLE,405324.48N,0292244.10E,503.44,11.20,NO,,NO
LTFJ29675,MAST,POLE,405324.44N,0292245.08E,504.58,11.39,NO,,NO
LTFJ29676,MAST,POLE,405323.11N,0292243.73E,507.14,19.77,NO,,NO
LTFJ29677,MAST,POLE,405322.24N,0292239.93E,490.51,16.46,NO,,NO
LTFJ29678,MAST,POLE,405324.06N,0292244.28E,503.14,11.14,NO,,NO
LTFJ29679,MAST,POLE,405323.52N,0292245.44E,506.29,13.65,NO,,NO
LTFJ29680,MAST,POLE,405323.99N,0292245.26E,506.59,13.61,NO,,NO
LTFJ29681,MAST,POLE,405332.56N,0292246.69E,535.59,26.16,NO,,NO
LTFJ29682,MAST,POLE,405324.50N,0292249.25E,522.66,12.02,NO,,NO
LTFJ29683,MAST,POLE,405325.10N,0292249.25E,528.41,13.66,NO,,NO
LTFJ29684,MAST,POLE,405323.71N,0292249.56E,522.66,15.53,NO,,NO
LTFJ29685,MAST,POLE,405325.44N,0292249.40E,532.41,12.85,NO,,NO
LTFJ29686,MAST,POLE,405329.13N,0292251.20E,544.19,9.60,NO,,NO
LTFJ29687,MAST,POLE,405328.74N,0292250.29E,541.33,10.44,NO,,NO
LTFJ29688,MAST,POLE,405329.24N,0292250.09E,540.18,9.70,NO,,NO
LTFJ29689,MAST,POLE,405325.77N,0292249.55E,536.15,14.10,NO,,NO
LTFJ29690,MAST,POLE,405326.11N,0292249.71E,539.89,15.95,NO,,NO
LTFJ29691,MAST,POLE,405329.80N,0292250.93E,543.89,9.57,NO,,NO
LTFJ29692,MAST,POLE,405326.84N,0292251.06E,544.19,12.13,NO,,NO
LTFJ29693,MAST,POLE,405327.33N,0292250.85E,544.48,12.18,NO,,NO
LTFJ29694,MAST,POLE,405325.77N,0292251.49E,544.48,16.35,NO,,NO
LTFJ29695,MAST,POLE,405327.21N,0292252.37E,558.26,23.52,NO,,NO
LTFJ29696,MAST,POLE,405328.00N,0292252.07E,557.41,22.93,NO,,NO
LTFJ29697,MAST,POLE,405326.28N,0292252.75E,558.26,25.78,NO,,NO
LTFJ29698,MAST,POLE,405328.23N,0292250.49E,542.48,10.74,NO,,NO
LTFJ29699,MAST,POLE,405328.47N,0292251.47E,543.89,9.95,NO,,NO
LTFJ29700,MAST,POLE,405327.71N,0292251.79E,543.63,9.74,NO,,NO
LTFJ29701,MAST,POLE,405321.58N,0292248.37E,505.73,12.31,NO,,NO
LTFJ29702,MAST,POLE,405321.95N,0292248.22E,507.14,13.20,NO,,NO
LTFJ29703,MAST,POLE,405322.72N,0292248.31E,506.59,10.22,NO,,NO
LTFJ29704,MAST,POLE,405325.34N,0292253.12E,558.26,29.57,NO,,NO
LTFJ29705,MAST,POLE,405321.18N,0292248.53E,503.99,12.56,NO,,NO
LTFJ29706,MAST,POLE,405322.90N,0292248.95E,528.11,26.13,NO,,NO
LTFJ29707,MAST,POLE,405332.45N,0292245.94E,534.70,29.14,NO,,NO
LTFJ29708,MAST,POLE,405332.40N,0292245.95E,534.70,29.05,NO,,NO
LTFJ29709,MAST,POLE,405321.86N,0292249.39E,524.37,26.12,NO,,NO
