Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTCR_4748,BUILDING,BUILDING,371841.893N,0404347.947E,3411.31,32.81,NO INFO,,NO
LTCR_4749,BUILDING,BUILDING,371843.628N,0404418.581E,3454.78,32.81,NO INFO,,NO
LTCR_4750,BUILDING,BUILDING,371843.950N,0404417.475E,3455.93,32.81,NO INFO,,NO
LTCR_4751,BUILDING,BUILDING,371843.851N,0404417.821E,3456.42,32.81,NO INFO,,NO
LTCR_4752,BUILDING,BUILDING,371843.347N,0404418.103E,3448.32,32.81,NO INFO,,NO
LTCR_4753,BUILDING,BUILDING,371843.050N,0404420.790E,3446.97,32.81,NO INFO,,NO
LTCR_4754,BUILDING,BUILDING,371842.786N,0404420.148E,3452.58,42.65,NO INFO,,NO
LTCR_4755,BUILDING,BUILDING,371842.545N,0404418.279E,3442.67,42.65,NO INFO,,NO
LTCR_4756,BUILDING,BUILDING,371844.906N,0404415.935E,3464.49,32.81,NO INFO,,NO
LTCR_4757,BUILDING,BUILDING,371844.608N,0404415.817E,3456.42,32.81,NO INFO,,NO
LTCR_4758,BUILDING,BUILDING,371843.657N,0404415.798E,3439.53,32.81,NO INFO,,NO
LTCR_4759,BUILDING,BUILDING,371841.888N,0404416.048E,3424.96,42.65,NO INFO,,NO
LTCR_4760,BUILDING,BUILDING,371846.621N,0404412.818E,3489.56,42.65,NO INFO,,NO
LTCR_4761,BUILDING,BUILDING,371847.400N,0404412.252E,3494.91,32.81,NO INFO,,NO
LTCR_4762,BUILDING,BUILDING,371845.599N,0404434.636E,3435.75,32.81,NO INFO,,NO
LTCR_4763,BUILDING,BUILDING,371845.557N,0404436.571E,3419.25,32.81,NO INFO,,NO
LTCR_4764,BUILDING,BUILDING,371845.782N,0404434.618E,3449.11,42.65,NO INFO,,NO
LTCR_4765,BUILDING,BUILDING,371845.570N,0404434.252E,3438.28,32.81,NO INFO,,NO
LTCR_4766,BUILDING,BUILDING,371844.877N,0404442.171E,3355.90,32.81,NO INFO,,NO
LTCR_4767,BUILDING,BUILDING,371844.768N,0404441.751E,3352.19,32.81,NO INFO,,NO
LTCR_4768,BUILDING,BUILDING,371844.919N,0404444.207E,3337.00,32.81,NO INFO,,NO
LTCR_4769,BUILDING,BUILDING,371844.810N,0404443.787E,3336.25,32.81,NO INFO,,NO
LTCR_4770,BUILDING,BUILDING,371844.302N,0404444.393E,3344.87,62.34,NO INFO,,NO
LTCR_4771,BUILDING,BUILDING,371842.390N,0404436.292E,3301.53,52.49,NO INFO,,NO
LTCR_4772,BUILDING,BUILDING,371841.532N,0404430.870E,3355.08,32.81,NO INFO,,NO
LTCR_4773,BUILDING,BUILDING,371841.774N,0404430.126E,3388.74,52.49,NO INFO,,NO
LTCR_4774,BUILDING,BUILDING,371841.901N,0404429.962E,3384.15,42.65,NO INFO,,NO
LTCR_4775,BUILDING,BUILDING,371841.184N,0404430.789E,3344.84,32.81,NO INFO,,NO
LTCR_4776,BUILDING,BUILDING,371841.413N,0404431.251E,3348.02,32.81,NO INFO,,NO
LTCR_4777,BUILDING,BUILDING,371841.455N,0404431.474E,3347.43,32.81,NO INFO,,NO
LTCR_4778,BUILDING,BUILDING,371841.836N,0404431.493E,3368.59,42.65,NO INFO,,NO
LTCR_4779,BUILDING,BUILDING,371844.095N,0404433.558E,3418.69,32.81,NO INFO,,NO
LTCR_4780,BUILDING,BUILDING,371844.510N,0404432.651E,3428.99,32.81,NO INFO,,NO
LTCR_4781,BUILDING,BUILDING,371843.499N,0404434.498E,3381.03,32.81,NO INFO,,NO
LTCR_4782,BUILDING,BUILDING,371842.711N,0404433.747E,3365.54,32.81,NO INFO,,NO
LTCR_4783,BUILDING,BUILDING,371842.024N,0404432.738E,3353.47,32.81,NO INFO,,NO
LTCR_4784,BUILDING,BUILDING,371845.959N,0404434.098E,3446.19,32.81,NO INFO,,NO
LTCR_4785,BUILDING,BUILDING,371846.347N,0404434.694E,3447.99,32.81,NO INFO,,NO
LTCR_4786,BUILDING,BUILDING,371845.687N,0404433.654E,3454.81,42.65,NO INFO,,NO
LTCR_4787,BUILDING,BUILDING,371844.038N,0404431.573E,3424.30,32.81,NO INFO,,NO
LTCR_4788,BUILDING,BUILDING,371844.161N,0404432.276E,3423.25,32.81,NO INFO,,NO
LTCR_4789,BUILDING,BUILDING,371846.944N,0404442.114E,3431.22,32.81,NO INFO,,NO
LTCR_4790,BUILDING,BUILDING,371846.477N,0404443.234E,3405.14,32.81,NO INFO,,NO
LTCR_4791,BUILDING,BUILDING,371845.961N,0404445.653E,3343.99,32.81,NO INFO,,NO
LTCR_4792,BUILDING,BUILDING,371845.106N,0404442.087E,3375.68,42.65,NO INFO,,NO
LTCR_4793,BUILDING,BUILDING,371845.036N,0404441.670E,3377.42,42.65,NO INFO,,NO
LTCR_4794,BUILDING,BUILDING,371845.003N,0404441.529E,3376.01,42.65,NO INFO,,NO
LTCR_4795,BUILDING,BUILDING,371844.941N,0404442.446E,3355.18,32.81,NO INFO,,NO
LTCR_4796,BUILDING,BUILDING,371844.594N,0404442.605E,3341.63,32.81,NO INFO,,NO
LTCR_4797,BUILDING,BUILDING,371845.215N,0404443.050E,3356.03,32.81,NO INFO,,NO
LTCR_4798,BUILDING,BUILDING,371844.969N,0404443.660E,3351.24,42.65,NO INFO,,NO
LTCR_4799,BUILDING,BUILDING,371844.940N,0404443.543E,3350.88,42.65,NO INFO,,NO
LTCR_4800,BUILDING,BUILDING,371845.090N,0404444.276E,3351.44,42.65,NO INFO,,NO
LTCR_4801,BUILDING,BUILDING,371844.279N,0404444.271E,3355.83,72.18,NO INFO,,NO
LTCR_4802,BUILDING,BUILDING,371844.310N,0404443.795E,3321.97,32.81,NO INFO,,NO
LTCR_4803,BUILDING,BUILDING,371844.368N,0404443.944E,3322.60,32.81,NO INFO,,NO
LTCR_4804,BUILDING,BUILDING,371844.379N,0404444.034E,3322.47,32.81,NO INFO,,NO
LTCR_4805,BUILDING,BUILDING,371841.691N,0404429.922E,3398.48,62.34,NO INFO,,NO
LTCR_4806,BUILDING,BUILDING,371841.877N,0404430.141E,3401.27,62.34,NO INFO,,NO
LTCR_4807,BUILDING,BUILDING,371841.973N,0404429.850E,3397.14,52.49,NO INFO,,NO
LTCR_4808,BUILDING,BUILDING,371841.405N,0404429.810E,3362.26,32.81,NO INFO,,NO
LTCR_4809,BUILDING,BUILDING,371842.004N,0404431.520E,3383.52,52.49,NO INFO,,NO
LTCR_4810,BUILDING,BUILDING,371843.161N,0404432.306E,3396.81,32.81,NO INFO,,NO
LTCR_4811,BUILDING,BUILDING,371843.195N,0404432.385E,3398.02,32.81,NO INFO,,NO
LTCR_4812,BUILDING,BUILDING,371844.434N,0404432.197E,3448.55,52.49,NO INFO,,NO
LTCR_4813,BUILDING,BUILDING,371844.284N,0404432.239E,3435.62,42.65,NO INFO,,NO
LTCR_4814,BUILDING,BUILDING,371844.497N,0404431.422E,3443.46,42.65,NO INFO,,NO
LTCR_4815,BUILDING,BUILDING,371844.852N,0404432.885E,3434.93,32.81,NO INFO,,NO
LTCR_4816,BUILDING,BUILDING,371844.024N,0404434.211E,3414.39,32.81,NO INFO,,NO
LTCR_4817,BUILDING,BUILDING,371843.999N,0404434.098E,3414.82,32.81,NO INFO,,NO
LTCR_4818,BUILDING,BUILDING,371843.605N,0404434.293E,3404.16,42.65,NO INFO,,NO
LTCR_4819,BUILDING,BUILDING,371843.678N,0404434.614E,3395.17,42.65,NO INFO,,NO
LTCR_4820,BUILDING,BUILDING,371841.990N,0404434.865E,3311.27,32.81,NO INFO,,NO
LTCR_4821,BUILDING,BUILDING,371842.811N,0404432.861E,3378.53,32.81,NO INFO,,NO
LTCR_4822,BUILDING,BUILDING,371842.181N,0404432.698E,3368.50,42.65,NO INFO,,NO
LTCR_4823,BUILDING,BUILDING,371842.533N,0404433.289E,3363.80,32.81,NO INFO,,NO
LTCR_4824,BUILDING,BUILDING,371843.443N,0404431.801E,3411.31,32.81,NO INFO,,NO
LTCR_4825,BUILDING,BUILDING,371842.865N,0404431.121E,3398.12,32.81,NO INFO,,NO
LTCR_4826,BUILDING,BUILDING,371845.500N,0404434.030E,3448.58,42.65,NO INFO,,NO
LTCR_4827,BUILDING,BUILDING,371845.950N,0404434.731E,3461.11,52.49,NO INFO,,NO
LTCR_4828,BUILDING,BUILDING,371845.603N,0404434.100E,3449.93,42.65,NO INFO,,NO
LTCR_4829,BUILDING,BUILDING,371846.041N,0404435.188E,3439.49,32.81,NO INFO,,NO
LTCR_4830,BUILDING,BUILDING,371846.034N,0404436.012E,3432.90,32.81,NO INFO,,NO
LTCR_4831,BUILDING,BUILDING,371845.809N,0404435.741E,3431.03,32.81,NO INFO,,NO
LTCR_4832,BUILDING,BUILDING,371845.558N,0404434.648E,3444.74,42.65,NO INFO,,NO
LTCR_4833,BUILDING,BUILDING,371845.482N,0404434.362E,3435.78,32.81,NO INFO,,NO
LTCR_4834,BUILDING,BUILDING,371845.682N,0404436.527E,3431.95,42.65,NO INFO,,NO
LTCR_4835,BUILDING,BUILDING,371845.603N,0404436.763E,3419.35,32.81,NO INFO,,NO
LTCR_4836,BUILDING,BUILDING,371845.693N,0404437.095E,3419.97,32.81,NO INFO,,NO
LTCR_4837,BUILDING,BUILDING,371846.544N,0404432.327E,3462.79,32.81,NO INFO,,NO
LTCR_4838,BUILDING,BUILDING,371845.945N,0404432.912E,3452.78,32.81,NO INFO,,NO
LTCR_4839,BUILDING,BUILDING,371846.004N,0404433.873E,3458.00,42.65,NO INFO,,NO
LTCR_4840,BUILDING,BUILDING,371846.098N,0404433.963E,3458.75,42.65,NO INFO,,NO
LTCR_4841,BUILDING,BUILDING,371846.141N,0404434.338E,3457.11,42.65,NO INFO,,NO
LTCR_4842,BUILDING,BUILDING,371845.714N,0404433.831E,3463.80,52.49,NO INFO,,NO
LTCR_4843,BUILDING,BUILDING,371845.471N,0404433.046E,3445.53,32.81,NO INFO,,NO
LTCR_4844,BUILDING,BUILDING,371846.593N,0404437.706E,3440.05,32.81,NO INFO,,NO
LTCR_4845,BUILDING,BUILDING,371847.048N,0404434.678E,3457.86,32.81,NO INFO,,NO
LTCR_4846,BUILDING,BUILDING,371846.618N,0404433.581E,3458.39,32.81,NO INFO,,NO
LTCR_4847,BUILDING,BUILDING,371846.203N,0404433.549E,3452.84,32.81,NO INFO,,NO
LTCR_4848,BUILDING,BUILDING,371846.230N,0404433.828E,3451.53,32.81,NO INFO,,NO
LTCR_4849,BUILDING,BUILDING,371846.635N,0404433.733E,3457.70,32.81,NO INFO,,NO
LTCR_4850,BUILDING,BUILDING,371846.124N,0404434.483E,3455.99,42.65,NO INFO,,NO
LTCR_4851,BUILDING,BUILDING,371845.594N,0404433.646E,3463.18,52.49,NO INFO,,NO
LTCR_4852,BUILDING,BUILDING,371846.866N,0404437.922E,3445.76,32.81,NO INFO,,NO
LTCR_4853,BUILDING,BUILDING,371846.778N,0404439.123E,3443.00,32.81,NO INFO,,NO
LTCR_4854,BUILDING,BUILDING,371846.400N,0404438.606E,3444.94,42.65,NO INFO,,NO
LTCR_4855,BUILDING,BUILDING,371846.565N,0404438.459E,3438.87,32.81,NO INFO,,NO
LTCR_4856,BUILDING,BUILDING,371846.397N,0404438.610E,3435.03,32.81,NO INFO,,NO
LTCR_4857,BUILDING,BUILDING,371846.352N,0404438.220E,3434.31,32.81,NO INFO,,NO
LTCR_4858,BUILDING,BUILDING,371846.152N,0404438.343E,3439.66,42.65,NO INFO,,NO
LTCR_4859,BUILDING,BUILDING,371846.551N,0404438.100E,3438.80,32.81,NO INFO,,NO
LTCR_4860,BUILDING,BUILDING,371846.417N,0404439.043E,3435.00,32.81,NO INFO,,NO
LTCR_4861,BUILDING,BUILDING,371846.211N,0404438.694E,3430.86,32.81,NO INFO,,NO
LTCR_4862,BUILDING,BUILDING,371846.269N,0404438.693E,3432.14,32.81,NO INFO,,NO
LTCR_4863,BUILDING,BUILDING,371846.617N,0404438.765E,3439.79,32.81,NO INFO,,NO
LTCR_4864,BUILDING,BUILDING,371846.837N,0404442.771E,3422.73,32.81,NO INFO,,NO
LTCR_4865,BUILDING,BUILDING,371846.556N,0404443.050E,3421.55,42.65,NO INFO,,NO
LTCR_4866,BUILDING,BUILDING,371846.543N,0404442.860E,3413.28,32.81,NO INFO,,NO
LTCR_4867,BUILDING,BUILDING,371846.598N,0404443.328E,3420.07,42.65,NO INFO,,NO
LTCR_4868,BUILDING,BUILDING,371846.914N,0404443.894E,3413.34,32.81,NO INFO,,NO
LTCR_4869,BUILDING,BUILDING,371846.441N,0404444.254E,3384.80,32.81,NO INFO,,NO
LTCR_4870,BUILDING,BUILDING,371845.978N,0404442.515E,3392.97,32.81,NO INFO,,NO
LTCR_4871,BUILDING,BUILDING,371846.458N,0404445.568E,3369.25,32.81,NO INFO,,NO
LTCR_4872,BUILDING,BUILDING,371846.016N,0404445.466E,3357.47,42.65,NO INFO,,NO
LTCR_4873,BUILDING,BUILDING,371846.044N,0404445.777E,3355.08,42.65,NO INFO,,NO
LTCR_4874,BUILDING,BUILDING,371845.567N,0404445.142E,3340.74,32.81,NO INFO,,NO
LTCR_4875,BUILDING,BUILDING,371846.890N,0404444.966E,3405.34,42.65,NO INFO,,NO
LTCR_4876,BUILDING,BUILDING,371846.877N,0404445.104E,3393.69,32.81,NO INFO,,NO
LTCR_4877,BUILDING,BUILDING,371846.776N,0404444.872E,3391.63,32.81,NO INFO,,NO
LTCR_4878,BUILDING,BUILDING,371845.392N,0404439.467E,3408.19,32.81,NO INFO,,NO
LTCR_4879,BUILDING,BUILDING,371838.631N,0404359.222E,3335.56,32.81,NO INFO,,NO
LTCR_4880,BUILDING,BUILDING,371838.130N,0404359.066E,3322.47,32.81,NO INFO,,NO
LTCR_4881,BUILDING,BUILDING,371838.397N,0404359.213E,3330.04,32.81,NO INFO,,NO
LTCR_4882,BUILDING,BUILDING,371839.326N,0404359.247E,3348.84,32.81,NO INFO,,NO
LTCR_4883,BUILDING,BUILDING,371839.077N,0404403.143E,3385.59,52.49,NO INFO,,NO
LTCR_4884,BUILDING,BUILDING,371839.273N,0404402.768E,3371.12,32.81,NO INFO,,NO
LTCR_4885,BUILDING,BUILDING,371838.858N,0404403.121E,3369.12,42.65,NO INFO,,NO
LTCR_4886,BUILDING,BUILDING,371839.338N,0404402.026E,3374.20,32.81,NO INFO,,NO
LTCR_4887,BUILDING,BUILDING,371837.841N,0404404.195E,3345.86,42.65,NO INFO,,NO
LTCR_4888,BUILDING,BUILDING,371839.338N,0404400.426E,3369.78,32.81,NO INFO,,NO
LTCR_4889,BUILDING,BUILDING,371839.736N,0404401.916E,3392.90,42.65,NO INFO,,NO
LTCR_4890,BUILDING,BUILDING,371840.626N,0404403.199E,3396.48,32.81,NO INFO,,NO
LTCR_4891,BUILDING,BUILDING,371840.701N,0404402.705E,3397.20,32.81,NO INFO,,NO
LTCR_4892,BUILDING,BUILDING,371837.077N,0404419.206E,3327.09,32.81,NO INFO,,NO
LTCR_4893,BUILDING,BUILDING,371837.030N,0404414.136E,3292.49,42.65,NO INFO,,NO
LTCR_4894,BUILDING,BUILDING,371837.395N,0404414.265E,3304.50,32.81,NO INFO,,NO
LTCR_4895,BUILDING,BUILDING,371837.324N,0404408.569E,3310.33,62.34,NO INFO,,NO
LTCR_4896,BUILDING,BUILDING,371837.947N,0404409.638E,3281.44,32.81,NO INFO,,NO
LTCR_4897,BUILDING,BUILDING,371837.610N,0404411.870E,3288.76,32.81,NO INFO,,NO
LTCR_4898,BUILDING,BUILDING,371838.468N,0404413.575E,3347.60,42.65,NO INFO,,NO
LTCR_4899,BUILDING,BUILDING,371838.506N,0404413.317E,3337.89,32.81,NO INFO,,NO
LTCR_4900,BUILDING,BUILDING,371838.328N,0404413.043E,3331.78,32.81,NO INFO,,NO
LTCR_4901,BUILDING,BUILDING,371837.918N,0404412.488E,3315.22,32.81,NO INFO,,NO
LTCR_4902,BUILDING,BUILDING,371838.185N,0404412.074E,3319.35,32.81,NO INFO,,NO
LTCR_4903,BUILDING,BUILDING,371839.668N,0404404.559E,3378.96,32.81,NO INFO,,NO
LTCR_4904,BUILDING,BUILDING,371839.220N,0404404.548E,3364.76,32.81,NO INFO,,NO
LTCR_4905,BUILDING,BUILDING,371838.554N,0404404.907E,3341.27,32.81,NO INFO,,NO
LTCR_4906,BUILDING,BUILDING,371839.263N,0404407.272E,3319.68,32.81,NO INFO,,NO
LTCR_4907,BUILDING,BUILDING,371838.826N,0404406.894E,3321.97,32.81,NO INFO,,NO
LTCR_4908,BUILDING,BUILDING,371838.862N,0404407.571E,3313.57,32.81,NO INFO,,NO
LTCR_4909,BUILDING,BUILDING,371839.780N,0404417.467E,3364.30,32.81,NO INFO,,NO
LTCR_4910,BUILDING,BUILDING,371840.184N,0404417.067E,3374.07,32.81,NO INFO,,NO
LTCR_4911,BUILDING,BUILDING,371839.483N,0404418.992E,3367.18,32.81,NO INFO,,NO
LTCR_4912,BUILDING,BUILDING,371839.212N,0404419.920E,3359.38,32.81,NO INFO,,NO
LTCR_4913,BUILDING,BUILDING,371840.823N,0404421.459E,3397.40,32.81,NO INFO,,NO
LTCR_4914,BUILDING,BUILDING,371840.838N,0404421.771E,3395.23,32.81,NO INFO,,NO
LTCR_4915,BUILDING,BUILDING,371837.142N,0404420.797E,3322.83,32.81,NO INFO,,NO
LTCR_4916,BUILDING,BUILDING,371837.456N,0404420.231E,3330.01,32.81,NO INFO,,NO
LTCR_4917,BUILDING,BUILDING,371840.700N,0404404.394E,3406.29,42.65,NO INFO,,NO
LTCR_4918,BUILDING,BUILDING,371838.834N,0404335.704E,3454.68,42.65,NO INFO,,NO
LTCR_4919,BUILDING,BUILDING,371840.256N,0404342.432E,3414.79,32.81,NO INFO,,NO
LTCR_4920,BUILDING,BUILDING,371839.773N,0404347.163E,3367.97,32.81,NO INFO,,NO
LTCR_4921,BUILDING,BUILDING,371839.634N,0404347.627E,3363.15,32.81,NO INFO,,NO
LTCR_4922,BUILDING,BUILDING,371839.316N,0404351.135E,3356.32,62.34,NO INFO,,NO
LTCR_4923,BUILDING,BUILDING,371839.862N,0404349.314E,3349.04,32.81,NO INFO,,NO
LTCR_4924,BUILDING,BUILDING,371839.723N,0404431.892E,3279.04,32.81,NO INFO,,NO
LTCR_4925,BUILDING,BUILDING,371839.279N,0404430.399E,3309.87,42.65,NO INFO,,NO
LTCR_4926,BUILDING,BUILDING,371838.308N,0404425.108E,3306.95,32.81,NO INFO,,NO
LTCR_4927,BUILDING,BUILDING,371838.513N,0404426.067E,3310.55,32.81,NO INFO,,NO
LTCR_4928,BUILDING,BUILDING,371838.017N,0404424.011E,3315.08,32.81,NO INFO,,NO
LTCR_4929,BUILDING,BUILDING,371838.232N,0404436.577E,3211.94,32.81,NO INFO,,NO
LTCR_4930,BUILDING,BUILDING,371840.948N,0404416.362E,3403.34,42.65,NO INFO,,NO
LTCR_4931,BUILDING,BUILDING,371839.272N,0404418.116E,3355.08,32.81,NO INFO,,NO
LTCR_4932,BUILDING,BUILDING,371839.430N,0404417.505E,3355.64,32.81,NO INFO,,NO
LTCR_4933,BUILDING,BUILDING,371838.458N,0404420.007E,3349.83,42.65,NO INFO,,NO
LTCR_4934,BUILDING,BUILDING,371839.073N,0404423.281E,3352.91,42.65,NO INFO,,NO
LTCR_4935,BUILDING,BUILDING,371840.664N,0404419.331E,3399.73,32.81,NO INFO,,NO
LTCR_4936,BUILDING,BUILDING,371840.687N,0404421.824E,3390.38,32.81,NO INFO,,NO
LTCR_4937,BUILDING,BUILDING,371837.295N,0404419.638E,3329.13,32.81,NO INFO,,NO
LTCR_4938,BUILDING,BUILDING,371837.476N,0404420.929E,3323.48,32.81,NO INFO,,NO
LTCR_4939,BUILDING,BUILDING,371836.919N,0404421.105E,3317.12,32.81,NO INFO,,NO
LTCR_4940,BUILDING,BUILDING,371837.598N,0404416.513E,3318.13,52.49,NO INFO,,NO
LTCR_4941,BUILDING,BUILDING,371838.232N,0404417.933E,3312.84,32.81,NO INFO,,NO
LTCR_4942,BUILDING,BUILDING,371838.236N,0404418.429E,3334.83,52.49,NO INFO,,NO
LTCR_4943,BUILDING,BUILDING,371838.544N,0404419.401E,3340.08,32.81,NO INFO,,NO
LTCR_4944,BUILDING,BUILDING,371838.296N,0404418.847E,3324.01,32.81,NO INFO,,NO
LTCR_4945,BUILDING,BUILDING,371837.772N,0404427.079E,3290.06,32.81,NO INFO,,NO
LTCR_4946,BUILDING,BUILDING,371840.298N,0404429.636E,3334.61,32.81,NO INFO,,NO
LTCR_4947,BUILDING,BUILDING,371838.683N,0404401.708E,3354.78,32.81,NO INFO,,NO
LTCR_4948,BUILDING,BUILDING,371840.416N,0404414.155E,3398.22,42.65,NO INFO,,NO
LTCR_4949,BUILDING,BUILDING,371840.097N,0404414.208E,3382.73,32.81,NO INFO,,NO
LTCR_4950,BUILDING,BUILDING,371840.866N,0404415.135E,3396.51,32.81,NO INFO,,NO
LTCR_4951,BUILDING,BUILDING,371840.027N,0404410.791E,3346.28,32.81,NO INFO,,NO
LTCR_4952,BUILDING,BUILDING,371840.349N,0404424.244E,3372.37,42.65,NO INFO,,NO
LTCR_4953,BUILDING,BUILDING,371840.355N,0404423.831E,3377.98,42.65,NO INFO,,NO
LTCR_4954,BUILDING,BUILDING,371839.791N,0404418.832E,3374.47,32.81,NO INFO,,NO
LTCR_4955,BUILDING,BUILDING,371837.471N,0404414.142E,3318.88,42.65,NO INFO,,NO
LTCR_4956,BUILDING,BUILDING,371837.405N,0404415.422E,3301.82,32.81,NO INFO,,NO
LTCR_4957,BUILDING,BUILDING,371839.598N,0404426.836E,3361.47,62.34,NO INFO,,NO
LTCR_4958,BUILDING,BUILDING,371838.159N,0404401.508E,3341.72,32.81,NO INFO,,NO
LTCR_4959,BUILDING,BUILDING,371838.860N,0404401.777E,3369.78,42.65,NO INFO,,NO
LTCR_4960,BUILDING,BUILDING,371838.753N,0404402.238E,3355.47,32.81,NO INFO,,NO
LTCR_4961,BUILDING,BUILDING,371838.289N,0404401.958E,3343.76,32.81,NO INFO,,NO
LTCR_4962,BUILDING,BUILDING,371838.638N,0404359.483E,3350.55,42.65,NO INFO,,NO
LTCR_4963,BUILDING,BUILDING,371838.520N,0404359.149E,3341.33,42.65,NO INFO,,NO
LTCR_4964,BUILDING,BUILDING,371839.510N,0404359.355E,3364.82,42.65,NO INFO,,NO
LTCR_4965,BUILDING,BUILDING,371839.416N,0404359.365E,3362.89,42.65,NO INFO,,NO
LTCR_4966,BUILDING,BUILDING,371839.215N,0404359.259E,3356.95,42.65,NO INFO,,NO
LTCR_4967,BUILDING,BUILDING,371839.181N,0404359.028E,3342.18,32.81,NO INFO,,NO
LTCR_4968,BUILDING,BUILDING,371839.018N,0404359.001E,3338.57,32.81,NO INFO,,NO
LTCR_4969,BUILDING,BUILDING,371839.402N,0404402.844E,3385.00,42.65,NO INFO,,NO
LTCR_4970,BUILDING,BUILDING,371838.448N,0404403.406E,3347.53,32.81,NO INFO,,NO
LTCR_4971,BUILDING,BUILDING,371837.638N,0404403.484E,3333.56,32.81,NO INFO,,NO
LTCR_4972,BUILDING,BUILDING,371837.970N,0404404.374E,3356.85,52.49,NO INFO,,NO
LTCR_4973,BUILDING,BUILDING,371838.128N,0404403.845E,3361.05,52.49,NO INFO,,NO
LTCR_4974,BUILDING,BUILDING,371839.080N,0404403.651E,3366.69,32.81,NO INFO,,NO
LTCR_4975,BUILDING,BUILDING,371838.738N,0404403.765E,3355.44,32.81,NO INFO,,NO
LTCR_4976,BUILDING,BUILDING,371839.520N,0404400.795E,3385.85,42.65,NO INFO,,NO
LTCR_4977,BUILDING,BUILDING,371839.550N,0404400.261E,3381.49,42.65,NO INFO,,NO
LTCR_4978,BUILDING,BUILDING,371839.607N,0404401.190E,3379.81,32.81,NO INFO,,NO
LTCR_4979,BUILDING,BUILDING,371839.088N,0404400.855E,3365.67,32.81,NO INFO,,NO
LTCR_4980,BUILDING,BUILDING,371839.768N,0404401.840E,3403.31,52.49,NO INFO,,NO
LTCR_4981,BUILDING,BUILDING,371839.868N,0404402.244E,3384.74,32.81,NO INFO,,NO
LTCR_4982,BUILDING,BUILDING,371839.616N,0404403.749E,3381.26,32.81,NO INFO,,NO
LTCR_4983,BUILDING,BUILDING,371840.708N,0404358.045E,3360.98,32.81,NO INFO,,NO
LTCR_4984,BUILDING,BUILDING,371840.819N,0404403.287E,3409.41,42.65,NO INFO,,NO
LTCR_4985,BUILDING,BUILDING,371840.501N,0404403.895E,3395.17,32.81,NO INFO,,NO
LTCR_4986,BUILDING,BUILDING,371840.418N,0404403.899E,3393.86,32.81,NO INFO,,NO
LTCR_4987,BUILDING,BUILDING,371837.513N,0404414.362E,3320.93,42.65,NO INFO,,NO
LTCR_4988,BUILDING,BUILDING,371837.488N,0404414.436E,3319.92,42.65,NO INFO,,NO
LTCR_4989,BUILDING,BUILDING,371837.569N,0404414.203E,3323.17,42.65,NO INFO,,NO
LTCR_4990,BUILDING,BUILDING,371839.027N,0404415.727E,3350.45,32.81,NO INFO,,NO
LTCR_4991,BUILDING,BUILDING,371839.102N,0404415.722E,3352.49,32.81,NO INFO,,NO
LTCR_4992,BUILDING,BUILDING,371838.980N,0404415.570E,3350.25,32.81,NO INFO,,NO
LTCR_4993,BUILDING,BUILDING,371838.455N,0404414.826E,3339.43,32.81,NO INFO,,NO
LTCR_4994,BUILDING,BUILDING,371839.624N,0404415.152E,3369.45,32.81,NO INFO,,NO
LTCR_4995,BUILDING,BUILDING,371839.625N,0404415.026E,3369.97,32.81,NO INFO,,NO
LTCR_4996,BUILDING,BUILDING,371838.947N,0404414.058E,3352.94,32.81,NO INFO,,NO
LTCR_4997,BUILDING,BUILDING,371840.051N,0404414.713E,3381.65,32.81,NO INFO,,NO
LTCR_4998,BUILDING,BUILDING,371840.113N,0404414.833E,3382.60,32.81,NO INFO,,NO
LTCR_4999,BUILDING,BUILDING,371840.200N,0404415.372E,3382.67,32.81,NO INFO,,NO
LTCR_5000,BUILDING,BUILDING,371840.055N,0404415.050E,3380.77,32.81,NO INFO,,NO
LTCR_5001,BUILDING,BUILDING,371839.896N,0404415.074E,3377.03,32.81,NO INFO,,NO
LTCR_5002,BUILDING,BUILDING,371840.158N,0404413.960E,3393.30,42.65,NO INFO,,NO
LTCR_5003,BUILDING,BUILDING,371840.624N,0404414.921E,3392.31,32.81,NO INFO,,NO
LTCR_5004,BUILDING,BUILDING,371840.899N,0404414.329E,3397.07,32.81,NO INFO,,NO
LTCR_5005,BUILDING,BUILDING,371840.386N,0404414.995E,3387.46,32.81,NO INFO,,NO
LTCR_5006,BUILDING,BUILDING,371840.271N,0404414.637E,3385.92,32.81,NO INFO,,NO
LTCR_5007,BUILDING,BUILDING,371840.539N,0404415.019E,3390.41,32.81,NO INFO,,NO
LTCR_5008,BUILDING,BUILDING,371839.959N,0404413.329E,3378.24,32.81,NO INFO,,NO
LTCR_5009,BUILDING,BUILDING,371840.598N,0404413.357E,3388.94,32.81,NO INFO,,NO
LTCR_5010,BUILDING,BUILDING,371840.569N,0404413.641E,3389.92,32.81,NO INFO,,NO
LTCR_5011,BUILDING,BUILDING,371840.595N,0404413.859E,3391.03,32.81,NO INFO,,NO
LTCR_5012,BUILDING,BUILDING,371840.375N,0404413.665E,3386.74,32.81,NO INFO,,NO
LTCR_5013,BUILDING,BUILDING,371837.282N,0404408.491E,3320.17,72.18,NO INFO,,NO
LTCR_5014,BUILDING,BUILDING,371838.099N,0404409.829E,3293.98,42.65,NO INFO,,NO
